 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0000.613525, 000544,  2.720, X,    -00220, -00049, 008319,    -00220.00, -00049.00, 008319.00,    -0.0060, -0.0262, 01.0167,    
 0000.614014, 000552,  2.760, X,    -00220, -00049, 008319,    -00220.00, -00049.00, 008319.00,    -0.0060, -0.0262, 01.0167,    
 0000.614746, 000552,  2.760, X,    -00220, -00049, 008319,    -00220.00, -00049.00, 008319.00,    -0.0060, -0.0262, 01.0167,    
 0000.615234, 000550,  2.750, X,    -00220, -00049, 008319,    -00220.00, -00049.00, 008319.00,    -0.0060, -0.0262, 01.0167,    
 0000.615967, 000545,  2.725, X,    -00220, -00049, 008319,    -00220.00, -00049.00, 008319.00,    -0.0060, -0.0262, 01.0167,    
 0000.616699, 000552,  2.760, X,    -00220, -00049, 008319,    -00220.00, -00049.00, 008319.00,    -0.0060, -0.0262, 01.0167,    
 0000.617188, 000545,  2.725, X,    -00211, -00045, 008293,    -00211.00, -00045.00, 008293.00,    -0.0055, -0.0251, 01.0136,    
 0000.617920, 000551,  2.755, X,    -00211, -00045, 008293,    -00211.00, -00045.00, 008293.00,    -0.0055, -0.0251, 01.0136,    
 0000.618408, 000545,  2.725, X,    -00211, -00045, 008293,    -00211.00, -00045.00, 008293.00,    -0.0055, -0.0251, 01.0136,    
 0000.619141, 000551,  2.755, X,    -00211, -00045, 008293,    -00211.00, -00045.00, 008293.00,    -0.0055, -0.0251, 01.0136,    
 0000.619629, 000546,  2.730, X,    -00211, -00045, 008293,    -00211.00, -00045.00, 008293.00,    -0.0055, -0.0251, 01.0136,    
 0000.620361, 000550,  2.750, X,    -00211, -00045, 008293,    -00211.00, -00045.00, 008293.00,    -0.0055, -0.0251, 01.0136,    
 0000.620850, 000658,  3.290, X,    -00211, -00045, 008293,    -00211.00, -00045.00, 008293.00,    -0.0055, -0.0251, 01.0136,    
 0000.621582, 000589,  2.945, X,    -00211, -00045, 008293,    -00211.00, -00045.00, 008293.00,    -0.0055, -0.0251, 01.0136,    
 0000.622559, 000553,  2.765, X,    -00200, -00042, 008313,    -00200.00, -00042.00, 008313.00,    -0.0051, -0.0238, 01.0160,    
 0000.623047, 000577,  2.885, X,    -00200, -00042, 008313,    -00200.00, -00042.00, 008313.00,    -0.0051, -0.0238, 01.0160,    
 0000.623779, 000572,  2.860, X,    -00200, -00042, 008313,    -00200.00, -00042.00, 008313.00,    -0.0051, -0.0238, 01.0160,    
 0000.624512, 000549,  2.745, X,    -00200, -00042, 008313,    -00200.00, -00042.00, 008313.00,    -0.0051, -0.0238, 01.0160,    
 0000.625244, 000547,  2.735, X,    -00200, -00042, 008313,    -00200.00, -00042.00, 008313.00,    -0.0051, -0.0238, 01.0160,    
 0000.625732, 000552,  2.760, X,    -00200, -00042, 008313,    -00200.00, -00042.00, 008313.00,    -0.0051, -0.0238, 01.0160,    
 0000.626465, 000543,  2.715, X,    -00200, -00042, 008313,    -00200.00, -00042.00, 008313.00,    -0.0051, -0.0238, 01.0160,    
 0000.626953, 000552,  2.760, X,    -00264, -00002, 008344,    -00264.00, -00002.00, 008344.00,    -0.0002, -0.0316, 01.0197,    
 0000.627686, 000543,  2.715, X,    -00264, -00002, 008344,    -00264.00, -00002.00, 008344.00,    -0.0002, -0.0316, 01.0197,    
 0000.628174, 000538,  2.690, X,    -00264, -00002, 008344,    -00264.00, -00002.00, 008344.00,    -0.0002, -0.0316, 01.0197,    
 0000.628906, 000550,  2.750, X,    -00264, -00002, 008344,    -00264.00, -00002.00, 008344.00,    -0.0002, -0.0316, 01.0197,    
 0000.629395, 000539,  2.695, X,    -00264, -00002, 008344,    -00264.00, -00002.00, 008344.00,    -0.0002, -0.0316, 01.0197,    
 0000.630127, 000553,  2.765, X,    -00264, -00002, 008344,    -00264.00, -00002.00, 008344.00,    -0.0002, -0.0316, 01.0197,    
 0000.630859, 000544,  2.720, X,    -00264, -00002, 008344,    -00264.00, -00002.00, 008344.00,    -0.0002, -0.0316, 01.0197,    
 0000.631348, 000553,  2.765, X,    -00264, -00002, 008344,    -00264.00, -00002.00, 008344.00,    -0.0002, -0.0316, 01.0197,    
 0000.632080, 000546,  2.730, X,    -00230, -00034, 008268,    -00230.00, -00034.00, 008268.00,    -0.0041, -0.0274, 01.0106,    
 0000.632568, 000551,  2.755, X,    -00230, -00034, 008268,    -00230.00, -00034.00, 008268.00,    -0.0041, -0.0274, 01.0106,    
 0000.633301, 000544,  2.720, X,    -00230, -00034, 008268,    -00230.00, -00034.00, 008268.00,    -0.0041, -0.0274, 01.0106,    
 0000.633789, 000552,  2.760, X,    -00230, -00034, 008268,    -00230.00, -00034.00, 008268.00,    -0.0041, -0.0274, 01.0106,    
 0000.634521, 000544,  2.720, X,    -00230, -00034, 008268,    -00230.00, -00034.00, 008268.00,    -0.0041, -0.0274, 01.0106,    
 0000.635010, 000552,  2.760, X,    -00230, -00034, 008268,    -00230.00, -00034.00, 008268.00,    -0.0041, -0.0274, 01.0106,    
 0000.635742, 000544,  2.720, X,    -00230, -00034, 008268,    -00230.00, -00034.00, 008268.00,    -0.0041, -0.0274, 01.0106,    
 0000.636475, 000551,  2.755, X,    -00230, -00034, 008268,    -00230.00, -00034.00, 008268.00,    -0.0041, -0.0274, 01.0106,    
 0000.636963, 000545,  2.725, X,    -00240, -00027, 008317,    -00240.00, -00027.00, 008317.00,    -0.0033, -0.0287, 01.0165,    
 0000.637695, 000553,  2.765, X,    -00240, -00027, 008317,    -00240.00, -00027.00, 008317.00,    -0.0033, -0.0287, 01.0165,    
 0000.638184, 000544,  2.720, X,    -00240, -00027, 008317,    -00240.00, -00027.00, 008317.00,    -0.0033, -0.0287, 01.0165,    
 0000.638916, 000552,  2.760, X,    -00240, -00027, 008317,    -00240.00, -00027.00, 008317.00,    -0.0033, -0.0287, 01.0165,    
 0000.639404, 000542,  2.710, X,    -00240, -00027, 008317,    -00240.00, -00027.00, 008317.00,    -0.0033, -0.0287, 01.0165,    
 0000.640137, 000552,  2.760, X,    -00240, -00027, 008317,    -00240.00, -00027.00, 008317.00,    -0.0033, -0.0287, 01.0165,    
 0000.640869, 000545,  2.725, X,    -00240, -00027, 008317,    -00240.00, -00027.00, 008317.00,    -0.0033, -0.0287, 01.0165,    
 0000.641357, 000553,  2.765, X,    -00240, -00027, 008317,    -00240.00, -00027.00, 008317.00,    -0.0033, -0.0287, 01.0165,    
 0000.642090, 000543,  2.715, X,    -00245, -00026, 008274,    -00245.00, -00026.00, 008274.00,    -0.0032, -0.0293, 01.0113,    
 0000.642578, 000553,  2.765, X,    -00245, -00026, 008274,    -00245.00, -00026.00, 008274.00,    -0.0032, -0.0293, 01.0113,    
 0000.643311, 000546,  2.730, X,    -00245, -00026, 008274,    -00245.00, -00026.00, 008274.00,    -0.0032, -0.0293, 01.0113,    
 0000.644043, 000551,  2.755, X,    -00245, -00026, 008274,    -00245.00, -00026.00, 008274.00,    -0.0032, -0.0293, 01.0113,    
 0000.644531, 000543,  2.715, X,    -00245, -00026, 008274,    -00245.00, -00026.00, 008274.00,    -0.0032, -0.0293, 01.0113,    
 0000.645264, 000551,  2.755, X,    -00245, -00026, 008274,    -00245.00, -00026.00, 008274.00,    -0.0032, -0.0293, 01.0113,    
 0000.645752, 000544,  2.720, X,    -00245, -00026, 008274,    -00245.00, -00026.00, 008274.00,    -0.0032, -0.0293, 01.0113,    
 0000.646484, 000553,  2.765, X,    -00245, -00026, 008274,    -00245.00, -00026.00, 008274.00,    -0.0032, -0.0293, 01.0113,    
 0000.647217, 000545,  2.725, X,    -00277, -00012, 008298,    -00277.00, -00012.00, 008298.00,    -0.0015, -0.0332, 01.0142,    
 0000.647705, 000552,  2.760, X,    -00277, -00012, 008298,    -00277.00, -00012.00, 008298.00,    -0.0015, -0.0332, 01.0142,    
 0000.648438, 000542,  2.710, X,    -00277, -00012, 008298,    -00277.00, -00012.00, 008298.00,    -0.0015, -0.0332, 01.0142,    
 0000.648926, 000553,  2.765, X,    -00277, -00012, 008298,    -00277.00, -00012.00, 008298.00,    -0.0015, -0.0332, 01.0142,    
 0000.649658, 000542,  2.710, X,    -00277, -00012, 008298,    -00277.00, -00012.00, 008298.00,    -0.0015, -0.0332, 01.0142,    
 0000.650146, 000571,  2.855, X,    -00277, -00012, 008298,    -00277.00, -00012.00, 008298.00,    -0.0015, -0.0332, 01.0142,    
 0000.650879, 000552,  2.760, X,    -00277, -00012, 008298,    -00277.00, -00012.00, 008298.00,    -0.0015, -0.0332, 01.0142,    
 0000.651611, 000544,  2.720, X,    -00277, -00012, 008298,    -00277.00, -00012.00, 008298.00,    -0.0015, -0.0332, 01.0142,    
 0000.652100, 000544,  2.720, X,    -00240, -00013, 008326,    -00240.00, -00013.00, 008326.00,    -0.0016, -0.0287, 01.0175,    
 0000.652832, 000543,  2.715, X,    -00240, -00013, 008326,    -00240.00, -00013.00, 008326.00,    -0.0016, -0.0287, 01.0175,    
 0000.653320, 000541,  2.705, X,    -00240, -00013, 008326,    -00240.00, -00013.00, 008326.00,    -0.0016, -0.0287, 01.0175,    
 0000.654053, 000552,  2.760, X,    -00240, -00013, 008326,    -00240.00, -00013.00, 008326.00,    -0.0016, -0.0287, 01.0175,    
 0000.654541, 000543,  2.715, X,    -00240, -00013, 008326,    -00240.00, -00013.00, 008326.00,    -0.0016, -0.0287, 01.0175,    
 0000.655273, 000542,  2.710, X,    -00240, -00013, 008326,    -00240.00, -00013.00, 008326.00,    -0.0016, -0.0287, 01.0175,    
 0000.655762, 000544,  2.720, X,    -00240, -00013, 008326,    -00240.00, -00013.00, 008326.00,    -0.0016, -0.0287, 01.0175,    
 0000.656494, 000542,  2.710, X,    -00240, -00013, 008326,    -00240.00, -00013.00, 008326.00,    -0.0016, -0.0287, 01.0175,    
 0000.656982, 000550,  2.750, X,    -00242, -00002, 008292,    -00242.00, -00002.00, 008292.00,    -0.0002, -0.0289, 01.0135,    
 0000.657715, 000531,  2.655, X,    -00242, -00002, 008292,    -00242.00, -00002.00, 008292.00,    -0.0002, -0.0289, 01.0135,    
 0000.658203, 000539,  2.695, X,    -00242, -00002, 008292,    -00242.00, -00002.00, 008292.00,    -0.0002, -0.0289, 01.0135,    
 0000.658936, 000551,  2.755, X,    -00242, -00002, 008292,    -00242.00, -00002.00, 008292.00,    -0.0002, -0.0289, 01.0135,    
 0000.659668, 000545,  2.725, X,    -00242, -00002, 008292,    -00242.00, -00002.00, 008292.00,    -0.0002, -0.0289, 01.0135,    
 0000.660156, 000553,  2.765, X,    -00242, -00002, 008292,    -00242.00, -00002.00, 008292.00,    -0.0002, -0.0289, 01.0135,    
 0000.660889, 000544,  2.720, X,    -00242, -00002, 008292,    -00242.00, -00002.00, 008292.00,    -0.0002, -0.0289, 01.0135,    
 0000.661377, 000552,  2.760, X,    -00242, -00002, 008292,    -00242.00, -00002.00, 008292.00,    -0.0002, -0.0289, 01.0135,    
 0000.662109, 000544,  2.720, X,    -00232, -00043, 008296,    -00232.00, -00043.00, 008296.00,    -0.0052, -0.0277, 01.0139,    
 0000.662598, 000551,  2.755, X,    -00232, -00043, 008296,    -00232.00, -00043.00, 008296.00,    -0.0052, -0.0277, 01.0139,    
 0000.663330, 000561,  2.805, X,    -00232, -00043, 008296,    -00232.00, -00043.00, 008296.00,    -0.0052, -0.0277, 01.0139,    
 0000.664062, 000555,  2.775, X,    -00232, -00043, 008296,    -00232.00, -00043.00, 008296.00,    -0.0052, -0.0277, 01.0139,    
 0000.664551, 000547,  2.735, X,    -00232, -00043, 008296,    -00232.00, -00043.00, 008296.00,    -0.0052, -0.0277, 01.0139,    
 0000.665283, 000550,  2.750, X,    -00232, -00043, 008296,    -00232.00, -00043.00, 008296.00,    -0.0052, -0.0277, 01.0139,    
 0000.666016, 000544,  2.720, X,    -00232, -00043, 008296,    -00232.00, -00043.00, 008296.00,    -0.0052, -0.0277, 01.0139,    
 0000.666504, 000553,  2.765, X,    -00232, -00043, 008296,    -00232.00, -00043.00, 008296.00,    -0.0052, -0.0277, 01.0139,    
 0000.667236, 000544,  2.720, X,    -00250, -00048, 008314,    -00250.00, -00048.00, 008314.00,    -0.0058, -0.0299, 01.0161,    
 0000.667725, 000553,  2.765, X,    -00250, -00048, 008314,    -00250.00, -00048.00, 008314.00,    -0.0058, -0.0299, 01.0161,    
 0000.668457, 000543,  2.715, X,    -00250, -00048, 008314,    -00250.00, -00048.00, 008314.00,    -0.0058, -0.0299, 01.0161,    
 0000.668945, 000555,  2.775, X,    -00250, -00048, 008314,    -00250.00, -00048.00, 008314.00,    -0.0058, -0.0299, 01.0161,    
 0000.669678, 000567,  2.835, X,    -00250, -00048, 008314,    -00250.00, -00048.00, 008314.00,    -0.0058, -0.0299, 01.0161,    
 0000.670410, 000545,  2.725, X,    -00250, -00048, 008314,    -00250.00, -00048.00, 008314.00,    -0.0058, -0.0299, 01.0161,    
 0000.670898, 000552,  2.760, X,    -00250, -00048, 008314,    -00250.00, -00048.00, 008314.00,    -0.0058, -0.0299, 01.0161,    
 0000.671631, 000544,  2.720, X,    -00250, -00048, 008314,    -00250.00, -00048.00, 008314.00,    -0.0058, -0.0299, 01.0161,    
 0000.672119, 000553,  2.765, X,    -00223, -00027, 008323,    -00223.00, -00027.00, 008323.00,    -0.0033, -0.0266, 01.0172,    
 0000.672852, 000543,  2.715, X,    -00223, -00027, 008323,    -00223.00, -00027.00, 008323.00,    -0.0033, -0.0266, 01.0172,    
 0000.673340, 000551,  2.755, X,    -00223, -00027, 008323,    -00223.00, -00027.00, 008323.00,    -0.0033, -0.0266, 01.0172,    
 0000.674072, 000545,  2.725, X,    -00223, -00027, 008323,    -00223.00, -00027.00, 008323.00,    -0.0033, -0.0266, 01.0172,    
 0000.674561, 000552,  2.760, X,    -00223, -00027, 008323,    -00223.00, -00027.00, 008323.00,    -0.0033, -0.0266, 01.0172,    
 0000.675293, 000544,  2.720, X,    -00223, -00027, 008323,    -00223.00, -00027.00, 008323.00,    -0.0033, -0.0266, 01.0172,    
 0000.676025, 000551,  2.755, X,    -00223, -00027, 008323,    -00223.00, -00027.00, 008323.00,    -0.0033, -0.0266, 01.0172,    
 0000.676514, 000543,  2.715, X,    -00223, -00027, 008323,    -00223.00, -00027.00, 008323.00,    -0.0033, -0.0266, 01.0172,    
 0000.677246, 000553,  2.765, X,    -00203, -00032, 008289,    -00203.00, -00032.00, 008289.00,    -0.0039, -0.0241, 01.0131,    
 0000.677734, 000544,  2.720, X,    -00203, -00032, 008289,    -00203.00, -00032.00, 008289.00,    -0.0039, -0.0241, 01.0131,    
 0000.678467, 000552,  2.760, X,    -00203, -00032, 008289,    -00203.00, -00032.00, 008289.00,    -0.0039, -0.0241, 01.0131,    
 0000.678955, 000550,  2.750, X,    -00203, -00032, 008289,    -00203.00, -00032.00, 008289.00,    -0.0039, -0.0241, 01.0131,    
 0000.679688, 000555,  2.775, X,    -00203, -00032, 008289,    -00203.00, -00032.00, 008289.00,    -0.0039, -0.0241, 01.0131,    
 0000.680420, 000540,  2.700, X,    -00203, -00032, 008289,    -00203.00, -00032.00, 008289.00,    -0.0039, -0.0241, 01.0131,    
 0000.680908, 000553,  2.765, X,    -00203, -00032, 008289,    -00203.00, -00032.00, 008289.00,    -0.0039, -0.0241, 01.0131,    
 0000.681641, 000542,  2.710, X,    -00203, -00032, 008289,    -00203.00, -00032.00, 008289.00,    -0.0039, -0.0241, 01.0131,    
 0000.682129, 000553,  2.765, X,    -00212, -00032, 008333,    -00212.00, -00032.00, 008333.00,    -0.0039, -0.0252, 01.0184,    
 0000.682861, 000568,  2.840, X,    -00212, -00032, 008333,    -00212.00, -00032.00, 008333.00,    -0.0039, -0.0252, 01.0184,    
 0000.683594, 000550,  2.750, X,    -00212, -00032, 008333,    -00212.00, -00032.00, 008333.00,    -0.0039, -0.0252, 01.0184,    
 0000.684082, 000543,  2.715, X,    -00212, -00032, 008333,    -00212.00, -00032.00, 008333.00,    -0.0039, -0.0252, 01.0184,    
 0000.684814, 000553,  2.765, X,    -00212, -00032, 008333,    -00212.00, -00032.00, 008333.00,    -0.0039, -0.0252, 01.0184,    
 0000.685303, 000544,  2.720, X,    -00212, -00032, 008333,    -00212.00, -00032.00, 008333.00,    -0.0039, -0.0252, 01.0184,    
 0000.686035, 000551,  2.755, X,    -00212, -00032, 008333,    -00212.00, -00032.00, 008333.00,    -0.0039, -0.0252, 01.0184,    
 0000.686768, 000545,  2.725, X,    -00226, -00022, 008331,    -00226.00, -00022.00, 008331.00,    -0.0027, -0.0270, 01.0181,    
 0000.687256, 000551,  2.755, X,    -00226, -00022, 008331,    -00226.00, -00022.00, 008331.00,    -0.0027, -0.0270, 01.0181,    
 0000.687988, 000545,  2.725, X,    -00226, -00022, 008331,    -00226.00, -00022.00, 008331.00,    -0.0027, -0.0270, 01.0181,    
 0000.688477, 000552,  2.760, X,    -00226, -00022, 008331,    -00226.00, -00022.00, 008331.00,    -0.0027, -0.0270, 01.0181,    
 0000.689209, 000544,  2.720, X,    -00226, -00022, 008331,    -00226.00, -00022.00, 008331.00,    -0.0027, -0.0270, 01.0181,    
 0000.689697, 000552,  2.760, X,    -00226, -00022, 008331,    -00226.00, -00022.00, 008331.00,    -0.0027, -0.0270, 01.0181,    
 0000.690430, 000542,  2.710, X,    -00226, -00022, 008331,    -00226.00, -00022.00, 008331.00,    -0.0027, -0.0270, 01.0181,    
 0000.690918, 000541,  2.705, X,    -00226, -00022, 008331,    -00226.00, -00022.00, 008331.00,    -0.0027, -0.0270, 01.0181,    
 0000.691650, 000544,  2.720, X,    -00229, -00039, 008315,    -00229.00, -00039.00, 008315.00,    -0.0048, -0.0273, 01.0162,    
 0000.692383, 000540,  2.700, X,    -00229, -00039, 008315,    -00229.00, -00039.00, 008315.00,    -0.0048, -0.0273, 01.0162,    
 0000.692871, 000551,  2.755, X,    -00229, -00039, 008315,    -00229.00, -00039.00, 008315.00,    -0.0048, -0.0273, 01.0162,    
 0000.693604, 000550,  2.750, X,    -00229, -00039, 008315,    -00229.00, -00039.00, 008315.00,    -0.0048, -0.0273, 01.0162,    
 0000.694092, 000549,  2.745, X,    -00229, -00039, 008315,    -00229.00, -00039.00, 008315.00,    -0.0048, -0.0273, 01.0162,    
 0000.694824, 000544,  2.720, X,    -00229, -00039, 008315,    -00229.00, -00039.00, 008315.00,    -0.0048, -0.0273, 01.0162,    
 0000.695312, 000554,  2.770, X,    -00229, -00039, 008315,    -00229.00, -00039.00, 008315.00,    -0.0048, -0.0273, 01.0162,    
 0000.696045, 000542,  2.710, X,    -00229, -00039, 008315,    -00229.00, -00039.00, 008315.00,    -0.0048, -0.0273, 01.0162,    
 0000.696533, 000541,  2.705, X,    -00219, -00059, 008281,    -00219.00, -00059.00, 008281.00,    -0.0072, -0.0261, 01.0121,    
 0000.697266, 000544,  2.720, X,    -00219, -00059, 008281,    -00219.00, -00059.00, 008281.00,    -0.0072, -0.0261, 01.0121,    
 0000.697754, 000540,  2.700, X,    -00219, -00059, 008281,    -00219.00, -00059.00, 008281.00,    -0.0072, -0.0261, 01.0121,    
 0000.698486, 000552,  2.760, X,    -00219, -00059, 008281,    -00219.00, -00059.00, 008281.00,    -0.0072, -0.0261, 01.0121,    
 0000.699219, 000544,  2.720, X,    -00219, -00059, 008281,    -00219.00, -00059.00, 008281.00,    -0.0072, -0.0261, 01.0121,    
 0000.699707, 000556,  2.780, X,    -00219, -00059, 008281,    -00219.00, -00059.00, 008281.00,    -0.0072, -0.0261, 01.0121,    
 0000.700439, 000539,  2.695, X,    -00219, -00059, 008281,    -00219.00, -00059.00, 008281.00,    -0.0072, -0.0261, 01.0121,    
 0000.700928, 000552,  2.760, X,    -00219, -00059, 008281,    -00219.00, -00059.00, 008281.00,    -0.0072, -0.0261, 01.0121,    
 0000.701660, 000545,  2.725, X,    -00219, -00059, 008281,    -00219.00, -00059.00, 008281.00,    -0.0072, -0.0261, 01.0121,    
 0000.702148, 000555,  2.775, X,    -00224, -00028, 008329,    -00224.00, -00028.00, 008329.00,    -0.0034, -0.0267, 01.0179,    
 0000.702881, 000546,  2.730, X,    -00224, -00028, 008329,    -00224.00, -00028.00, 008329.00,    -0.0034, -0.0267, 01.0179,    
 0000.703613, 000539,  2.695, X,    -00224, -00028, 008329,    -00224.00, -00028.00, 008329.00,    -0.0034, -0.0267, 01.0179,    
 0000.704102, 000550,  2.750, X,    -00224, -00028, 008329,    -00224.00, -00028.00, 008329.00,    -0.0034, -0.0267, 01.0179,    
 0000.704834, 000542,  2.710, X,    -00224, -00028, 008329,    -00224.00, -00028.00, 008329.00,    -0.0034, -0.0267, 01.0179,    
 0000.705322, 000551,  2.755, X,    -00224, -00028, 008329,    -00224.00, -00028.00, 008329.00,    -0.0034, -0.0267, 01.0179,    
 0000.706055, 000546,  2.730, X,    -00224, -00028, 008329,    -00224.00, -00028.00, 008329.00,    -0.0034, -0.0267, 01.0179,    
