 Ctime,       Cdur,      N1,     N2,     N3,     N4,       XX,   XX,   
 0000.769287, 000008,    -1.000, -1.000, -1.000, -1.000,    
 0000.969238, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0000.979248, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0000.989258, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0000.999268, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.009277, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.019287, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.029297, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.039062, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.049072, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.059082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.069092, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.079102, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.089111, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.099121, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.109131, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.119141, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.129150, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.139160, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.149170, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.159180, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.169189, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.179199, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.189209, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.199219, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.209229, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.219238, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.229248, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.239258, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.249268, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.259277, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.269287, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.279297, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.289062, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.299072, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.309082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.319092, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.329102, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.339111, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.349121, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.359131, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.369141, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.379150, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.389160, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.399170, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.409180, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.419189, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.429199, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.439209, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.449219, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.459229, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.469238, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.479248, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.489258, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.499268, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.509277, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.519287, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.529297, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.539062, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.549072, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.559082, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.569092, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.579102, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.589111, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.599121, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.609131, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.619141, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.629150, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.639160, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.649170, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.659180, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.669189, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.679199, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.689209, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.699219, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.709229, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.719238, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.729248, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.739258, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.749268, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.759277, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.769287, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.779297, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.789062, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.799072, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.809082, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.819092, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.829102, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.839111, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.849121, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.859131, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.869141, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.879150, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.889160, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.899170, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.909180, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.919189, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.929199, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.939209, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.949219, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.959229, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.969238, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.979248, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.989258, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.999268, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.009277, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.019287, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.029297, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0002.039062, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.049072, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0002.059082, 000005,    -1.000, -1.000, -1.000, -1.000,    
