 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0000.836182, 000541,  2.705, X,    -00224, -00046, 008270,    -00224.00, -00046.00, 008270.00,    -0.0056, -0.0267, 01.0108,    
 0000.836670, 000537,  2.685, X,    -00224, -00046, 008270,    -00224.00, -00046.00, 008270.00,    -0.0056, -0.0267, 01.0108,    
 0000.837402, 000540,  2.700, X,    -00223, -00035, 008295,    -00223.00, -00035.00, 008295.00,    -0.0043, -0.0266, 01.0138,    
 0000.837891, 000537,  2.685, X,    -00223, -00035, 008295,    -00223.00, -00035.00, 008295.00,    -0.0043, -0.0266, 01.0138,    
 0000.838623, 000534,  2.670, X,    -00223, -00035, 008295,    -00223.00, -00035.00, 008295.00,    -0.0043, -0.0266, 01.0138,    
 0000.839111, 000537,  2.685, X,    -00223, -00035, 008295,    -00223.00, -00035.00, 008295.00,    -0.0043, -0.0266, 01.0138,    
 0000.839844, 000535,  2.675, X,    -00223, -00035, 008295,    -00223.00, -00035.00, 008295.00,    -0.0043, -0.0266, 01.0138,    
 0000.840332, 000543,  2.715, X,    -00223, -00035, 008295,    -00223.00, -00035.00, 008295.00,    -0.0043, -0.0266, 01.0138,    
 0000.841064, 000537,  2.685, X,    -00223, -00035, 008295,    -00223.00, -00035.00, 008295.00,    -0.0043, -0.0266, 01.0138,    
 0000.841553, 000537,  2.685, X,    -00223, -00035, 008295,    -00223.00, -00035.00, 008295.00,    -0.0043, -0.0266, 01.0138,    
 0000.842285, 000537,  2.685, X,    -00238, -00001, 008329,    -00238.00, -00001.00, 008329.00,    -0.0001, -0.0284, 01.0179,    
 0000.842773, 000537,  2.685, X,    -00238, -00001, 008329,    -00238.00, -00001.00, 008329.00,    -0.0001, -0.0284, 01.0179,    
 0000.843506, 000536,  2.680, X,    -00238, -00001, 008329,    -00238.00, -00001.00, 008329.00,    -0.0001, -0.0284, 01.0179,    
 0000.843994, 000538,  2.690, X,    -00238, -00001, 008329,    -00238.00, -00001.00, 008329.00,    -0.0001, -0.0284, 01.0179,    
 0000.844727, 000537,  2.685, X,    -00238, -00001, 008329,    -00238.00, -00001.00, 008329.00,    -0.0001, -0.0284, 01.0179,    
 0000.845215, 000537,  2.685, X,    -00238, -00001, 008329,    -00238.00, -00001.00, 008329.00,    -0.0001, -0.0284, 01.0179,    
 0000.845947, 000537,  2.685, X,    -00238, -00001, 008329,    -00238.00, -00001.00, 008329.00,    -0.0001, -0.0284, 01.0179,    
 0000.846436, 000537,  2.685, X,    -00238, -00001, 008329,    -00238.00, -00001.00, 008329.00,    -0.0001, -0.0284, 01.0179,    
 0000.847168, 000635,  3.175, X,    -00238, -00001, 008329,    -00238.00, -00001.00, 008329.00,    -0.0001, -0.0284, 01.0179,    
 0000.847900, 000632,  3.160, X,    -00236, -00015, 008306,    -00236.00, -00015.00, 008306.00,    -0.0018, -0.0282, 01.0151,    
 0000.848633, 000548,  2.740, X,    -00236, -00015, 008306,    -00236.00, -00015.00, 008306.00,    -0.0018, -0.0282, 01.0151,    
 0000.849365, 000540,  2.700, X,    -00236, -00015, 008306,    -00236.00, -00015.00, 008306.00,    -0.0018, -0.0282, 01.0151,    
 0000.849854, 000535,  2.675, X,    -00236, -00015, 008306,    -00236.00, -00015.00, 008306.00,    -0.0018, -0.0282, 01.0151,    
 0000.850586, 000537,  2.685, X,    -00236, -00015, 008306,    -00236.00, -00015.00, 008306.00,    -0.0018, -0.0282, 01.0151,    
 0000.851074, 000536,  2.680, X,    -00236, -00015, 008306,    -00236.00, -00015.00, 008306.00,    -0.0018, -0.0282, 01.0151,    
 0000.851807, 000537,  2.685, X,    -00236, -00015, 008306,    -00236.00, -00015.00, 008306.00,    -0.0018, -0.0282, 01.0151,    
 0000.852295, 000536,  2.680, X,    -00214, -00061, 008317,    -00214.00, -00061.00, 008317.00,    -0.0074, -0.0255, 01.0165,    
 0000.853027, 000538,  2.690, X,    -00214, -00061, 008317,    -00214.00, -00061.00, 008317.00,    -0.0074, -0.0255, 01.0165,    
 0000.853516, 000538,  2.690, X,    -00214, -00061, 008317,    -00214.00, -00061.00, 008317.00,    -0.0074, -0.0255, 01.0165,    
 0000.854248, 000541,  2.705, X,    -00214, -00061, 008317,    -00214.00, -00061.00, 008317.00,    -0.0074, -0.0255, 01.0165,    
 0000.854736, 000539,  2.695, X,    -00214, -00061, 008317,    -00214.00, -00061.00, 008317.00,    -0.0074, -0.0255, 01.0165,    
 0000.855469, 000534,  2.670, X,    -00214, -00061, 008317,    -00214.00, -00061.00, 008317.00,    -0.0074, -0.0255, 01.0165,    
 0000.855957, 000534,  2.670, X,    -00214, -00061, 008317,    -00214.00, -00061.00, 008317.00,    -0.0074, -0.0255, 01.0165,    
 0000.856445, 000538,  2.690, X,    -00214, -00061, 008317,    -00214.00, -00061.00, 008317.00,    -0.0074, -0.0255, 01.0165,    
 0000.857178, 000535,  2.675, X,    -00214, -00061, 008317,    -00214.00, -00061.00, 008317.00,    -0.0074, -0.0255, 01.0165,    
 0000.857666, 000534,  2.670, X,    -00214, -00058, 008270,    -00214.00, -00058.00, 008270.00,    -0.0071, -0.0255, 01.0108,    
 0000.858398, 000534,  2.670, X,    -00214, -00058, 008270,    -00214.00, -00058.00, 008270.00,    -0.0071, -0.0255, 01.0108,    
 0000.858887, 000537,  2.685, X,    -00214, -00058, 008270,    -00214.00, -00058.00, 008270.00,    -0.0071, -0.0255, 01.0108,    
 0000.859619, 000539,  2.695, X,    -00214, -00058, 008270,    -00214.00, -00058.00, 008270.00,    -0.0071, -0.0255, 01.0108,    
 0000.860107, 000538,  2.690, X,    -00214, -00058, 008270,    -00214.00, -00058.00, 008270.00,    -0.0071, -0.0255, 01.0108,    
 0000.860840, 000537,  2.685, X,    -00214, -00058, 008270,    -00214.00, -00058.00, 008270.00,    -0.0071, -0.0255, 01.0108,    
 0000.861328, 000535,  2.675, X,    -00214, -00058, 008270,    -00214.00, -00058.00, 008270.00,    -0.0071, -0.0255, 01.0108,    
 0000.862061, 000537,  2.685, X,    -00214, -00058, 008270,    -00214.00, -00058.00, 008270.00,    -0.0071, -0.0255, 01.0108,    
 0000.862549, 000541,  2.705, X,    -00234, -00041, 008260,    -00234.00, -00041.00, 008260.00,    -0.0050, -0.0279, 01.0096,    
 0000.863281, 000537,  2.685, X,    -00234, -00041, 008260,    -00234.00, -00041.00, 008260.00,    -0.0050, -0.0279, 01.0096,    
 0000.863770, 000537,  2.685, X,    -00234, -00041, 008260,    -00234.00, -00041.00, 008260.00,    -0.0050, -0.0279, 01.0096,    
 0000.864502, 000537,  2.685, X,    -00234, -00041, 008260,    -00234.00, -00041.00, 008260.00,    -0.0050, -0.0279, 01.0096,    
 0000.864990, 000537,  2.685, X,    -00234, -00041, 008260,    -00234.00, -00041.00, 008260.00,    -0.0050, -0.0279, 01.0096,    
 0000.865723, 000537,  2.685, X,    -00234, -00041, 008260,    -00234.00, -00041.00, 008260.00,    -0.0050, -0.0279, 01.0096,    
 0000.866211, 000536,  2.680, X,    -00234, -00041, 008260,    -00234.00, -00041.00, 008260.00,    -0.0050, -0.0279, 01.0096,    
 0000.866943, 000537,  2.685, X,    -00234, -00041, 008260,    -00234.00, -00041.00, 008260.00,    -0.0050, -0.0279, 01.0096,    
 0000.867676, 000537,  2.685, X,    -00204, -00045, 008285,    -00204.00, -00045.00, 008285.00,    -0.0055, -0.0243, 01.0126,    
 0000.868164, 000539,  2.695, X,    -00204, -00045, 008285,    -00204.00, -00045.00, 008285.00,    -0.0055, -0.0243, 01.0126,    
 0000.868652, 000537,  2.685, X,    -00204, -00045, 008285,    -00204.00, -00045.00, 008285.00,    -0.0055, -0.0243, 01.0126,    
 0000.869385, 000538,  2.690, X,    -00204, -00045, 008285,    -00204.00, -00045.00, 008285.00,    -0.0055, -0.0243, 01.0126,    
 0000.869873, 000533,  2.665, X,    -00204, -00045, 008285,    -00204.00, -00045.00, 008285.00,    -0.0055, -0.0243, 01.0126,    
 0000.870605, 000534,  2.670, X,    -00204, -00045, 008285,    -00204.00, -00045.00, 008285.00,    -0.0055, -0.0243, 01.0126,    
 0000.871094, 000534,  2.670, X,    -00204, -00045, 008285,    -00204.00, -00045.00, 008285.00,    -0.0055, -0.0243, 01.0126,    
 0000.871826, 000537,  2.685, X,    -00204, -00045, 008285,    -00204.00, -00045.00, 008285.00,    -0.0055, -0.0243, 01.0126,    
 0000.872314, 000535,  2.675, X,    -00236, -00051, 008311,    -00236.00, -00051.00, 008311.00,    -0.0062, -0.0282, 01.0157,    
 0000.873047, 000542,  2.710, X,    -00236, -00051, 008311,    -00236.00, -00051.00, 008311.00,    -0.0062, -0.0282, 01.0157,    
 0000.873535, 000538,  2.690, X,    -00236, -00051, 008311,    -00236.00, -00051.00, 008311.00,    -0.0062, -0.0282, 01.0157,    
 0000.874268, 000537,  2.685, X,    -00236, -00051, 008311,    -00236.00, -00051.00, 008311.00,    -0.0062, -0.0282, 01.0157,    
 0000.874756, 000537,  2.685, X,    -00236, -00051, 008311,    -00236.00, -00051.00, 008311.00,    -0.0062, -0.0282, 01.0157,    
 0000.875488, 000537,  2.685, X,    -00236, -00051, 008311,    -00236.00, -00051.00, 008311.00,    -0.0062, -0.0282, 01.0157,    
 0000.875977, 000537,  2.685, X,    -00236, -00051, 008311,    -00236.00, -00051.00, 008311.00,    -0.0062, -0.0282, 01.0157,    
 0000.876709, 000537,  2.685, X,    -00236, -00051, 008311,    -00236.00, -00051.00, 008311.00,    -0.0062, -0.0282, 01.0157,    
 0000.877197, 000537,  2.685, X,    -00203, -00040, 008306,    -00203.00, -00040.00, 008306.00,    -0.0049, -0.0241, 01.0151,    
 0000.877930, 000538,  2.690, X,    -00203, -00040, 008306,    -00203.00, -00040.00, 008306.00,    -0.0049, -0.0241, 01.0151,    
 0000.878418, 000538,  2.690, X,    -00203, -00040, 008306,    -00203.00, -00040.00, 008306.00,    -0.0049, -0.0241, 01.0151,    
 0000.879150, 000537,  2.685, X,    -00203, -00040, 008306,    -00203.00, -00040.00, 008306.00,    -0.0049, -0.0241, 01.0151,    
 0000.879639, 000544,  2.720, X,    -00203, -00040, 008306,    -00203.00, -00040.00, 008306.00,    -0.0049, -0.0241, 01.0151,    
 0000.880371, 000538,  2.690, X,    -00203, -00040, 008306,    -00203.00, -00040.00, 008306.00,    -0.0049, -0.0241, 01.0151,    
 0000.880859, 000537,  2.685, X,    -00203, -00040, 008306,    -00203.00, -00040.00, 008306.00,    -0.0049, -0.0241, 01.0151,    
 0000.881592, 000536,  2.680, X,    -00203, -00040, 008306,    -00203.00, -00040.00, 008306.00,    -0.0049, -0.0241, 01.0151,    
 0000.882080, 000537,  2.685, X,    -00203, -00040, 008306,    -00203.00, -00040.00, 008306.00,    -0.0049, -0.0241, 01.0151,    
 0000.882812, 000539,  2.695, X,    -00235, -00046, 008323,    -00235.00, -00046.00, 008323.00,    -0.0056, -0.0280, 01.0172,    
 0000.883301, 000537,  2.685, X,    -00235, -00046, 008323,    -00235.00, -00046.00, 008323.00,    -0.0056, -0.0280, 01.0172,    
 0000.884033, 000537,  2.685, X,    -00235, -00046, 008323,    -00235.00, -00046.00, 008323.00,    -0.0056, -0.0280, 01.0172,    
 0000.884521, 000543,  2.715, X,    -00235, -00046, 008323,    -00235.00, -00046.00, 008323.00,    -0.0056, -0.0280, 01.0172,    
 0000.885254, 000540,  2.700, X,    -00235, -00046, 008323,    -00235.00, -00046.00, 008323.00,    -0.0056, -0.0280, 01.0172,    
 0000.885742, 000534,  2.670, X,    -00235, -00046, 008323,    -00235.00, -00046.00, 008323.00,    -0.0056, -0.0280, 01.0172,    
 0000.886475, 000535,  2.675, X,    -00235, -00046, 008323,    -00235.00, -00046.00, 008323.00,    -0.0056, -0.0280, 01.0172,    
 0000.886963, 000534,  2.670, X,    -00235, -00046, 008323,    -00235.00, -00046.00, 008323.00,    -0.0056, -0.0280, 01.0172,    
 0000.887695, 000539,  2.695, X,    -00227, -00060, 008361,    -00227.00, -00060.00, 008361.00,    -0.0073, -0.0271, 01.0218,    
 0000.888184, 000538,  2.690, X,    -00227, -00060, 008361,    -00227.00, -00060.00, 008361.00,    -0.0073, -0.0271, 01.0218,    
 0000.888916, 000537,  2.685, X,    -00227, -00060, 008361,    -00227.00, -00060.00, 008361.00,    -0.0073, -0.0271, 01.0218,    
 0000.889404, 000550,  2.750, X,    -00227, -00060, 008361,    -00227.00, -00060.00, 008361.00,    -0.0073, -0.0271, 01.0218,    
 0000.890137, 000538,  2.690, X,    -00227, -00060, 008361,    -00227.00, -00060.00, 008361.00,    -0.0073, -0.0271, 01.0218,    
 0000.890625, 000537,  2.685, X,    -00227, -00060, 008361,    -00227.00, -00060.00, 008361.00,    -0.0073, -0.0271, 01.0218,    
 0000.891357, 000537,  2.685, X,    -00227, -00060, 008361,    -00227.00, -00060.00, 008361.00,    -0.0073, -0.0271, 01.0218,    
 0000.891846, 000537,  2.685, X,    -00227, -00060, 008361,    -00227.00, -00060.00, 008361.00,    -0.0073, -0.0271, 01.0218,    
 0000.892578, 000537,  2.685, X,    -00214, -00069, 008338,    -00214.00, -00069.00, 008338.00,    -0.0084, -0.0255, 01.0190,    
 0000.893066, 000537,  2.685, X,    -00214, -00069, 008338,    -00214.00, -00069.00, 008338.00,    -0.0084, -0.0255, 01.0190,    
 0000.893799, 000537,  2.685, X,    -00214, -00069, 008338,    -00214.00, -00069.00, 008338.00,    -0.0084, -0.0255, 01.0190,    
 0000.894287, 000542,  2.710, X,    -00214, -00069, 008338,    -00214.00, -00069.00, 008338.00,    -0.0084, -0.0255, 01.0190,    
 0000.895020, 000542,  2.710, X,    -00214, -00069, 008338,    -00214.00, -00069.00, 008338.00,    -0.0084, -0.0255, 01.0190,    
 0000.895508, 000537,  2.685, X,    -00214, -00069, 008338,    -00214.00, -00069.00, 008338.00,    -0.0084, -0.0255, 01.0190,    
 0000.896240, 000538,  2.690, X,    -00214, -00069, 008338,    -00214.00, -00069.00, 008338.00,    -0.0084, -0.0255, 01.0190,    
 0000.896729, 000537,  2.685, X,    -00214, -00069, 008338,    -00214.00, -00069.00, 008338.00,    -0.0084, -0.0255, 01.0190,    
 0000.897461, 000538,  2.690, X,    -00200, -00060, 008295,    -00200.00, -00060.00, 008295.00,    -0.0073, -0.0238, 01.0138,    
 0000.897949, 000538,  2.690, X,    -00200, -00060, 008295,    -00200.00, -00060.00, 008295.00,    -0.0073, -0.0238, 01.0138,    
 0000.898682, 000537,  2.685, X,    -00200, -00060, 008295,    -00200.00, -00060.00, 008295.00,    -0.0073, -0.0238, 01.0138,    
 0000.899170, 000537,  2.685, X,    -00200, -00060, 008295,    -00200.00, -00060.00, 008295.00,    -0.0073, -0.0238, 01.0138,    
 0000.899902, 000536,  2.680, X,    -00200, -00060, 008295,    -00200.00, -00060.00, 008295.00,    -0.0073, -0.0238, 01.0138,    
 0000.900391, 000543,  2.715, X,    -00200, -00060, 008295,    -00200.00, -00060.00, 008295.00,    -0.0073, -0.0238, 01.0138,    
 0000.901123, 000538,  2.690, X,    -00200, -00060, 008295,    -00200.00, -00060.00, 008295.00,    -0.0073, -0.0238, 01.0138,    
 0000.901611, 000537,  2.685, X,    -00200, -00060, 008295,    -00200.00, -00060.00, 008295.00,    -0.0073, -0.0238, 01.0138,    
 0000.902344, 000538,  2.690, X,    -00218, -00034, 008298,    -00218.00, -00034.00, 008298.00,    -0.0041, -0.0260, 01.0142,    
 0000.902832, 000536,  2.680, X,    -00218, -00034, 008298,    -00218.00, -00034.00, 008298.00,    -0.0041, -0.0260, 01.0142,    
 0000.903564, 000537,  2.685, X,    -00218, -00034, 008298,    -00218.00, -00034.00, 008298.00,    -0.0041, -0.0260, 01.0142,    
 0000.904053, 000538,  2.690, X,    -00218, -00034, 008298,    -00218.00, -00034.00, 008298.00,    -0.0041, -0.0260, 01.0142,    
 0000.904541, 000538,  2.690, X,    -00218, -00034, 008298,    -00218.00, -00034.00, 008298.00,    -0.0041, -0.0260, 01.0142,    
 0000.905273, 000537,  2.685, X,    -00218, -00034, 008298,    -00218.00, -00034.00, 008298.00,    -0.0041, -0.0260, 01.0142,    
 0000.906006, 000542,  2.710, X,    -00218, -00034, 008298,    -00218.00, -00034.00, 008298.00,    -0.0041, -0.0260, 01.0142,    
 0000.906494, 000535,  2.675, X,    -00218, -00034, 008298,    -00218.00, -00034.00, 008298.00,    -0.0041, -0.0260, 01.0142,    
 0000.907227, 000538,  2.690, X,    -00193, -00071, 008321,    -00193.00, -00071.00, 008321.00,    -0.0086, -0.0229, 01.0169,    
 0000.907715, 000537,  2.685, X,    -00193, -00071, 008321,    -00193.00, -00071.00, 008321.00,    -0.0086, -0.0229, 01.0169,    
 0000.908447, 000537,  2.685, X,    -00193, -00071, 008321,    -00193.00, -00071.00, 008321.00,    -0.0086, -0.0229, 01.0169,    
 0000.908936, 000535,  2.675, X,    -00193, -00071, 008321,    -00193.00, -00071.00, 008321.00,    -0.0086, -0.0229, 01.0169,    
 0000.909668, 000539,  2.695, X,    -00193, -00071, 008321,    -00193.00, -00071.00, 008321.00,    -0.0086, -0.0229, 01.0169,    
 0000.910156, 000537,  2.685, X,    -00193, -00071, 008321,    -00193.00, -00071.00, 008321.00,    -0.0086, -0.0229, 01.0169,    
 0000.910889, 000538,  2.690, X,    -00193, -00071, 008321,    -00193.00, -00071.00, 008321.00,    -0.0086, -0.0229, 01.0169,    
 0000.911377, 000537,  2.685, X,    -00193, -00071, 008321,    -00193.00, -00071.00, 008321.00,    -0.0086, -0.0229, 01.0169,    
 0000.912109, 000537,  2.685, X,    -00193, -00071, 008321,    -00193.00, -00071.00, 008321.00,    -0.0086, -0.0229, 01.0169,    
 0000.912598, 000537,  2.685, X,    -00236, -00032, 008285,    -00236.00, -00032.00, 008285.00,    -0.0039, -0.0282, 01.0126,    
 0000.913330, 000538,  2.690, X,    -00236, -00032, 008285,    -00236.00, -00032.00, 008285.00,    -0.0039, -0.0282, 01.0126,    
 0000.913818, 000537,  2.685, X,    -00236, -00032, 008285,    -00236.00, -00032.00, 008285.00,    -0.0039, -0.0282, 01.0126,    
 0000.914551, 000537,  2.685, X,    -00236, -00032, 008285,    -00236.00, -00032.00, 008285.00,    -0.0039, -0.0282, 01.0126,    
 0000.915039, 000537,  2.685, X,    -00236, -00032, 008285,    -00236.00, -00032.00, 008285.00,    -0.0039, -0.0282, 01.0126,    
 0000.915771, 000536,  2.680, X,    -00236, -00032, 008285,    -00236.00, -00032.00, 008285.00,    -0.0039, -0.0282, 01.0126,    
 0000.916260, 000536,  2.680, X,    -00236, -00032, 008285,    -00236.00, -00032.00, 008285.00,    -0.0039, -0.0282, 01.0126,    
 0000.916748, 000537,  2.685, X,    -00236, -00032, 008285,    -00236.00, -00032.00, 008285.00,    -0.0039, -0.0282, 01.0126,    
 0000.917480, 000530,  2.650, X,    -00226, -00050, 008289,    -00226.00, -00050.00, 008289.00,    -0.0061, -0.0270, 01.0131,    
 0000.917969, 000537,  2.685, X,    -00226, -00050, 008289,    -00226.00, -00050.00, 008289.00,    -0.0061, -0.0270, 01.0131,    
 0000.918701, 000537,  2.685, X,    -00226, -00050, 008289,    -00226.00, -00050.00, 008289.00,    -0.0061, -0.0270, 01.0131,    
 0000.919189, 000537,  2.685, X,    -00226, -00050, 008289,    -00226.00, -00050.00, 008289.00,    -0.0061, -0.0270, 01.0131,    
 0000.919922, 000540,  2.700, X,    -00226, -00050, 008289,    -00226.00, -00050.00, 008289.00,    -0.0061, -0.0270, 01.0131,    
 0000.920410, 000536,  2.680, X,    -00226, -00050, 008289,    -00226.00, -00050.00, 008289.00,    -0.0061, -0.0270, 01.0131,    
 0000.921143, 000538,  2.690, X,    -00226, -00050, 008289,    -00226.00, -00050.00, 008289.00,    -0.0061, -0.0270, 01.0131,    
 0000.921631, 000539,  2.695, X,    -00226, -00050, 008289,    -00226.00, -00050.00, 008289.00,    -0.0061, -0.0270, 01.0131,    
 0000.922363, 000537,  2.685, X,    -00250, -00053, 008294,    -00250.00, -00053.00, 008294.00,    -0.0065, -0.0299, 01.0137,    
 0000.922852, 000537,  2.685, X,    -00250, -00053, 008294,    -00250.00, -00053.00, 008294.00,    -0.0065, -0.0299, 01.0137,    
 0000.923584, 000537,  2.685, X,    -00250, -00053, 008294,    -00250.00, -00053.00, 008294.00,    -0.0065, -0.0299, 01.0137,    
 0000.924072, 000541,  2.705, X,    -00250, -00053, 008294,    -00250.00, -00053.00, 008294.00,    -0.0065, -0.0299, 01.0137,    
 0000.924805, 000538,  2.690, X,    -00250, -00053, 008294,    -00250.00, -00053.00, 008294.00,    -0.0065, -0.0299, 01.0137,    
 0000.925537, 000541,  2.705, X,    -00250, -00053, 008294,    -00250.00, -00053.00, 008294.00,    -0.0065, -0.0299, 01.0137,    
 0000.926025, 000538,  2.690, X,    -00250, -00053, 008294,    -00250.00, -00053.00, 008294.00,    -0.0065, -0.0299, 01.0137,    
 0000.926758, 000537,  2.685, X,    -00250, -00053, 008294,    -00250.00, -00053.00, 008294.00,    -0.0065, -0.0299, 01.0137,    
 0000.927246, 000538,  2.690, X,    -00223, -00027, 008320,    -00223.00, -00027.00, 008320.00,    -0.0033, -0.0266, 01.0168,    
 0000.927979, 000537,  2.685, X,    -00223, -00027, 008320,    -00223.00, -00027.00, 008320.00,    -0.0033, -0.0266, 01.0168,    
 0000.928467, 000537,  2.685, X,    -00223, -00027, 008320,    -00223.00, -00027.00, 008320.00,    -0.0033, -0.0266, 01.0168,    
