 Ctime,       Cdur,      N1,     N2,     N3,     N4,       XX,   XX,   
 0000.816994, 000008,    -1.000, -1.000, -1.000, -1.000,    
 0001.017090, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.027222, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.037086, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.047089, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.057083, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.067085, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.077080, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.087082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.097092, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.107086, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.117081, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.127083, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.137085, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.147087, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.157082, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.167091, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.177086, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.187080, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.197083, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.207085, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.217087, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.227081, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.237167, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.247093, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.257080, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.267082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.277084, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.287079, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.297081, 000007,    -1.000, -1.000, -1.000, -1.000,    
 0001.307083, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.317085, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.327080, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.337196, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.347084, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.357086, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.367081, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.377083, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.387085, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.397079, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.407089, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.417084, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.427086, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.437080, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.447083, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.457085, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.467087, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.477081, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.487083, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.497086, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.507080, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.517082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.527084, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.537079, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.547089, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.557083, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.567085, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.577080, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.587082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.597084, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.607086, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.617157, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.627083, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.637077, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.647255, 000007,    -1.000, -1.000, -1.000, -1.000,    
 0001.657082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.667084, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.677086, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.687080, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.697083, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.707085, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.717094, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.727081, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.737083, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.747086, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.757080, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.767082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.777084, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.787086, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.797081, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.807083, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.817085, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.827087, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.837082, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.847084, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.857086, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.867088, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.877083, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.887085, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.897087, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.907082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.917084, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.927078, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.937080, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.947090, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0001.957207, 000007,    -1.000, -1.000, -1.000, -1.000,    
 0001.967087, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.977081, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0001.987083, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0001.997086, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.007172, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.017082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.027084, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0002.037079, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0002.047089, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0002.057083, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0002.067085, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0002.077087, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.087082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.097084, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.107086, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.117081, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.127083, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0002.137085, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0002.147087, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0002.157082, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.167084, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0002.177086, 000006,    -1.000, -1.000, -1.000, -1.000,    
 0002.187080, 000004,    -1.000, -1.000, -1.000, -1.000,    
 0002.197083, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.207085, 000005,    -1.000, -1.000, -1.000, -1.000,    
 0002.217087, 000005,    -1.000, -1.000, -1.000, -1.000,    
