 time, start,  dur,     perc,  X,    rGx1,   rGy1,   rGz1,      
 0000.805565, 000976,  0.976, _,    -00039, 000088, -00026,    
 0000.806564, 000976,  0.976, _,    -00038, 000086, -00028,    
 0000.807563, 000976,  0.976, _,    -00033, 000079, -00031,    
 0000.808562, 000976,  0.976, _,    -00031, 000073, -00034,    
 0000.809560, 000977,  0.977, _,    -00033, 000076, -00038,    
 0000.810560, 000978,  0.978, _,    -00035, 000079, -00042,    
 0000.811561, 000976,  0.976, _,    -00034, 000079, -00045,    
 0000.812559, 000977,  0.977, _,    -00035, 000080, -00047,    
 0000.813559, 000977,  0.977, _,    -00036, 000082, -00043,    
 0000.814559, 000977,  0.977, _,    -00040, 000081, -00038,    
 0000.815559, 000976,  0.976, _,    -00043, 000080, -00037,    
 0000.816558, 000976,  0.976, _,    -00041, 000080, -00034,    
 0000.817557, 000975,  0.975, _,    -00037, 000082, -00029,    
 0000.818555, 000976,  0.976, _,    -00032, 000080, -00029,    
 0000.819553, 000978,  0.978, _,    -00033, 000076, -00037,    
 0000.820554, 000977,  0.977, _,    -00035, 000078, -00039,    
 0000.821554, 000977,  0.977, _,    -00034, 000080, -00037,    
 0000.822554, 000976,  0.976, _,    -00036, 000079, -00035,    
 0000.823553, 000976,  0.976, _,    -00039, 000079, -00033,    
 0000.824553, 000974,  0.974, _,    -00036, 000078, -00034,    
 0000.825551, 000975,  0.975, _,    -00032, 000080, -00035,    
 0000.826549, 000976,  0.976, _,    -00033, 000084, -00038,    
 0000.827548, 000977,  0.977, _,    -00036, 000083, -00036,    
 0000.828547, 000977,  0.977, _,    -00033, 000078, -00031,    
 0000.829546, 000977,  0.977, _,    -00027, 000078, -00028,    
 0000.830547, 000976,  0.976, _,    -00029, 000077, -00029,    
 0000.831546, 000977,  0.977, _,    -00034, 000078, -00029,    
 0000.832546, 000977,  0.977, _,    -00038, 000079, -00027,    
 0000.833545, 000977,  0.977, _,    -00039, 000082, -00027,    
 0000.834545, 000976,  0.976, _,    -00036, 000081, -00030,    
 0000.835544, 000975,  0.975, _,    -00036, 000075, -00032,    
 0000.836542, 000976,  0.976, _,    -00041, 000070, -00031,    
 0000.837542, 000976,  0.976, _,    -00045, 000073, -00030,    
 0000.838541, 000976,  0.976, _,    -00046, 000078, -00031,    
 0000.839539, 000978,  0.978, _,    -00043, 000082, -00029,    
 0000.840609, 000990,  0.990, _,    -00035, 000082, -00028,    
 0000.841623, 000979,  0.979, _,    -00029, 000079, -00028,    
 0000.842625, 000977,  0.977, _,    -00029, 000078, -00031,    
 0000.843625, 000976,  0.976, _,    -00034, 000080, -00033,    
 0000.844624, 000976,  0.976, _,    -00035, 000078, -00035,    
 0000.845623, 000977,  0.977, _,    -00032, 000076, -00037,    
 0000.846623, 000976,  0.976, _,    -00028, 000081, -00034,    
 0000.847622, 000976,  0.976, _,    -00031, 000083, -00030,    
 0000.848621, 000975,  0.975, _,    -00037, 000081, -00031,    
 0000.849618, 000978,  0.978, _,    -00038, 000081, -00034,    
 0000.850619, 000978,  0.978, _,    -00033, 000082, -00038,    
 0000.851620, 000976,  0.976, _,    -00025, 000082, -00041,    
 0000.852619, 000976,  0.976, _,    -00024, 000079, -00033,    
 0000.853617, 000978,  0.978, _,    -00028, 000077, -00026,    
 0000.854617, 000978,  0.978, _,    -00035, 000081, -00029,    
 0000.855618, 000976,  0.976, _,    -00043, 000083, -00034,    
 0000.856617, 000976,  0.976, _,    -00047, 000082, -00035,    
 0000.857617, 000976,  0.976, _,    -00043, 000085, -00036,    
 0000.858616, 000977,  0.977, _,    -00037, 000089, -00036,    
 0000.859615, 000979,  0.979, _,    -00035, 000085, -00035,    
 0000.860617, 000977,  0.977, _,    -00038, 000079, -00032,    
 0000.861618, 000975,  0.975, _,    -00037, 000082, -00032,    
 0000.862615, 000977,  0.977, _,    -00038, 000085, -00035,    
 0000.863615, 000975,  0.975, _,    -00039, 000084, -00036,    
 0000.864613, 000977,  0.977, _,    -00036, 000082, -00036,    
 0000.865613, 000976,  0.976, _,    -00034, 000081, -00036,    
 0000.866612, 000976,  0.976, _,    -00033, 000079, -00034,    
 0000.867612, 000976,  0.976, _,    -00030, 000074, -00037,    
 0000.868611, 000976,  0.976, _,    -00029, 000072, -00043,    
 0000.869609, 000976,  0.976, _,    -00027, 000073, -00046,    
 0000.870608, 000977,  0.977, _,    -00032, 000076, -00041,    
 0000.871608, 000977,  0.977, _,    -00036, 000081, -00034,    
 0000.872608, 000976,  0.976, _,    -00038, 000079, -00033,    
 0000.873607, 000975,  0.975, _,    -00041, 000077, -00035,    
 0000.874606, 000977,  0.977, _,    -00044, 000078, -00039,    
 0000.875606, 000976,  0.976, _,    -00043, 000079, -00038,    
 0000.876605, 000976,  0.976, _,    -00038, 000078, -00033,    
 0000.877605, 000976,  0.976, _,    -00033, 000074, -00034,    
 0000.878604, 000975,  0.975, _,    -00035, 000068, -00033,    
 0000.879601, 000978,  0.978, _,    -00039, 000072, -00030,    
 0000.880602, 000977,  0.977, _,    -00037, 000077, -00026,    
 0000.881602, 000977,  0.977, _,    -00036, 000077, -00027,    
 0000.882602, 000978,  0.978, _,    -00038, 000076, -00032,    
 0000.883603, 000976,  0.976, _,    -00039, 000081, -00036,    
 0000.884603, 000975,  0.975, _,    -00036, 000087, -00039,    
 0000.885601, 000977,  0.977, _,    -00033, 000083, -00037,    
 0000.886601, 000976,  0.976, _,    -00032, 000074, -00033,    
 0000.887600, 000977,  0.977, _,    -00034, 000067, -00030,    
 0000.888600, 000975,  0.975, _,    -00039, 000068, -00029,    
 0000.889598, 000977,  0.977, _,    -00038, 000074, -00032,    
 0000.890598, 000977,  0.977, _,    -00034, 000075, -00038,    
 0000.891598, 000977,  0.977, _,    -00036, 000072, -00041,    
 0000.892598, 000976,  0.976, _,    -00041, 000072, -00043,    
 0000.893597, 000976,  0.976, _,    -00044, 000073, -00042,    
 0000.894596, 000976,  0.976, _,    -00042, 000077, -00039,    
 0000.895595, 000978,  0.978, _,    -00034, 000079, -00041,    
 0000.896596, 000975,  0.975, _,    -00030, 000080, -00040,    
 0000.897594, 000976,  0.976, _,    -00031, 000078, -00038,    
 0000.898593, 000977,  0.977, _,    -00036, 000076, -00041,    
 0000.899592, 000979,  0.979, _,    -00039, 000073, -00042,    
 0000.900594, 000976,  0.976, _,    -00038, 000078, -00039,    
 0000.901593, 000976,  0.976, _,    -00034, 000081, -00043,    
 0000.902592, 000976,  0.976, _,    -00035, 000078, -00042,    
 0000.903591, 000976,  0.976, _,    -00039, 000074, -00036,    
 0000.904645, 000987,  0.987, _,    -00038, 000076, -00031,    
 0000.905656, 000982,  0.982, _,    -00035, 000085, -00032,    
 0000.906661, 000978,  0.978, _,    -00034, 000087, -00034,    
 0000.907662, 000980,  0.980, _,    -00034, 000083, -00032,    
 0000.908665, 000977,  0.977, _,    -00039, 000078, -00033,    
 0000.909664, 000980,  0.980, _,    -00041, 000075, -00035,    
 0000.910668, 000978,  0.978, _,    -00036, 000080, -00034,    
 0000.911669, 000976,  0.976, _,    -00035, 000085, -00031,    
 0000.912668, 000977,  0.977, _,    -00037, 000087, -00031,    
 0000.913668, 000976,  0.976, _,    -00036, 000086, -00036,    
 0000.914667, 000977,  0.977, _,    -00034, 000083, -00039,    
 0000.915667, 000976,  0.976, _,    -00038, 000081, -00036,    
 0000.916666, 000976,  0.976, _,    -00037, 000081, -00034,    
 0000.917666, 000976,  0.976, _,    -00038, 000080, -00037,    
 0000.918665, 000976,  0.976, _,    -00036, 000074, -00036,    
 0000.919663, 000978,  0.978, _,    -00033, 000071, -00032,    
 0000.920664, 000979,  0.979, _,    -00031, 000074, -00034,    
 0000.921665, 000977,  0.977, _,    -00032, 000079, -00039,    
 0000.922665, 000978,  0.978, _,    -00036, 000081, -00038,    
 0000.923665, 000976,  0.976, _,    -00043, 000079, -00033,    
 0000.924664, 000976,  0.976, _,    -00046, 000081, -00026,    
 0000.925663, 000976,  0.976, _,    -00048, 000085, -00025,    
 0000.926662, 000976,  0.976, _,    -00044, 000081, -00030,    
 0000.927661, 000976,  0.976, _,    -00042, 000072, -00037,    
 0000.928660, 000977,  0.977, _,    -00040, 000067, -00038,    
 0000.929659, 000977,  0.977, _,    -00036, 000075, -00034,    
 0000.930659, 000976,  0.976, _,    -00035, 000082, -00030,    
 0000.931658, 000977,  0.977, _,    -00038, 000078, -00029,    
 0000.932657, 000979,  0.979, _,    -00046, 000072, -00030,    
 0000.933659, 000976,  0.976, _,    -00049, 000073, -00032,    
 0000.934658, 000978,  0.978, _,    -00043, 000079, -00031,    
 0000.935659, 000976,  0.976, _,    -00038, 000084, -00033,    
 0000.936658, 000976,  0.976, _,    -00037, 000083, -00037,    
 0000.937657, 000977,  0.977, _,    -00039, 000080, -00037,    
 0000.938656, 000976,  0.976, _,    -00039, 000077, -00038,    
 0000.939654, 000977,  0.977, _,    -00038, 000074, -00039,    
 0000.940654, 000977,  0.977, _,    -00041, 000074, -00035,    
 0000.941654, 000976,  0.976, _,    -00038, 000072, -00030,    
 0000.942653, 000976,  0.976, _,    -00042, 000073, -00030,    
 0000.943652, 000976,  0.976, _,    -00043, 000078, -00034,    
 0000.944651, 000977,  0.977, _,    -00037, 000077, -00035,    
 0000.945651, 000977,  0.977, _,    -00035, 000075, -00033,    
 0000.946651, 000975,  0.975, _,    -00034, 000076, -00031,    
 0000.947648, 000977,  0.977, _,    -00036, 000080, -00032,    
 0000.948648, 000976,  0.976, _,    -00039, 000080, -00033,    
 0000.949646, 000977,  0.977, _,    -00044, 000074, -00037,    
 0000.950646, 000977,  0.977, _,    -00041, 000071, -00040,    
 0000.951646, 000977,  0.977, _,    -00034, 000073, -00038,    
 0000.952646, 000976,  0.976, _,    -00031, 000079, -00036,    
 0000.953645, 000977,  0.977, _,    -00038, 000080, -00036,    
 0000.954646, 000974,  0.974, _,    -00041, 000079, -00037,    
 0000.955643, 000976,  0.976, _,    -00038, 000079, -00034,    
 0000.956642, 000976,  0.976, _,    -00039, 000080, -00034,    
 0000.957641, 000975,  0.975, _,    -00038, 000080, -00033,    
 0000.958639, 000976,  0.976, _,    -00039, 000080, -00033,    
 0000.959637, 000977,  0.977, _,    -00039, 000078, -00032,    
 0000.960637, 000977,  0.977, _,    -00038, 000079, -00032,    
 0000.961637, 000976,  0.976, _,    -00034, 000078, -00033,    
 0000.962636, 000976,  0.976, _,    -00032, 000075, -00034,    
 0000.963635, 000977,  0.977, _,    -00031, 000076, -00035,    
 0000.964635, 000976,  0.976, _,    -00034, 000082, -00038,    
 0000.965634, 000977,  0.977, _,    -00040, 000088, -00036,    
 0000.966634, 000976,  0.976, _,    -00041, 000086, -00031,    
 0000.967633, 000975,  0.975, _,    -00040, 000083, -00029,    
 0000.968675, 000986,  0.986, _,    -00041, 000085, -00032,    
 0000.969683, 000980,  0.980, _,    -00038, 000086, -00037,    
 0000.970686, 000981,  0.981, _,    -00037, 000083, -00040,    
 0000.971690, 000976,  0.976, _,    -00040, 000077, -00038,    
 0000.972689, 000975,  0.975, _,    -00046, 000078, -00035,    
 0000.973687, 000976,  0.976, _,    -00046, 000080, -00032,    
 0000.974686, 000976,  0.976, _,    -00042, 000075, -00031,    
 0000.975685, 000976,  0.976, _,    -00038, 000076, -00030,    
 0000.976684, 000976,  0.976, _,    -00034, 000079, -00032,    
 0000.977683, 000975,  0.975, _,    -00035, 000078, -00035,    
 0000.978681, 000976,  0.976, _,    -00037, 000076, -00036,    
 0000.979680, 000976,  0.976, _,    -00039, 000074, -00037,    
 0000.980680, 000975,  0.975, _,    -00042, 000073, -00036,    
 0000.981679, 000975,  0.975, _,    -00042, 000077, -00030,    
 0000.982677, 000976,  0.976, _,    -00040, 000082, -00028,    
 0000.983676, 000977,  0.977, _,    -00040, 000079, -00030,    
 0000.984676, 000977,  0.977, _,    -00043, 000074, -00030,    
 0000.985675, 000977,  0.977, _,    -00041, 000074, -00024,    
 0000.986674, 000976,  0.976, _,    -00041, 000075, -00022,    
 0000.987673, 000976,  0.976, _,    -00044, 000070, -00027,    
 0000.988671, 000976,  0.976, _,    -00042, 000072, -00035,    
 0000.989670, 000978,  0.978, _,    -00038, 000079, -00037,    
 0000.990672, 000976,  0.976, _,    -00037, 000082, -00032,    
 0000.991671, 000976,  0.976, _,    -00036, 000081, -00032,    
 0000.992670, 000976,  0.976, _,    -00034, 000081, -00034,    
 0000.993669, 000977,  0.977, _,    -00032, 000080, -00038,    
 0000.994669, 000976,  0.976, _,    -00035, 000079, -00039,    
 0000.995668, 000976,  0.976, _,    -00039, 000081, -00037,    
 0000.996667, 000975,  0.975, _,    -00040, 000083, -00034,    
 0000.997665, 000976,  0.976, _,    -00041, 000076, -00036,    
 0000.998664, 000976,  0.976, _,    -00043, 000074, -00042,    
 0000.999663, 000985,  0.985, _,    -00046, 000073, -00043,    
 4294967296.000000, 000977,  0.977, _,    -00051, 000075, -00039,    
 4294967296.000000, 000979,  0.979, _,    -00050, 000077, -00035,    
 4294967296.000000, 000977,  0.977, _,    -00040, 000077, -00034,    
 4294967296.000000, 000977,  0.977, _,    -00038, 000079, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00037, 000084, -00037,    
 4294967296.000000, 000976,  0.976, _,    -00037, 000086, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00038, 000080, -00033,    
 4294967296.000000, 000977,  0.977, _,    -00037, 000079, -00030,    
 4294967296.000000, 000978,  0.978, _,    -00035, 000082, -00031,    
 4294967296.000000, 000979,  0.979, _,    -00038, 000081, -00034,    
 4294967296.000000, 000977,  0.977, _,    -00042, 000080, -00037,    
 4294967296.000000, 000977,  0.977, _,    -00044, 000084, -00035,    
 4294967296.000000, 000977,  0.977, _,    -00044, 000082, -00032,    
 4294967296.000000, 000976,  0.976, _,    -00045, 000079, -00032,    
 4294967296.000000, 000977,  0.977, _,    -00042, 000077, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00032, 000077, -00040,    
 4294967296.000000, 000976,  0.976, _,    -00030, 000075, -00040,    
 4294967296.000000, 000976,  0.976, _,    -00036, 000074, -00036,    
 4294967296.000000, 000975,  0.975, _,    -00039, 000078, -00032,    
 4294967296.000000, 000980,  0.980, _,    -00039, 000082, -00033,    
 4294967296.000000, 000978,  0.978, _,    -00039, 000081, -00038,    
 4294967296.000000, 000977,  0.977, _,    -00040, 000079, -00043,    
 4294967296.000000, 000977,  0.977, _,    -00039, 000080, -00042,    
 4294967296.000000, 000977,  0.977, _,    -00036, 000080, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00036, 000076, -00032,    
 4294967296.000000, 000977,  0.977, _,    -00042, 000080, -00032,    
 4294967296.000000, 000977,  0.977, _,    -00047, 000086, -00033,    
 4294967296.000000, 000976,  0.976, _,    -00049, 000086, -00028,    
 4294967296.000000, 000976,  0.976, _,    -00046, 000080, -00026,    
 4294967296.000000, 000994,  0.994, _,    -00043, 000073, -00030,    
 4294967296.000000, 000980,  0.980, _,    -00038, 000070, -00036,    
 4294967296.000000, 000979,  0.979, _,    -00032, 000072, -00041,    
 4294967296.000000, 000978,  0.978, _,    -00031, 000075, -00045,    
 4294967296.000000, 000979,  0.979, _,    -00030, 000077, -00043,    
 4294967296.000000, 000978,  0.978, _,    -00031, 000076, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00035, 000076, -00038,    
 4294967296.000000, 000978,  0.978, _,    -00037, 000081, -00038,    
 4294967296.000000, 000977,  0.977, _,    -00036, 000086, -00032,    
 4294967296.000000, 000977,  0.977, _,    -00035, 000084, -00026,    
 4294967296.000000, 000983,  0.983, _,    -00037, 000080, -00029,    
 4294967296.000000, 000978,  0.978, _,    -00038, 000079, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00038, 000079, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00037, 000081, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00034, 000082, -00037,    
 4294967296.000000, 000976,  0.976, _,    -00036, 000081, -00037,    
 4294967296.000000, 000977,  0.977, _,    -00035, 000081, -00037,    
 4294967296.000000, 000977,  0.977, _,    -00032, 000080, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00030, 000080, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00034, 000080, -00039,    
 4294967296.000000, 000999,  0.999, _,    -00039, 000078, -00035,    
 4294967296.000000, 000976,  0.976, _,    -00041, 000078, -00037,    
 4294967296.000000, 000977,  0.977, _,    -00042, 000079, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00043, 000077, -00041,    
 4294967296.000000, 000976,  0.976, _,    -00038, 000076, -00041,    
 4294967296.000000, 000976,  0.976, _,    -00034, 000077, -00038,    
 4294967296.000000, 000977,  0.977, _,    -00035, 000077, -00035,    
 4294967296.000000, 000976,  0.976, _,    -00036, 000078, -00031,    
 4294967296.000000, 000976,  0.976, _,    -00038, 000079, -00034,    
 4294967296.000000, 000991,  0.991, _,    -00043, 000078, -00041,    
 4294967296.000000, 000976,  0.976, _,    -00045, 000079, -00042,    
 4294967296.000000, 000976,  0.976, _,    -00042, 000079, -00040,    
 4294967296.000000, 000977,  0.977, _,    -00042, 000083, -00034,    
 4294967296.000000, 000978,  0.978, _,    -00040, 000086, -00033,    
 4294967296.000000, 000976,  0.976, _,    -00039, 000086, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00042, 000086, -00041,    
 4294967296.000000, 000976,  0.976, _,    -00041, 000085, -00042,    
 4294967296.000000, 000978,  0.978, _,    -00039, 000079, -00039,    
 4294967296.000000, 000976,  0.976, _,    -00039, 000076, -00037,    
 4294967296.000000, 000978,  0.978, _,    -00034, 000079, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00035, 000078, -00038,    
 4294967296.000000, 000977,  0.977, _,    -00037, 000075, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00035, 000077, -00040,    
 4294967296.000000, 000975,  0.975, _,    -00035, 000080, -00040,    
 4294967296.000000, 000978,  0.978, _,    -00041, 000079, -00040,    
 4294967296.000000, 000976,  0.976, _,    -00043, 000080, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00037, 000085, -00036,    
 4294967296.000000, 000976,  0.976, _,    -00033, 000086, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00032, 000083, -00037,    
 4294967296.000000, 000977,  0.977, _,    -00034, 000079, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00040, 000078, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00042, 000078, -00044,    
 4294967296.000000, 000976,  0.976, _,    -00035, 000081, -00040,    
 4294967296.000000, 000978,  0.978, _,    -00035, 000082, -00033,    
 4294967296.000000, 000978,  0.978, _,    -00035, 000080, -00029,    
 4294967296.000000, 000975,  0.975, _,    -00035, 000076, -00029,    
 4294967296.000000, 000977,  0.977, _,    -00033, 000074, -00033,    
 4294967296.000000, 000977,  0.977, _,    -00032, 000077, -00038,    
 4294967296.000000, 000995,  0.995, _,    -00034, 000082, -00040,    
 4294967296.000000, 000991,  0.991, _,    -00035, 000085, -00038,    
 4294967296.000000, 000978,  0.978, _,    -00037, 000082, -00034,    
 4294967296.000000, 000985,  0.985, _,    -00040, 000079, -00031,    
 4294967296.000000, 000985,  0.985, _,    -00041, 000081, -00029,    
 4294967296.000000, 000986,  0.986, _,    -00036, 000078, -00029,    
 4294967296.000000, 000982,  0.982, _,    -00033, 000076, -00029,    
 4294967296.000000, 000982,  0.982, _,    -00032, 000074, -00030,    
 4294967296.000000, 000976,  0.976, _,    -00036, 000075, -00034,    
 4294967296.000000, 000979,  0.979, _,    -00037, 000079, -00037,    
 4294967296.000000, 000978,  0.978, _,    -00039, 000082, -00039,    
 4294967296.000000, 000978,  0.978, _,    -00042, 000081, -00040,    
 4294967296.000000, 000978,  0.978, _,    -00040, 000076, -00032,    
 4294967296.000000, 000976,  0.976, _,    -00044, 000075, -00030,    
 4294967296.000000, 000977,  0.977, _,    -00043, 000076, -00034,    
 4294967296.000000, 000977,  0.977, _,    -00038, 000074, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00036, 000076, -00036,    
 4294967296.000000, 000976,  0.976, _,    -00036, 000076, -00033,    
 4294967296.000000, 000976,  0.976, _,    -00032, 000077, -00036,    
 4294967296.000000, 000976,  0.976, _,    -00030, 000074, -00039,    
 4294967296.000000, 000976,  0.976, _,    -00029, 000072, -00040,    
 4294967296.000000, 000979,  0.979, _,    -00036, 000071, -00037,    
 4294967296.000000, 000977,  0.977, _,    -00044, 000073, -00033,    
 4294967296.000000, 000976,  0.976, _,    -00042, 000074, -00033,    
 4294967296.000000, 000976,  0.976, _,    -00034, 000073, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00031, 000072, -00036,    
 4294967296.000000, 000976,  0.976, _,    -00033, 000075, -00037,    
 4294967296.000000, 000976,  0.976, _,    -00034, 000080, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00032, 000081, -00039,    
 4294967296.000000, 000977,  0.977, _,    -00035, 000077, -00035,    
 4294967296.000000, 000978,  0.978, _,    -00042, 000072, -00033,    
 4294967296.000000, 000979,  0.979, _,    -00042, 000071, -00035,    
 4294967296.000000, 000978,  0.978, _,    -00036, 000071, -00036,    
 4294967296.000000, 000977,  0.977, _,    -00035, 000074, -00035,    
 4294967296.000000, 000977,  0.977, _,    -00040, 000069, -00034,    
 4294967296.000000, 000977,  0.977, _,    -00039, 000070, -00033,    
 4294967296.000000, 000977,  0.977, _,    -00039, 000075, -00035,    
 4294967296.000000, 000977,  0.977, _,    -00040, 000080, -00037,    
