 time, start,  dur,     perc,  X,    rGx1,   rGy1,   rGz1,      
 0000.706299, 001110,  1.110, X,    -00040, 000085, -00033,    
 0000.906250, 001031,  1.031, X,    -00032, 000075, -00040,    
 0000.907349, 000984,  0.984, _,    -00037, 000078, -00040,    
 0000.908325, 000978,  0.978, _,    -00042, 000075, -00037,    
 0000.909302, 000980,  0.980, _,    -00041, 000071, -00034,    
 0000.910400, 000977,  0.977, _,    -00040, 000075, -00028,    
 0000.911377, 000975,  0.975, _,    -00038, 000079, -00026,    
 0000.912354, 000975,  0.975, _,    -00037, 000084, -00029,    
 0000.913330, 000976,  0.976, _,    -00039, 000087, -00030,    
 0000.914307, 000974,  0.974, _,    -00042, 000085, -00028,    
 0000.915405, 000975,  0.975, _,    -00044, 000080, -00028,    
 0000.916382, 000976,  0.976, _,    -00044, 000074, -00031,    
 0000.917358, 000975,  0.975, _,    -00040, 000069, -00032,    
 0000.918335, 000974,  0.974, _,    -00037, 000069, -00033,    
 0000.919312, 000981,  0.981, _,    -00037, 000074, -00035,    
 0000.920288, 000976,  0.976, _,    -00039, 000076, -00037,    
 0000.921387, 000976,  0.976, _,    -00036, 000075, -00037,    
 0000.922363, 000977,  0.977, _,    -00030, 000077, -00038,    
 0000.923340, 000977,  0.977, _,    -00031, 000079, -00041,    
 0000.924316, 000977,  0.977, _,    -00034, 000082, -00037,    
 0000.925293, 000977,  0.977, _,    -00036, 000084, -00036,    
 0000.926392, 000977,  0.977, _,    -00036, 000080, -00040,    
 0000.927368, 000977,  0.977, _,    -00034, 000079, -00041,    
 0000.928345, 000977,  0.977, _,    -00035, 000081, -00040,    
 0000.929321, 000979,  0.979, _,    -00036, 000080, -00036,    
 0000.930298, 000977,  0.977, _,    -00034, 000077, -00034,    
 0000.931396, 000976,  0.976, _,    -00035, 000075, -00037,    
 0000.932373, 000978,  0.978, _,    -00034, 000074, -00038,    
 0000.933350, 000977,  0.977, _,    -00036, 000076, -00035,    
 0000.934326, 000977,  0.977, _,    -00039, 000078, -00036,    
 0000.935303, 000977,  0.977, _,    -00040, 000078, -00037,    
 0000.936401, 000977,  0.977, _,    -00040, 000078, -00033,    
 0000.937378, 000977,  0.977, _,    -00040, 000079, -00031,    
 0000.938354, 000978,  0.978, _,    -00036, 000078, -00033,    
 0000.939331, 000979,  0.979, _,    -00033, 000080, -00034,    
 0000.940308, 000976,  0.976, _,    -00033, 000080, -00035,    
 0000.941284, 000977,  0.977, _,    -00035, 000080, -00030,    
 0000.942383, 000977,  0.977, _,    -00037, 000081, -00029,    
 0000.943359, 000977,  0.977, _,    -00038, 000084, -00035,    
 0000.944336, 000977,  0.977, _,    -00039, 000086, -00038,    
 0000.945312, 000977,  0.977, _,    -00039, 000086, -00036,    
 0000.946289, 000977,  0.977, _,    -00039, 000086, -00034,    
 0000.947388, 000978,  0.978, _,    -00038, 000083, -00033,    
 0000.948364, 000977,  0.977, _,    -00038, 000078, -00033,    
 0000.949341, 000979,  0.979, _,    -00041, 000072, -00031,    
 0000.950317, 000977,  0.977, _,    -00042, 000073, -00032,    
 0000.951294, 000977,  0.977, _,    -00036, 000075, -00033,    
 0000.952393, 000977,  0.977, _,    -00034, 000075, -00037,    
 0000.953369, 000977,  0.977, _,    -00033, 000075, -00036,    
 0000.954346, 000977,  0.977, _,    -00034, 000075, -00030,    
 0000.955322, 000977,  0.977, _,    -00038, 000073, -00030,    
 0000.956299, 000978,  0.978, _,    -00039, 000073, -00029,    
 0000.957397, 000977,  0.977, _,    -00039, 000078, -00029,    
 0000.958374, 000977,  0.977, _,    -00038, 000081, -00031,    
 0000.959351, 000979,  0.979, _,    -00037, 000086, -00029,    
 0000.960327, 000976,  0.976, _,    -00039, 000086, -00024,    
 0000.961304, 000977,  0.977, _,    -00039, 000081, -00026,    
 0000.962402, 000977,  0.977, _,    -00038, 000075, -00034,    
 0000.963379, 000977,  0.977, _,    -00039, 000069, -00039,    
 0000.964355, 000977,  0.977, _,    -00042, 000068, -00040,    
 0000.965332, 000979,  0.979, _,    -00045, 000074, -00039,    
 0000.966309, 000976,  0.976, _,    -00046, 000079, -00039,    
 0000.967285, 000977,  0.977, _,    -00045, 000079, -00038,    
 0000.968384, 000977,  0.977, _,    -00044, 000078, -00036,    
 0000.969482, 001014,  1.014, X,    -00045, 000073, -00030,    
 0000.970581, 000983,  0.983, _,    -00043, 000072, -00030,    
 0000.971558, 000979,  0.979, _,    -00043, 000077, -00034,    
 0000.972534, 000976,  0.976, _,    -00043, 000077, -00034,    
 0000.973511, 000975,  0.975, _,    -00039, 000076, -00034,    
 0000.974609, 000975,  0.975, _,    -00036, 000075, -00038,    
 0000.975586, 000975,  0.975, _,    -00035, 000076, -00043,    
 0000.976562, 000974,  0.974, _,    -00036, 000080, -00043,    
 0000.977539, 000975,  0.975, _,    -00035, 000081, -00040,    
 0000.978516, 000978,  0.978, _,    -00030, 000077, -00036,    
 0000.979492, 000979,  0.979, _,    -00028, 000075, -00034,    
