 time,    start,     dur,        perc,  X,    R1,     R2,     R3,     R4,     R5,     R6,        M1,     M2,     M3,     M4,        rMx1, rMy1, rMz1,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      rQo1,         rQx1,         rQy1,         rQz1,            aMx1,     aMy1,     aMz1,        aAx1,     aAy1,     aAz1,        aGx1,     aGy1,     aGz1,        nMx1,    nMy1,    nMz1,       nAx1,    nAy1,    nAz1,       nGx1,    nGy1,    nGz1,       bx1,       by1,       bz1,          fx1,     fz1,        Qo1,     Qx1,     Qy1,     Qz1,        dQo1,    dQx1,    dQy1,    dQz1,       Ex1,     Ey1,     Ez1,        dEx1,    dEy1,    dEz1,     
 042.200, 074461446, 007382792,  0.738, _,    0981.0, 2020.9, 1502.7, 0980.0, 1260.9, 1846.5,    1000.0, 1000.0, 1000.0, 1000.0,    -026, 0080, -015,    -00564, 000121, 008206,    -00001, 000002, 000007,    001066517303, 000011614548, 000034738356, -00118830535,      -26.47,    78.66,   -10.77,     -558.11,   116.55,  8220.33,       -1.77,    -0.17,     1.83,     0.2835,  0.2030,  0.9161,     0.0142, -0.0675,  1.0048,     0.0000,  0.0005, -0.0005,     0.000453,  0.001536, -0.007967,     0.3833,  0.9236,     0.9309, -0.0308,  0.0055, -0.3639,     0.0204,  0.0144,  0.0246, -0.0637,     0.0065,  0.0048, -0.7439,    -0.0004, -0.0011,  0.0075,    
 042.210, 084468779, 007316042,  0.732, _,    0980.8, 2020.9, 1502.7, 0980.0, 1261.1, 1846.5,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0082, -010,    -00557, 000130, 008201,    000000, 000002, -00001,    001066516074, 000011618786, 000034763404, -00118833824,      -27.98,    79.52,   -10.61,     -558.48,   118.95,  8214.70,       -1.38,     0.42,     1.48,     0.2920,  0.1982,  0.9170,     0.0145, -0.0675,  1.0042,    -0.0001,  0.0004, -0.0004,     0.000495,  0.001579, -0.007974,     0.3857,  0.9226,     0.9309, -0.0315,  0.0052, -0.3638,     0.0015, -0.0685, -0.0314,  0.0146,     0.0066,  0.0053, -0.7450,    -0.0006, -0.0012,  0.0076,    
 042.220, 094469904, 007432959,  0.743, _,    0980.8, 2020.8, 1502.8, 0980.1, 1261.1, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -029, 0079, -009,    -00527, 000083, 008233,    -00002, -00002, -00008,    001066513114, 000011607245, 000034779371, -00118856837,      -28.33,    79.28,   -10.31,     -551.42,   113.02,  8219.42,       -1.52,    -0.14,    -0.62,     0.2940,  0.1995,  0.9187,     0.0138, -0.0666,  1.0047,     0.0000,  0.0004,  0.0002,     0.000543,  0.001615, -0.007983,     0.3871,  0.9221,     0.9310, -0.0322,  0.0050, -0.3636,     0.0015, -0.0725, -0.0190,  0.0171,     0.0055,  0.0043, -0.7446,    -0.0005, -0.0012,  0.0081,    
 042.230, 104466779, 007396917,  0.740, _,    0980.8, 2020.8, 1502.8, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -025, 0081, -016,    -00546, 000131, 008254,    000001, 000003, -00007,    001066509512, 000011607686, 000034789907, -00118886034,      -27.66,    79.67,   -11.50,     -549.64,   114.69,  8227.17,       -1.08,     0.42,    -2.06,     0.2902,  0.1974,  0.9119,     0.0140, -0.0664,  1.0057,    -0.0001,  0.0003,  0.0005,     0.000601,  0.001599, -0.007988,     0.3858,  0.9226,     0.9310, -0.0328,  0.0055, -0.3635,     0.0003, -0.0609,  0.0448,  0.0095,     0.0043,  0.0034, -0.7443,    -0.0007, -0.0013,  0.0085,    
 042.240, 114468446, 007420167,  0.742, _,    0980.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -026, 0080, -008,    -00529, 000130, 008209,    -00005, -00004, -00004,    001066507519, 000011585745, 000034789957, -00118906037,      -27.27,    79.77,   -11.08,     -545.72,   120.11,  8224.77,       -1.73,    -0.30,    -2.61,     0.2880,  0.1968,  0.9143,     0.0146, -0.0659,  1.0054,     0.0001,  0.0005,  0.0007,     0.000609,  0.001545, -0.007964,     0.3844,  0.9232,     0.9309, -0.0327,  0.0061, -0.3638,     0.0040,  0.0151,  0.0649, -0.0308,     0.0029,  0.0038, -0.7441,    -0.0005, -0.0011,  0.0087,    
 042.250, 124472946, 007420833,  0.742, _,    0980.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -029, 0086, -016,    -00563, 000106, 008211,    -00003, -00002, -00004,    001066505534, 000011568336, 000034777618, -00118929138,      -27.61,    81.02,   -11.83,     -548.16,   115.81,  8220.33,       -2.25,    -0.95,    -2.89,     0.2899,  0.1899,  0.9101,     0.0141, -0.0662,  1.0048,     0.0003,  0.0006,  0.0008,     0.000649,  0.001585, -0.007981,     0.3838,  0.9234,     0.9310, -0.0333,  0.0059, -0.3635,    -0.0040, -0.0651, -0.0287,  0.0300,     0.0027,  0.0051, -0.7447,    -0.0004, -0.0010,  0.0088,    
 042.260, 134472238, 007375250,  0.738, _,    0981.0, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -028, 0089, -008,    -00536, 000092, 008212,    000002, 000002, -00002,    001066504164, 000011584004, 000034781028, -00118938907,      -27.75,    82.91,   -11.53,     -547.14,   111.56,  8219.58,       -1.23,    -0.17,    -2.86,     0.2907,  0.1793,  0.9118,     0.0136, -0.0661,  1.0048,     0.0000,  0.0003,  0.0008,     0.000703,  0.001599, -0.008001,     0.3774,  0.9261,     0.9311, -0.0340,  0.0059, -0.3632,    -0.0066, -0.0684,  0.0088,  0.0349,     0.0017,  0.0041, -0.7441,    -0.0007, -0.0013,  0.0088,    
 042.270, 144474613, 007355875,  0.736, _,    0980.8, 2020.9, 1502.7, 0980.0, 1261.1, 1846.5,    1000.0, 1000.0, 1000.0, 1000.0,    -029, 0084, -009,    -00536, 000114, 008191,    -00001, -00002, 000005,    001066506932, 000011588254, 000034768240, -00118917407,      -27.94,    83.31,   -10.55,     -543.33,   110.62,  8212.70,       -1.14,    -0.58,    -1.27,     0.2918,  0.1770,  0.9173,     0.0135, -0.0656,  1.0039,     0.0002,  0.0003,  0.0003,     0.000744,  0.001633, -0.008025,     0.3755,  0.9268,     0.9312, -0.0347,  0.0057, -0.3629,    -0.0067, -0.0631, -0.0208,  0.0401,     0.0003,  0.0038, -0.7435,    -0.0006, -0.0013,  0.0084,    
 042.280, 154466821, 007395208,  0.740, _,    0980.8, 2020.9, 1502.7, 0980.0, 1261.1, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0085, -008,    -00500, 000096, 008205,    000001, 000002, 000005,    001066510332, 000011596191, 000034763916, -00118887403,      -29.02,    83.67,   -10.41,     -535.45,   109.05,  8211.19,       -0.69,    -0.08,     0.25,     0.2978,  0.1750,  0.9181,     0.0133, -0.0647,  1.0037,     0.0000,  0.0002, -0.0001,     0.000767,  0.001682, -0.008049,     0.3781,  0.9258,     0.9313, -0.0352,  0.0053, -0.3626,    -0.0056, -0.0492, -0.0448,  0.0402,    -0.0007,  0.0030, -0.7428,    -0.0007, -0.0015,  0.0080,    
 042.290, 164465779, 007346125,  0.735, _,    0980.8, 2020.8, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -023, 0082, -005,    -00583, 000109, 008191,    -00001, -00003, 000000,    001066512025, 000011590278, 000034749467, -00118877010,      -27.98,    83.58,    -8.91,     -542.58,   107.31,  8206.61,       -0.67,    -0.53,     0.22,     0.2920,  0.1755,  0.9267,     0.0131, -0.0656,  1.0032,     0.0001,  0.0002, -0.0001,     0.000818,  0.001677, -0.008075,     0.3714,  0.9285,     0.9314, -0.0357,  0.0056, -0.3622,    -0.0099, -0.0570,  0.0286,  0.0433,    -0.0013,  0.0018, -0.7420,    -0.0007, -0.0015,  0.0080,    
 042.300, 174464696, 007391208,  0.739, _,    0980.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -026, 0082, -008,    -00554, 000108, 008194,    -00001, -00004, 000000,    001066514037, 000011585370, 000034745486, -00118860605,      -27.31,    83.17,    -8.81,     -548.39,   108.59,  8203.11,       -0.80,    -1.48,     0.09,     0.2883,  0.1778,  0.9272,     0.0132, -0.0663,  1.0028,     0.0004,  0.0002, -0.0000,     0.000812,  0.001703, -0.008120,     0.3710,  0.9286,     0.9316, -0.0358,  0.0053, -0.3617,    -0.0153, -0.0025, -0.0311,  0.0708,    -0.0026,  0.0019, -0.7413,    -0.0004, -0.0015,  0.0081,    
 042.310, 184468238, 007356833,  0.736, _,    0980.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -027, 0084, -011,    -00543, 000093, 008217,    000000, -00001, 000003,    001066513992, 000011594186, 000034749690, -00118858920,      -27.41,    83.42,    -9.11,     -544.19,   104.22,  8205.73,       -0.55,    -1.33,     0.72,     0.2888,  0.1764,  0.9255,     0.0127, -0.0658,  1.0031,     0.0004,  0.0001, -0.0002,     0.000810,  0.001714, -0.008168,     0.3705,  0.9288,     0.9318, -0.0358,  0.0051, -0.3611,    -0.0162, -0.0015, -0.0131,  0.0761,    -0.0025,  0.0014, -0.7400,    -0.0005, -0.0016,  0.0080,    
 042.320, 194467196, 007384500,  0.738, _,    0981.0, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -027, 0081, -009,    -00551, 000123, 008261,    000003, -00005, -00001,    001066514846, 000011597235, 000034737341, -00118854566,      -27.17,    82.97,    -9.19,     -547.33,   108.17,  8217.23,        0.16,    -2.12,     0.42,     0.2875,  0.1789,  0.9251,     0.0132, -0.0661,  1.0045,     0.0006, -0.0000, -0.0001,     0.000757,  0.001706, -0.008191,     0.3712,  0.9286,     0.9320, -0.0352,  0.0050, -0.3608,    -0.0071,  0.0652, -0.0138,  0.0379,    -0.0025,  0.0012, -0.7387,    -0.0002, -0.0017,  0.0081,    
 042.330, 204470279, 007401959,  0.740, _,    0981.0, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -025, 0077, -018,    -00553, 000096, 008200,    000002, 000001, -00005,    001066513555, 000011628966, 000034741742, -00118861765,      -26.80,    81.69,   -10.81,     -547.12,   106.00,  8215.58,        0.67,    -1.69,    -0.80,     0.2854,  0.1861,  0.9158,     0.0129, -0.0661,  1.0043,     0.0004, -0.0002,  0.0002,     0.000697,  0.001704, -0.008185,     0.3765,  0.9264,     0.9320, -0.0345,  0.0047, -0.3608,     0.0050,  0.0702, -0.0258, -0.0048,    -0.0012,  0.0014, -0.7381,    -0.0002, -0.0019,  0.0084,    
 042.340, 214469613, 007379083,  0.738, _,    0980.8, 2020.9, 1502.7, 0980.0, 1261.1, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -027, 0081, -011,    -00517, 000123, 008161,    -00004, -00002, 000003,    001066514633, 000011622086, 000034757125, -00118848266,      -26.62,    81.44,   -11.33,     -542.62,   108.55,  8202.17,       -0.28,    -1.52,    -0.05,     0.2844,  0.1875,  0.9129,     0.0132, -0.0656,  1.0027,     0.0004,  0.0001,  0.0000,     0.000655,  0.001662, -0.008178,     0.3768,  0.9263,     0.9320, -0.0338,  0.0050, -0.3609,     0.0033,  0.0681,  0.0291, -0.0078,     0.0003,  0.0014, -0.7381,    -0.0003, -0.0016,  0.0082,    
 042.350, 224474446, 007417709,  0.742, _,    0980.8, 2020.8, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -028, 0082, -010,    -00562, 000133, 008187,    -00003, -00001, -00001,    001066515849, 000011602666, 000034744726, -00118842874,      -27.08,    81.66,   -10.64,     -544.20,   114.81,  8198.14,       -0.97,    -1.64,     0.09,     0.2870,  0.1863,  0.9168,     0.0140, -0.0658,  1.0022,     0.0004,  0.0003, -0.0000,     0.000658,  0.001628, -0.008219,     0.3765,  0.9264,     0.9322, -0.0337,  0.0055, -0.3604,    -0.0140,  0.0120,  0.0424,  0.0628,     0.0014,  0.0024, -0.7383,    -0.0002, -0.0014,  0.0082,    
 042.360, 234464613, 007374583,  0.737, _,    0980.8, 2020.8, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -036, 0084, -009,    -00544, 000084, 008253,    -00001, -00002, -00001,    001066516743, 000011619347, 000034746628, -00118832669,      -28.84,    82.06,   -10.56,     -546.72,   108.16,  8208.88,       -0.94,    -1.53,    -0.28,     0.2969,  0.1840,  0.9173,     0.0132, -0.0661,  1.0035,     0.0004,  0.0002,  0.0001,     0.000668,  0.001684, -0.008236,     0.3821,  0.9241,     0.9323, -0.0340,  0.0049, -0.3601,    -0.0017, -0.0365, -0.0608,  0.0314,     0.0013,  0.0034, -0.7373,    -0.0003, -0.0014,  0.0083,    
 042.370, 244463780, 007341208,  0.734, _,    0980.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -028, 0082, -012,    -00552, 000090, 008282,    000002, 000000, 000000,    001066515863, 000011619900, 000034750462, -00118839388,      -29.06,    82.14,   -10.56,     -545.77,   103.50,  8226.12,       -0.31,    -1.36,    -0.08,     0.2981,  0.1836,  0.9173,     0.0126, -0.0659,  1.0055,     0.0004,  0.0001,  0.0000,     0.000712,  0.001709, -0.008266,     0.3818,  0.9242,     0.9324, -0.0347,  0.0048, -0.3597,    -0.0072, -0.0613, -0.0089,  0.0471,     0.0010,  0.0020, -0.7367,    -0.0003, -0.0016,  0.0083,    
 042.380, 254464738, 007391000,  0.739, _,    0981.0, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -022, 0084, -016,    -00572, 000105, 008226,    -00001, 000002, 000000,    001066516682, 000011611385, 000034765275, -00118828545,      -27.25,    82.31,   -11.94,     -553.16,   104.03,  8227.02,       -0.38,    -0.55,    -0.16,     0.2879,  0.1826,  0.9094,     0.0127, -0.0668,  1.0057,     0.0001,  0.0001,  0.0000,     0.000742,  0.001660, -0.008279,     0.3775,  0.9260,     0.9325, -0.0348,  0.0055, -0.3595,    -0.0052, -0.0135,  0.0714,  0.0221,    -0.0001,  0.0014, -0.7358,    -0.0006, -0.0016,  0.0083,    
 042.390, 264465905, 007357250,  0.736, _,    0981.0, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -025, 0084, -009,    -00543, 000119, 008222,    000000, -00001, -00003,    001066515683, 000011624123, 000034768026, -00118835460,      -26.81,    82.81,   -11.41,     -550.73,   107.00,  8225.70,       -0.42,    -0.64,    -0.69,     0.2855,  0.1798,  0.9125,     0.0130, -0.0666,  1.0055,     0.0002,  0.0001,  0.0002,     0.000769,  0.001616, -0.008305,     0.3745,  0.9272,     0.9326, -0.0349,  0.0061, -0.3592,    -0.0112, -0.0112,  0.0635,  0.0407,    -0.0008,  0.0026, -0.7355,    -0.0006, -0.0015,  0.0085,    
 042.400, 274466988, 007389708,  0.739, _,    0980.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -025, 0084, -014,    -00537, 000108, 008207,    -00001, 000002, -00001,    001066515545, 000011618026, 000034783029, -00118832900,      -26.30,    82.97,   -11.84,     -548.39,   107.84,  8222.89,       -0.42,    -0.12,    -1.00,     0.2826,  0.1789,  0.9100,     0.0131, -0.0663,  1.0052,     0.0000,  0.0001,  0.0003,     0.000714,  0.001621, -0.008321,     0.3741,  0.9274,     0.9327, -0.0343,  0.0058, -0.3590,    -0.0081,  0.0625, -0.0309,  0.0307,    -0.0015,  0.0038, -0.7348,    -0.0007, -0.0015,  0.0086,    
 042.410, 284471280, 007456958,  0.746, _,    0980.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -023, 0080, -008,    -00525, 000106, 008252,    -00002, -00002, 000001,    001066516180, 000011607506, 000034784779, -00118827719,      -25.66,    82.45,   -11.36,     -542.94,   107.05,  8228.17,       -0.84,    -0.38,    -0.50,     0.2790,  0.1818,  0.9127,     0.0130, -0.0656,  1.0058,     0.0001,  0.0002,  0.0001,     0.000680,  0.001572, -0.008314,     0.3717,  0.9284,     0.9327, -0.0337,  0.0062, -0.3590,     0.0004,  0.0613,  0.0417, -0.0071,    -0.0002,  0.0036, -0.7343,    -0.0006, -0.0013,  0.0084,    
 042.420, 294473321, 007408292,  0.741, _,    0980.8, 2020.8, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -027, 0077, -016,    -00551, 000108, 008215,    -00002, 000002, -00001,    001066516419, 000011597615, 000034807986, -00118819739,      -25.78,    81.16,   -12.05,     -543.75,   107.47,  8227.55,       -1.06,     0.02,    -0.62,     0.2797,  0.1891,  0.9088,     0.0131, -0.0657,  1.0057,    -0.0000,  0.0003,  0.0002,     0.000622,  0.001582, -0.008301,     0.3782,  0.9257,     0.9327, -0.0331,  0.0058, -0.3591,     0.0069,  0.0619, -0.0385, -0.0144,     0.0007,  0.0049, -0.7345,    -0.0006, -0.0013,  0.0085,    
 042.430, 304473696, 007377250,  0.738, _,    0980.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -029, 0077, -004,    -00532, 000134, 008208,    000001, 000000, 000000,    001066515798, 000011618562, 000034815096, -00118821185,      -26.58,    80.25,   -10.83,     -542.19,   112.98,  8221.45,       -0.75,     0.23,    -0.52,     0.2841,  0.1941,  0.9157,     0.0138, -0.0655,  1.0050,    -0.0001,  0.0002,  0.0001,     0.000566,  0.001574, -0.008283,     0.3809,  0.9246,     0.9326, -0.0324,  0.0057, -0.3593,     0.0080,  0.0676, -0.0169, -0.0235,     0.0021,  0.0046, -0.7347,    -0.0006, -0.0014,  0.0084,    
 042.440, 314500946, 007359750,  0.736, _,    0980.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -026, 0092, -015,    -00531, 000127, 008220,    -00004, -00006, 000002,    001066517597, 000011620592, 000034794632, -00118810837,      -26.48,    82.52,   -11.02,     -538.77,   116.84,  8222.03,       -1.30,    -1.16,     0.00,     0.2836,  0.1815,  0.9147,     0.0142, -0.0651,  1.0051,     0.0003,  0.0003, -0.0000,     0.000623,  0.001559, -0.008295,     0.3723,  0.9281,     0.9327, -0.0330,  0.0061, -0.3591,    -0.0059, -0.0592,  0.0429,  0.0218,     0.0035,  0.0047, -0.7351,    -0.0003, -0.0012,  0.0083,    
 042.450, 324464530, 007374833,  0.737, _,    0981.0, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -022, 0077, -006,    -00519, 000132, 008252,    -00003, 000000, 000003,    001066518943, 000011606637, 000034796638, -00118799529,      -25.56,    82.00,   -10.64,     -535.00,   119.52,  8227.77,       -1.91,    -1.03,     0.75,     0.2784,  0.1844,  0.9168,     0.0146, -0.0646,  1.0057,     0.0003,  0.0005, -0.0002,     0.000566,  0.001554, -0.008275,     0.3712,  0.9286,     0.9326, -0.0323,  0.0059, -0.3593,     0.0022,  0.0679, -0.0201, -0.0221,     0.0021,  0.0051, -0.7347,    -0.0003, -0.0010,  0.0081,    
