 time, start,  dur,     perc,  X,    
 4181, 833321, 002109,  0.844, _,    
 4181, 835813, 002095,  0.838, _,    
 4181, 838314, 002091,  0.836, _,    
 4181, 840815, 002090,  0.836, _,    
 4181, 843313, 002087,  0.835, _,    
 4181, 845812, 002088,  0.835, _,    
 4181, 848314, 002088,  0.835, _,    
 4181, 850815, 002089,  0.836, _,    
 4181, 853313, 002087,  0.835, _,    
 4181, 855812, 002087,  0.835, _,    
 4181, 858312, 002087,  0.835, _,    
 4181, 860816, 002088,  0.835, _,    
 4181, 863313, 002087,  0.835, _,    
 4181, 865812, 002088,  0.835, _,    
 4181, 868312, 002087,  0.835, _,    
 4181, 870815, 002088,  0.835, _,    
 4181, 873313, 002087,  0.835, _,    
 4181, 875812, 002087,  0.835, _,    
 4181, 878312, 002088,  0.835, _,    
 4181, 880815, 002088,  0.835, _,    
 4181, 883313, 002087,  0.835, _,    
 4181, 885812, 002088,  0.835, _,    
 4181, 888312, 002088,  0.835, _,    
 4181, 890814, 002087,  0.835, _,    
 4181, 893313, 002087,  0.835, _,    
 4181, 895812, 002089,  0.836, _,    
 4181, 898312, 002087,  0.835, _,    
 4181, 900815, 002087,  0.835, _,    
 4181, 903313, 002087,  0.835, _,    
 4181, 905812, 002087,  0.835, _,    
 4181, 908313, 002086,  0.834, _,    
 4181, 910815, 002088,  0.835, _,    
 4181, 913313, 002087,  0.835, _,    
 4181, 915812, 002087,  0.835, _,    
 4181, 918312, 002087,  0.835, _,    
 4181, 920815, 002088,  0.835, _,    
 4181, 923313, 002087,  0.835, _,    
 4181, 925812, 002087,  0.835, _,    
 4181, 928313, 002086,  0.834, _,    
 4181, 930816, 002088,  0.835, _,    
 4181, 933313, 002087,  0.835, _,    
 4181, 935812, 002088,  0.835, _,    
 4181, 938312, 002087,  0.835, _,    
 4181, 940814, 002088,  0.835, _,    
 4181, 943313, 002088,  0.835, _,    
 4181, 945812, 002088,  0.835, _,    
 4181, 948312, 002086,  0.834, _,    
 4181, 950815, 002088,  0.835, _,    
 4181, 953313, 002087,  0.835, _,    
 4181, 955812, 002087,  0.835, _,    
 4181, 958312, 002088,  0.835, _,    
 4181, 960815, 002089,  0.836, _,    
 4181, 963313, 002087,  0.835, _,    
 4181, 965812, 002088,  0.835, _,    
 4181, 968312, 002087,  0.835, _,    
 4181, 970815, 002088,  0.835, _,    
 4181, 973313, 002086,  0.834, _,    
 4181, 975812, 002088,  0.835, _,    
 4181, 978312, 002087,  0.835, _,    
 4181, 980815, 002087,  0.835, _,    
 4181, 983313, 002087,  0.835, _,    
 4181, 985812, 002088,  0.835, _,    
 4181, 988313, 002086,  0.834, _,    
 4181, 990814, 002087,  0.835, _,    
 4181, 993313, 002087,  0.835, _,    
 4181, 995812, 002089,  0.836, _,    
 4181, 998313, 002088,  0.835, _,    
 4182, 000815, 002089,  0.836, _,    
 4182, 003313, 002086,  0.834, _,    
 4182, 005812, 002087,  0.835, _,    
 4182, 008312, 002089,  0.836, _,    
 4182, 010815, 002088,  0.835, _,    
 4182, 013313, 002087,  0.835, _,    
 4182, 015812, 002087,  0.835, _,    
 4182, 018312, 002086,  0.834, _,    
 4182, 020817, 002086,  0.834, _,    
 4182, 023313, 002086,  0.834, _,    
 4182, 025812, 002087,  0.835, _,    
 4182, 028312, 002087,  0.835, _,    
 4182, 030815, 002087,  0.835, _,    
 4182, 033313, 002086,  0.834, _,    
 4182, 035812, 002086,  0.834, _,    
 4182, 038312, 002086,  0.834, _,    
 4182, 040814, 002088,  0.835, _,    
 4182, 043313, 002086,  0.834, _,    
 4182, 045812, 002088,  0.835, _,    
 4182, 048312, 002088,  0.835, _,    
 4182, 050816, 002087,  0.835, _,    
 4182, 053313, 002087,  0.835, _,    
 4182, 055812, 002088,  0.835, _,    
 4182, 058312, 002087,  0.835, _,    
 4182, 060815, 002087,  0.835, _,    
 4182, 063313, 002087,  0.835, _,    
 4182, 065812, 002087,  0.835, _,    
 4182, 068312, 002086,  0.834, _,    
 4182, 070815, 002088,  0.835, _,    
 4182, 073313, 002086,  0.834, _,    
 4182, 075812, 002087,  0.835, _,    
 4182, 078312, 002087,  0.835, _,    
 4182, 080815, 002088,  0.835, _,    
 4182, 083315, 002086,  0.834, _,    
 4182, 085812, 002087,  0.835, _,    
 4182, 088312, 002088,  0.835, _,    
 4182, 090815, 002087,  0.835, _,    
 4182, 093313, 002086,  0.834, _,    
 4182, 095812, 002088,  0.835, _,    
 4182, 098312, 002086,  0.834, _,    
 4182, 100815, 002088,  0.835, _,    
 4182, 103317, 002103,  0.841, _,    
 4182, 105814, 002091,  0.836, _,    
 4182, 108313, 002089,  0.836, _,    
 4182, 110815, 002090,  0.836, _,    
 4182, 113313, 002088,  0.835, _,    
 4182, 115812, 002088,  0.835, _,    
 4182, 118312, 002087,  0.835, _,    
 4182, 120815, 002089,  0.836, _,    
 4182, 123313, 002088,  0.835, _,    
 4182, 125812, 002087,  0.835, _,    
 4182, 128312, 002086,  0.834, _,    
 4182, 130815, 002088,  0.835, _,    
 4182, 133313, 002086,  0.834, _,    
 4182, 135812, 002088,  0.835, _,    
 4182, 138312, 002087,  0.835, _,    
 4182, 140814, 002088,  0.835, _,    
 4182, 143313, 002090,  0.836, _,    
 4182, 145813, 002088,  0.835, _,    
 4182, 148312, 002090,  0.836, _,    
 4182, 150815, 002089,  0.836, _,    
 4182, 153313, 002087,  0.835, _,    
 4182, 155812, 002088,  0.835, _,    
 4182, 158312, 002088,  0.835, _,    
 4182, 160815, 002088,  0.835, _,    
 4182, 163313, 002087,  0.835, _,    
 4182, 165812, 002087,  0.835, _,    
 4182, 168312, 002087,  0.835, _,    
 4182, 170815, 002087,  0.835, _,    
 4182, 173313, 002086,  0.834, _,    
 4182, 175812, 002087,  0.835, _,    
 4182, 178312, 002087,  0.835, _,    
 4182, 180815, 002089,  0.836, _,    
 4182, 183313, 002088,  0.835, _,    
 4182, 185812, 002087,  0.835, _,    
 4182, 188313, 002086,  0.834, _,    
 4182, 190815, 002088,  0.835, _,    
 4182, 193313, 002085,  0.834, _,    
 4182, 195812, 002088,  0.835, _,    
 4182, 198312, 002087,  0.835, _,    
 4182, 200815, 002088,  0.835, _,    
 4182, 203313, 002088,  0.835, _,    
 4182, 205814, 002088,  0.835, _,    
 4182, 208312, 002088,  0.835, _,    
 4182, 210815, 002088,  0.835, _,    
 4182, 213313, 002087,  0.835, _,    
 4182, 215812, 002087,  0.835, _,    
 4182, 218312, 002087,  0.835, _,    
 4182, 220815, 002088,  0.835, _,    
 4182, 223313, 002087,  0.835, _,    
 4182, 225812, 002087,  0.835, _,    
 4182, 228312, 002086,  0.834, _,    
 4182, 230815, 002087,  0.835, _,    
 4182, 233313, 002086,  0.834, _,    
 4182, 235812, 002087,  0.835, _,    
 4182, 238312, 002086,  0.834, _,    
 4182, 240814, 002088,  0.835, _,    
 4182, 243312, 002087,  0.835, _,    
 4182, 245813, 002088,  0.835, _,    
 4182, 248313, 002085,  0.834, _,    
 4182, 250815, 002088,  0.835, _,    
 4182, 253313, 002088,  0.835, _,    
 4182, 255812, 002087,  0.835, _,    
 4182, 258312, 002086,  0.834, _,    
 4182, 260815, 002087,  0.835, _,    
 4182, 263313, 002088,  0.835, _,    
 4182, 265812, 002089,  0.836, _,    
 4182, 268312, 002086,  0.834, _,    
 4182, 270815, 002088,  0.835, _,    
 4182, 273313, 002086,  0.834, _,    
 4182, 275812, 002087,  0.835, _,    
 4182, 278313, 002085,  0.834, _,    
 4182, 280815, 002087,  0.835, _,    
 4182, 283313, 002088,  0.835, _,    
 4182, 285812, 002088,  0.835, _,    
 4182, 288312, 002087,  0.835, _,    
 4182, 290814, 002087,  0.835, _,    
 4182, 293313, 002088,  0.835, _,    
 4182, 295812, 002089,  0.836, _,    
 4182, 298312, 002087,  0.835, _,    
 4182, 300815, 002087,  0.835, _,    
 4182, 303313, 002086,  0.834, _,    
 4182, 305812, 002087,  0.835, _,    
 4182, 308312, 002088,  0.835, _,    
 4182, 310815, 002088,  0.835, _,    
 4182, 313313, 002086,  0.834, _,    
 4182, 315812, 002088,  0.835, _,    
 4182, 318312, 002087,  0.835, _,    
 4182, 320815, 002088,  0.835, _,    
 4182, 323313, 002086,  0.834, _,    
 4182, 325812, 002088,  0.835, _,    
 4182, 328312, 002087,  0.835, _,    
 4182, 330815, 002087,  0.835, _,    
 4182, 333313, 002086,  0.834, _,    
 4182, 335812, 002087,  0.835, _,    
 4182, 338312, 002087,  0.835, _,    
 4182, 340814, 002088,  0.835, _,    
 4182, 343313, 002087,  0.835, _,    
 4182, 345813, 002087,  0.835, _,    
 4182, 348312, 002087,  0.835, _,    
 4182, 350815, 002088,  0.835, _,    
 4182, 353313, 002086,  0.834, _,    
 4182, 355812, 002087,  0.835, _,    
 4182, 358312, 002087,  0.835, _,    
 4182, 360815, 002088,  0.835, _,    
 4182, 363313, 002088,  0.835, _,    
 4182, 365812, 002087,  0.835, _,    
 4182, 368312, 002087,  0.835, _,    
 4182, 370815, 002087,  0.835, _,    
 4182, 373317, 002096,  0.838, _,    
 4182, 375812, 002090,  0.836, _,    
 4182, 378313, 002091,  0.836, _,    
 4182, 380816, 002091,  0.836, _,    
 4182, 383313, 002087,  0.835, _,    
 4182, 385812, 002088,  0.835, _,    
 4182, 388313, 002086,  0.834, _,    
 4182, 390817, 002088,  0.835, _,    
 4182, 393314, 002088,  0.835, _,    
 4182, 395812, 002088,  0.835, _,    
 4182, 398314, 002087,  0.835, _,    
 4182, 400816, 002087,  0.835, _,    
 4182, 403313, 002087,  0.835, _,    
 4182, 405812, 002088,  0.835, _,    
 4182, 408312, 002087,  0.835, _,    
 4182, 410815, 002088,  0.835, _,    
 4182, 413313, 002087,  0.835, _,    
 4182, 415812, 002086,  0.834, _,    
 4182, 418312, 002086,  0.834, _,    
 4182, 420815, 002087,  0.835, _,    
 4182, 423313, 002086,  0.834, _,    
 4182, 425812, 002088,  0.835, _,    
 4182, 428312, 002086,  0.834, _,    
 4182, 430815, 002088,  0.835, _,    
 4182, 433313, 002087,  0.835, _,    
 4182, 435812, 002087,  0.835, _,    
 4182, 438312, 002087,  0.835, _,    
 4182, 440814, 002088,  0.835, _,    
 4182, 443313, 002086,  0.834, _,    
 4182, 445812, 002088,  0.835, _,    
 4182, 448312, 002087,  0.835, _,    
 4182, 450818, 002090,  0.836, _,    
 4182, 453313, 002086,  0.834, _,    
 4182, 455812, 002088,  0.835, _,    
 4182, 458312, 002283,  0.913, _,    
 4182, 460817, 002090,  0.836, _,    
 4182, 463313, 002088,  0.835, _,    
 4182, 465812, 002087,  0.835, _,    
 4182, 468312, 002086,  0.834, _,    
 4182, 470815, 002088,  0.835, _,    
 4182, 473313, 002087,  0.835, _,    
 4182, 475812, 002088,  0.835, _,    
 4182, 478312, 002087,  0.835, _,    
 4182, 480815, 002088,  0.835, _,    
 4182, 483313, 002086,  0.834, _,    
 4182, 485812, 002086,  0.834, _,    
 4182, 488313, 002086,  0.834, _,    
 4182, 490814, 002088,  0.835, _,    
 4182, 493313, 002088,  0.835, _,    
 4182, 495812, 002087,  0.835, _,    
 4182, 498313, 002086,  0.834, _,    
 4182, 500815, 002088,  0.835, _,    
 4182, 503313, 002088,  0.835, _,    
 4182, 505812, 002087,  0.835, _,    
 4182, 508312, 002087,  0.835, _,    
 4182, 510815, 002088,  0.835, _,    
 4182, 513316, 002088,  0.835, _,    
 4182, 515812, 002086,  0.834, _,    
 4182, 518312, 002087,  0.835, _,    
 4182, 520815, 002088,  0.835, _,    
 4182, 523313, 002087,  0.835, _,    
 4182, 525812, 002088,  0.835, _,    
 4182, 528312, 002088,  0.835, _,    
 4182, 530815, 002088,  0.835, _,    
 4182, 533313, 002086,  0.834, _,    
 4182, 535812, 002087,  0.835, _,    
 4182, 538312, 002088,  0.835, _,    
 4182, 540814, 002088,  0.835, _,    
 4182, 543313, 002088,  0.835, _,    
 4182, 545812, 002088,  0.835, _,    
 4182, 548312, 002087,  0.835, _,    
 4182, 550815, 002088,  0.835, _,    
 4182, 553313, 002086,  0.834, _,    
 4182, 555812, 002087,  0.835, _,    
 4182, 558312, 002087,  0.835, _,    
 4182, 560815, 002087,  0.835, _,    
 4182, 563313, 002086,  0.834, _,    
 4182, 565812, 002087,  0.835, _,    
 4182, 568313, 002086,  0.834, _,    
 4182, 570815, 002089,  0.836, _,    
 4182, 573313, 002086,  0.834, _,    
 4182, 575814, 002088,  0.835, _,    
 4182, 578312, 002088,  0.835, _,    
 4182, 580815, 002088,  0.835, _,    
 4182, 583313, 002087,  0.835, _,    
 4182, 585811, 002088,  0.835, _,    
 4182, 588313, 002086,  0.834, _,    
 4182, 590814, 002088,  0.835, _,    
 4182, 593313, 002087,  0.835, _,    
 4182, 595812, 002088,  0.835, _,    
 4182, 598312, 002088,  0.835, _,    
 4182, 600815, 002089,  0.836, _,    
 4182, 603313, 002087,  0.835, _,    
 4182, 605812, 002087,  0.835, _,    
 4182, 608312, 002086,  0.834, _,    
 4182, 610815, 002087,  0.835, _,    
 4182, 613313, 002086,  0.834, _,    
 4182, 615812, 002087,  0.835, _,    
 4182, 618318, 002101,  0.840, _,    
 4182, 620815, 002091,  0.836, _,    
 4182, 623313, 002091,  0.836, _,    
 4182, 625812, 002089,  0.836, _,    
 4182, 628312, 002089,  0.836, _,    
 4182, 630815, 002089,  0.836, _,    
 4182, 633313, 002086,  0.834, _,    
 4182, 635814, 002087,  0.835, _,    
 4182, 638312, 002087,  0.835, _,    
 4182, 640814, 002089,  0.836, _,    
 4182, 643317, 002094,  0.838, _,    
 4182, 645813, 002089,  0.836, _,    
 4182, 648315, 002089,  0.836, _,    
 4182, 650816, 002090,  0.836, _,    
 4182, 653313, 002087,  0.835, _,    
 4182, 655812, 002087,  0.835, _,    
 4182, 658312, 002087,  0.835, _,    
 4182, 660815, 002087,  0.835, _,    
 4182, 663313, 002086,  0.834, _,    
 4182, 665812, 002086,  0.834, _,    
 4182, 668312, 002087,  0.835, _,    
 4182, 670815, 002088,  0.835, _,    
 4182, 673313, 002086,  0.834, _,    
 4182, 675812, 002086,  0.834, _,    
 4182, 678312, 002087,  0.835, _,    
 4182, 680815, 002087,  0.835, _,    
 4182, 683313, 002088,  0.835, _,    
 4182, 685812, 002087,  0.835, _,    
 4182, 688312, 002087,  0.835, _,    
 4182, 690814, 002088,  0.835, _,    
 4182, 693313, 002087,  0.835, _,    
 4182, 695813, 002087,  0.835, _,    
 4182, 698313, 002087,  0.835, _,    
 4182, 700815, 002089,  0.836, _,    
 4182, 703313, 002086,  0.834, _,    
 4182, 705812, 002086,  0.834, _,    
 4182, 708312, 002087,  0.835, _,    
 4182, 710815, 002088,  0.835, _,    
 4182, 713312, 002087,  0.835, _,    
 4182, 715812, 002087,  0.835, _,    
 4182, 718312, 002086,  0.834, _,    
 4182, 720815, 002088,  0.835, _,    
 4182, 723313, 002087,  0.835, _,    
 4182, 725812, 002088,  0.835, _,    
 4182, 728312, 002087,  0.835, _,    
 4182, 730815, 002088,  0.835, _,    
 4182, 733313, 002087,  0.835, _,    
 4182, 735812, 002087,  0.835, _,    
 4182, 738312, 002087,  0.835, _,    
 4182, 740814, 002088,  0.835, _,    
 4182, 743313, 002087,  0.835, _,    
 4182, 745812, 002087,  0.835, _,    
 4182, 748312, 002088,  0.835, _,    
 4182, 750816, 002087,  0.835, _,    
 4182, 753313, 002087,  0.835, _,    
 4182, 755812, 002088,  0.835, _,    
 4182, 758313, 002087,  0.835, _,    
 4182, 760815, 002088,  0.835, _,    
 4182, 763313, 002087,  0.835, _,    
 4182, 765812, 002088,  0.835, _,    
 4182, 768312, 002087,  0.835, _,    
 4182, 770815, 002087,  0.835, _,    
 4182, 773313, 002087,  0.835, _,    
 4182, 775812, 002088,  0.835, _,    
 4182, 778312, 002086,  0.834, _,    
 4182, 780815, 002088,  0.835, _,    
 4182, 783313, 002087,  0.835, _,    
 4182, 785812, 002088,  0.835, _,    
 4182, 788312, 002088,  0.835, _,    
 4182, 790814, 002088,  0.835, _,    
 4182, 793313, 002086,  0.834, _,    
 4182, 795812, 002089,  0.836, _,    
 4182, 798313, 002087,  0.835, _,    
 4182, 800815, 002088,  0.835, _,    
 4182, 803312, 002087,  0.835, _,    
 4182, 805812, 002087,  0.835, _,    
 4182, 808312, 002087,  0.835, _,    
 4182, 810815, 002089,  0.836, _,    
 4182, 813313, 002087,  0.835, _,    
 4182, 815812, 002086,  0.834, _,    
 4182, 818312, 002087,  0.835, _,    
 4182, 820815, 002088,  0.835, _,    
 4182, 823313, 002086,  0.834, _,    
 4182, 825812, 002086,  0.834, _,    
 4182, 828312, 002087,  0.835, _,    
 4182, 830815, 002089,  0.836, _,    
 4182, 833313, 002086,  0.834, _,    
 4182, 835812, 002087,  0.835, _,    
 4182, 838312, 002087,  0.835, _,    
 4182, 840814, 002089,  0.836, _,    
 4182, 843313, 002087,  0.835, _,    
 4182, 845812, 002089,  0.836, _,    
 4182, 848312, 002087,  0.835, _,    
 4182, 850815, 002088,  0.835, _,    
 4182, 853313, 002085,  0.834, _,    
 4182, 855812, 002087,  0.835, _,    
 4182, 858312, 002086,  0.834, _,    
 4182, 860815, 002088,  0.835, _,    
 4182, 863313, 002087,  0.835, _,    
 4182, 865812, 002088,  0.835, _,    
 4182, 868312, 002087,  0.835, _,    
 4182, 870815, 002087,  0.835, _,    
 4182, 873313, 002086,  0.834, _,    
 4182, 875812, 002086,  0.834, _,    
 4182, 878312, 002086,  0.834, _,    
 4182, 880817, 002088,  0.835, _,    
 4182, 883313, 002088,  0.835, _,    
 4182, 885812, 002088,  0.835, _,    
 4182, 888312, 002087,  0.835, _,    
 4182, 890814, 002088,  0.835, _,    
 4182, 893313, 002086,  0.834, _,    
 4182, 895812, 002087,  0.835, _,    
 4182, 898312, 002086,  0.834, _,    
 4182, 900816, 002088,  0.835, _,    
 4182, 903313, 002087,  0.835, _,    
 4182, 905812, 002088,  0.835, _,    
 4182, 908312, 002086,  0.834, _,    
 4182, 910818, 002100,  0.840, _,    
 4182, 913313, 002090,  0.836, _,    
 4182, 915813, 002087,  0.835, _,    
 4182, 918312, 002087,  0.835, _,    
 4182, 920815, 002089,  0.836, _,    
 4182, 923313, 002086,  0.834, _,    
 4182, 925812, 002087,  0.835, _,    
 4182, 928312, 002087,  0.835, _,    
 4182, 930815, 002090,  0.836, _,    
 4182, 933313, 002086,  0.834, _,    
 4182, 935812, 002087,  0.835, _,    
 4182, 938312, 002086,  0.834, _,    
 4182, 940814, 002088,  0.835, _,    
 4182, 943313, 002087,  0.835, _,    
 4182, 945812, 002088,  0.835, _,    
 4182, 948312, 002086,  0.834, _,    
 4182, 950815, 002088,  0.835, _,    
 4182, 953313, 002087,  0.835, _,    
 4182, 955812, 002087,  0.835, _,    
 4182, 958312, 002087,  0.835, _,    
 4182, 960815, 002088,  0.835, _,    
 4182, 963313, 002087,  0.835, _,    
 4182, 965812, 002087,  0.835, _,    
 4182, 968312, 002088,  0.835, _,    
 4182, 970815, 002087,  0.835, _,    
 4182, 973313, 002086,  0.834, _,    
 4182, 975812, 002087,  0.835, _,    
 4182, 978312, 002087,  0.835, _,    
 4182, 980816, 002088,  0.835, _,    
 4182, 983313, 002086,  0.834, _,    
 4182, 985812, 002087,  0.835, _,    
 4182, 988312, 002087,  0.835, _,    
 4182, 990814, 002087,  0.835, _,    
 4182, 993313, 002087,  0.835, _,    
 4182, 995812, 002087,  0.835, _,    
 4182, 998312, 002087,  0.835, _,    
 4183, 000815, 002087,  0.835, _,    
 4183, 003315, 002088,  0.835, _,    
 4183, 005812, 002087,  0.835, _,    
 4183, 008312, 002088,  0.835, _,    
 4183, 010815, 002087,  0.835, _,    
 4183, 013313, 002086,  0.834, _,    
 4183, 015812, 002087,  0.835, _,    
 4183, 018313, 002087,  0.835, _,    
 4183, 020815, 002089,  0.836, _,    
 4183, 023313, 002087,  0.835, _,    
 4183, 025812, 002087,  0.835, _,    
 4183, 028312, 002086,  0.834, _,    
 4183, 030815, 002088,  0.835, _,    
 4183, 033313, 002086,  0.834, _,    
 4183, 035812, 002087,  0.835, _,    
 4183, 038312, 002087,  0.835, _,    
 4183, 040814, 002088,  0.835, _,    
 4183, 043313, 002087,  0.835, _,    
 4183, 045812, 002087,  0.835, _,    
 4183, 048312, 002088,  0.835, _,    
 4183, 050815, 002089,  0.836, _,    
 4183, 053313, 002087,  0.835, _,    
 4183, 055812, 002086,  0.834, _,    
 4183, 058312, 002086,  0.834, _,    
 4183, 060815, 002088,  0.835, _,    
 4183, 063313, 002087,  0.835, _,    
 4183, 065814, 002088,  0.835, _,    
 4183, 068312, 002089,  0.836, _,    
 4183, 070815, 002088,  0.835, _,    
 4183, 073313, 002087,  0.835, _,    
 4183, 075812, 002088,  0.835, _,    
 4183, 078312, 002087,  0.835, _,    
 4183, 080815, 002088,  0.835, _,    
 4183, 083313, 002087,  0.835, _,    
 4183, 085812, 002088,  0.835, _,    
 4183, 088312, 002088,  0.835, _,    
 4183, 090814, 002088,  0.835, _,    
 4183, 093313, 002086,  0.834, _,    
 4183, 095812, 002087,  0.835, _,    
 4183, 098313, 002087,  0.835, _,    
 4183, 100815, 002089,  0.836, _,    
 4183, 103313, 002086,  0.834, _,    
 4183, 105812, 002087,  0.835, _,    
 4183, 108312, 002087,  0.835, _,    
 4183, 110815, 002087,  0.835, _,    
 4183, 113313, 002086,  0.834, _,    
 4183, 115812, 002086,  0.834, _,    
 4183, 118312, 002086,  0.834, _,    
 4183, 120815, 002087,  0.835, _,    
 4183, 123313, 002088,  0.835, _,    
 4183, 125812, 002090,  0.836, _,    
 4183, 128312, 002087,  0.835, _,    
 4183, 130815, 002089,  0.836, _,    
 4183, 133313, 002085,  0.834, _,    
 4183, 135812, 002086,  0.834, _,    
 4183, 138312, 002086,  0.834, _,    
 4183, 140814, 002088,  0.835, _,    
 4183, 143313, 002087,  0.835, _,    
 4183, 145812, 002088,  0.835, _,    
 4183, 148312, 002088,  0.835, _,    
 4183, 150815, 002088,  0.835, _,    
 4183, 153313, 002086,  0.834, _,    
 4183, 155812, 002087,  0.835, _,    
 4183, 158312, 002087,  0.835, _,    
 4183, 160815, 002087,  0.835, _,    
 4183, 163313, 002086,  0.834, _,    
 4183, 165812, 002087,  0.835, _,    
 4183, 168312, 002087,  0.835, _,    
 4183, 170815, 002087,  0.835, _,    
 4183, 173313, 002086,  0.834, _,    
 4183, 175812, 002087,  0.835, _,    
 4183, 178312, 002087,  0.835, _,    
 4183, 180818, 002097,  0.839, _,    
 4183, 183313, 002088,  0.835, _,    
 4183, 185812, 002090,  0.836, _,    
 4183, 188312, 002090,  0.836, _,    
 4183, 190814, 002089,  0.836, _,    
 4183, 193313, 002086,  0.834, _,    
 4183, 195812, 002088,  0.835, _,    
 4183, 198313, 002087,  0.835, _,    
 4183, 200815, 002088,  0.835, _,    
 4183, 203313, 002087,  0.835, _,    
 4183, 205812, 002086,  0.834, _,    
 4183, 208312, 002087,  0.835, _,    
 4183, 210815, 002087,  0.835, _,    
 4183, 213313, 002087,  0.835, _,    
 4183, 215812, 002087,  0.835, _,    
 4183, 218312, 002085,  0.834, _,    
 4183, 220815, 002088,  0.835, _,    
 4183, 223313, 002086,  0.834, _,    
