 time, start,  dur,     perc,  X,    rGx1,   rGy1,   rGz1,      
 8627, 580801, 001881,  1.881, X,    -00036, 000082, -00029,    
 8627, 582704, 001881,  1.881, X,    -00031, 000080, -00033,    
 8627, 584606, 001874,  1.874, X,    -00031, 000074, -00038,    
 8627, 586501, 001876,  1.876, X,    -00033, 000073, -00033,    
 8627, 588398, 001877,  1.877, X,    -00030, 000075, -00037,    
 8627, 590296, 001876,  1.876, X,    -00026, 000080, -00030,    
 8627, 592194, 001875,  1.875, X,    -00037, 000072, -00030,    
 8627, 594091, 001876,  1.876, X,    -00031, 000074, -00032,    
 8627, 595989, 001874,  1.874, X,    -00034, 000074, -00031,    
 8627, 597884, 001876,  1.876, X,    -00037, 000074, -00037,    
 8627, 599780, 001877,  1.877, X,    -00037, 000072, -00034,    
 8627, 601725, 001896,  1.896, X,    -00041, 000086, -00037,    
 8627, 603644, 001879,  1.879, X,    -00037, 000075, -00029,    
 8627, 605544, 001878,  1.878, X,    -00036, 000075, -00030,    
 8627, 607444, 001877,  1.877, X,    -00034, 000078, -00032,    
 8627, 609343, 001878,  1.878, X,    -00037, 000079, -00027,    
 8627, 611243, 001876,  1.876, X,    -00043, 000075, -00027,    
 8627, 613141, 001876,  1.876, X,    -00035, 000074, -00034,    
 8627, 615038, 001876,  1.876, X,    -00039, 000068, -00033,    
 8627, 616935, 001875,  1.875, X,    -00035, 000075, -00029,    
 8627, 618831, 001878,  1.878, X,    -00039, 000078, -00029,    
 8627, 620731, 001883,  1.883, X,    -00031, 000080, -00040,    
 8627, 622635, 001874,  1.874, X,    -00033, 000076, -00036,    
 8627, 624530, 001874,  1.874, X,    -00035, 000076, -00031,    
 8627, 626425, 001875,  1.875, X,    -00035, 000074, -00029,    
 8627, 628322, 001876,  1.876, X,    -00040, 000075, -00038,    
 8627, 630220, 001876,  1.876, X,    -00035, 000083, -00037,    
 8627, 632118, 001875,  1.875, X,    -00035, 000071, -00034,    
 8627, 634014, 001876,  1.876, X,    -00033, 000071, -00032,    
 8627, 635911, 001875,  1.875, X,    -00036, 000075, -00037,    
 8627, 637807, 001880,  1.880, X,    -00031, 000074, -00033,    
 8627, 639709, 001887,  1.887, X,    -00043, 000074, -00026,    
 8627, 641618, 001874,  1.874, X,    -00033, 000076, -00032,    
 8627, 643514, 001874,  1.874, X,    -00031, 000080, -00032,    
 8627, 645410, 001875,  1.875, X,    -00033, 000081, -00031,    
 8627, 647306, 001876,  1.876, X,    -00036, 000087, -00028,    
 8627, 649203, 001877,  1.877, X,    -00037, 000073, -00032,    
 8627, 651102, 001875,  1.875, X,    -00038, 000079, -00035,    
 8627, 652999, 001877,  1.877, X,    -00038, 000069, -00034,    
 8627, 654897, 001875,  1.875, X,    -00044, 000077, -00025,    
 8627, 656793, 001875,  1.875, X,    -00036, 000079, -00038,    
 8627, 658689, 001876,  1.876, X,    -00025, 000080, -00046,    
 8627, 660586, 001876,  1.876, X,    -00034, 000077, -00039,    
 8627, 662483, 001881,  1.881, X,    -00039, 000079, -00038,    
 8627, 664386, 001876,  1.876, X,    -00038, 000078, -00031,    
 8627, 666284, 001876,  1.876, X,    -00029, 000080, -00034,    
 8627, 668182, 001884,  1.884, X,    -00030, 000079, -00040,    
 8627, 670090, 001876,  1.876, X,    -00039, 000075, -00029,    
 8627, 671988, 001875,  1.875, X,    -00036, 000075, -00034,    
 8627, 673885, 001875,  1.875, X,    -00038, 000077, -00038,    
 8627, 675782, 001876,  1.876, X,    -00031, 000081, -00028,    
 8627, 677678, 001874,  1.874, X,    -00032, 000079, -00028,    
 8627, 679574, 001878,  1.878, X,    -00035, 000081, -00037,    
 8627, 681474, 001882,  1.882, X,    -00038, 000076, -00032,    
 8627, 683378, 001874,  1.874, X,    -00032, 000076, -00032,    
 8627, 685274, 001875,  1.875, X,    -00032, 000075, -00038,    
 8627, 687171, 001874,  1.874, X,    -00032, 000076, -00040,    
 8627, 689067, 001891,  1.891, X,    -00036, 000077, -00027,    
 8627, 690980, 001876,  1.876, X,    -00041, 000075, -00030,    
 8627, 692878, 001876,  1.876, X,    -00036, 000075, -00031,    
 8627, 694775, 001875,  1.875, X,    -00033, 000072, -00036,    
 8627, 696671, 001874,  1.874, X,    -00036, 000072, -00029,    
 8627, 698567, 001877,  1.877, X,    -00031, 000075, -00032,    
 8627, 700466, 001876,  1.876, X,    -00038, 000074, -00027,    
 8627, 702364, 001876,  1.876, X,    -00035, 000072, -00030,    
 8627, 704262, 001874,  1.874, X,    -00035, 000071, -00033,    
 8627, 706158, 001875,  1.875, X,    -00033, 000070, -00034,    
 8627, 708054, 001875,  1.875, X,    -00033, 000079, -00037,    
 8627, 709950, 001877,  1.877, X,    -00039, 000077, -00038,    
 8627, 711848, 001877,  1.877, X,    -00037, 000080, -00031,    
 8627, 713747, 001876,  1.876, X,    -00031, 000076, -00030,    
 8627, 715644, 001873,  1.873, X,    -00037, 000075, -00039,    
 8627, 717539, 001874,  1.874, X,    -00039, 000073, -00033,    
 8627, 719434, 001876,  1.876, X,    -00040, 000074, -00034,    
 8627, 721380, 001888,  1.888, X,    -00034, 000068, -00032,    
 8627, 723292, 001878,  1.878, X,    -00033, 000071, -00037,    
 8627, 725193, 001877,  1.877, X,    -00038, 000073, -00039,    
 8627, 727092, 001876,  1.876, X,    -00032, 000080, -00033,    
 8627, 728989, 001879,  1.879, X,    -00034, 000079, -00030,    
 8627, 730890, 001880,  1.880, X,    -00034, 000092, -00037,    
 8627, 732791, 001877,  1.877, X,    -00033, 000097, -00038,    
 8627, 734689, 001876,  1.876, X,    -00040, 000078, -00037,    
 8627, 736587, 001875,  1.875, X,    -00033, 000073, -00027,    
 8627, 738484, 001882,  1.882, X,    -00033, 000080, -00035,    
 8627, 740388, 001876,  1.876, X,    -00037, 000087, -00031,    
 8627, 742286, 001876,  1.876, X,    -00039, 000078, -00030,    
 8627, 744183, 001877,  1.877, X,    -00045, 000072, -00038,    
 8627, 746081, 001875,  1.875, X,    -00046, 000083, -00038,    
 8627, 747978, 001873,  1.873, X,    -00031, 000079, -00038,    
 8627, 749871, 001877,  1.877, X,    -00032, 000080, -00031,    
 8627, 751771, 001876,  1.876, X,    -00034, 000081, -00030,    
 8627, 753668, 001876,  1.876, X,    -00031, 000075, -00030,    
 8627, 755566, 001873,  1.873, X,    -00032, 000082, -00033,    
 8627, 757461, 001878,  1.878, X,    -00029, 000072, -00039,    
 8627, 759360, 001877,  1.877, X,    -00028, 000069, -00034,    
 8627, 761259, 001876,  1.876, X,    -00030, 000072, -00032,    
 8627, 763157, 001874,  1.874, X,    -00031, 000078, -00031,    
 8627, 765053, 001874,  1.874, X,    -00037, 000080, -00028,    
 8627, 766949, 001874,  1.874, X,    -00034, 000079, -00028,    
 8627, 768845, 001891,  1.891, X,    -00037, 000079, -00024,    
 8627, 770758, 001874,  1.874, X,    -00042, 000085, -00036,    
 8627, 772653, 001875,  1.875, X,    -00043, 000085, -00036,    
 8627, 774550, 001875,  1.875, X,    -00043, 000076, -00031,    
 8627, 776446, 001874,  1.874, X,    -00038, 000084, -00029,    
 8627, 778342, 001876,  1.876, X,    -00037, 000083, -00034,    
 8627, 780240, 001875,  1.875, X,    -00041, 000080, -00038,    
 8627, 782137, 001875,  1.875, X,    -00038, 000081, -00034,    
 8627, 784034, 001874,  1.874, X,    -00028, 000082, -00025,    
 8627, 785929, 001877,  1.877, X,    -00029, 000078, -00029,    
 8627, 787827, 001875,  1.875, X,    -00035, 000077, -00030,    
 8627, 789723, 001885,  1.885, X,    -00033, 000086, -00027,    
 8627, 791630, 001876,  1.876, X,    -00033, 000078, -00039,    
 8627, 793528, 001876,  1.876, X,    -00038, 000079, -00038,    
 8627, 795425, 001877,  1.877, X,    -00034, 000069, -00031,    
 8627, 797323, 001875,  1.875, X,    -00035, 000077, -00036,    
 8627, 799219, 001877,  1.877, X,    -00041, 000084, -00035,    
 8627, 801119, 001875,  1.875, X,    -00040, 000080, -00034,    
 8627, 803015, 001876,  1.876, X,    -00033, 000075, -00028,    
 8627, 804912, 001875,  1.875, X,    -00034, 000082, -00032,    
 8627, 806809, 001881,  1.881, X,    -00035, 000071, -00032,    
 8627, 808710, 001886,  1.886, X,    -00036, 000065, -00029,    
 8627, 810618, 001879,  1.879, X,    -00033, 000074, -00032,    
 8627, 812519, 001876,  1.876, X,    -00033, 000073, -00034,    
 8627, 814416, 001876,  1.876, X,    -00036, 000074, -00037,    
 8627, 816313, 001876,  1.876, X,    -00032, 000068, -00035,    
 8627, 818211, 001878,  1.878, X,    -00034, 000079, -00030,    
 8627, 820111, 001876,  1.876, X,    -00036, 000077, -00034,    
 8627, 822009, 001875,  1.875, X,    -00035, 000079, -00040,    
 8627, 823906, 001877,  1.877, X,    -00041, 000076, -00038,    
 8627, 825804, 001880,  1.880, X,    -00038, 000072, -00038,    
 8627, 827705, 001880,  1.880, X,    -00039, 000077, -00038,    
 8627, 829606, 001877,  1.877, X,    -00036, 000081, -00034,    
 8627, 831505, 001878,  1.878, X,    -00034, 000076, -00033,    
 8627, 833405, 001875,  1.875, X,    -00037, 000072, -00035,    
 8627, 835301, 001875,  1.875, X,    -00029, 000068, -00037,    
 8627, 837197, 001878,  1.878, X,    -00028, 000068, -00038,    
 8627, 839096, 001880,  1.880, X,    -00030, 000073, -00038,    
 8627, 841045, 001887,  1.887, X,    -00036, 000081, -00035,    
 8627, 842955, 001880,  1.880, X,    -00042, 000075, -00037,    
 8627, 844857, 001876,  1.876, X,    -00043, 000070, -00034,    
 8627, 846755, 001876,  1.876, X,    -00036, 000072, -00043,    
 8627, 848653, 001880,  1.880, X,    -00038, 000081, -00033,    
 8627, 850555, 001877,  1.877, X,    -00038, 000075, -00039,    
 8627, 852455, 001877,  1.877, X,    -00030, 000078, -00040,    
 8627, 854354, 001874,  1.874, X,    -00035, 000077, -00032,    
 8627, 856250, 001876,  1.876, X,    -00035, 000075, -00036,    
 8627, 858148, 001892,  1.892, X,    -00033, 000071, -00039,    
 8627, 860062, 001877,  1.877, X,    -00034, 000071, -00036,    
 8627, 861961, 001875,  1.875, X,    -00035, 000082, -00034,    
 8627, 863858, 001875,  1.875, X,    -00036, 000078, -00033,    
 8627, 865755, 001876,  1.876, X,    -00030, 000068, -00042,    
 8627, 867652, 001875,  1.875, X,    -00030, 000076, -00035,    
 8627, 869549, 001879,  1.879, X,    -00026, 000071, -00032,    
 8627, 871449, 001876,  1.876, X,    -00028, 000073, -00035,    
 8627, 873346, 001876,  1.876, X,    -00029, 000071, -00035,    
 8627, 875243, 001876,  1.876, X,    -00034, 000078, -00036,    
 8627, 877140, 001875,  1.875, X,    -00031, 000079, -00036,    
 8627, 879037, 001879,  1.879, X,    -00032, 000080, -00038,    
 8627, 880938, 001877,  1.877, X,    -00040, 000076, -00036,    
 8627, 882837, 001875,  1.875, X,    -00033, 000080, -00031,    
 8627, 884733, 001882,  1.882, X,    -00035, 000085, -00035,    
 8627, 886637, 001875,  1.875, X,    -00038, 000081, -00032,    
 8627, 888534, 001877,  1.877, X,    -00039, 000073, -00035,    
 8627, 890433, 001878,  1.878, X,    -00040, 000074, -00029,    
 8627, 892333, 001876,  1.876, X,    -00033, 000079, -00034,    
 8627, 894231, 001875,  1.875, X,    -00040, 000072, -00038,    
 8627, 896128, 001877,  1.877, X,    -00032, 000069, -00036,    
 8627, 898026, 001876,  1.876, X,    -00024, 000089, -00040,    
 8627, 899923, 001878,  1.878, X,    -00034, 000086, -00038,    
 8627, 901823, 001876,  1.876, X,    -00035, 000070, -00028,    
 8627, 903721, 001884,  1.884, X,    -00034, 000074, -00036,    
 8627, 905627, 001874,  1.874, X,    -00030, 000079, -00032,    
 8627, 907522, 001874,  1.874, X,    -00037, 000067, -00036,    
 8627, 909418, 001877,  1.877, X,    -00038, 000073, -00038,    
 8627, 911317, 001876,  1.876, X,    -00036, 000078, -00026,    
 8627, 913215, 001876,  1.876, X,    -00039, 000084, -00032,    
 8627, 915112, 001873,  1.873, X,    -00037, 000074, -00036,    
 8627, 917006, 001876,  1.876, X,    -00038, 000076, -00033,    
 8627, 918903, 001879,  1.879, X,    -00035, 000075, -00030,    
 8627, 920804, 001881,  1.881, X,    -00037, 000080, -00028,    
 8627, 922707, 001882,  1.882, X,    -00041, 000088, -00036,    
 8627, 924611, 001874,  1.874, X,    -00029, 000084, -00034,    
 8627, 926506, 001874,  1.874, X,    -00030, 000074, -00028,    
 8627, 928402, 001878,  1.878, X,    -00037, 000078, -00034,    
 8627, 930301, 001878,  1.878, X,    -00035, 000082, -00028,    
 8627, 932201, 001876,  1.876, X,    -00039, 000075, -00032,    
 8627, 934098, 001875,  1.875, X,    -00030, 000076, -00031,    
 8627, 935995, 001874,  1.874, X,    -00034, 000080, -00030,    
 8627, 937891, 001876,  1.876, X,    -00035, 000073, -00030,    
 8627, 939788, 001878,  1.878, X,    -00041, 000078, -00033,    
 8627, 941687, 001876,  1.876, X,    -00039, 000081, -00035,    
 8627, 943585, 001876,  1.876, X,    -00038, 000078, -00033,    
 8627, 945483, 001881,  1.881, X,    -00037, 000074, -00038,    
 8627, 947386, 001874,  1.874, X,    -00035, 000080, -00038,    
 8627, 949282, 001876,  1.876, X,    -00028, 000075, -00035,    
 8627, 951180, 001876,  1.876, X,    -00035, 000072, -00031,    
 8627, 953077, 001877,  1.877, X,    -00039, 000074, -00035,    
 8627, 954976, 001875,  1.875, X,    -00028, 000082, -00031,    
 8627, 956873, 001876,  1.876, X,    -00025, 000080, -00026,    
 8627, 958770, 001878,  1.878, X,    -00041, 000069, -00034,    
 8627, 960716, 001896,  1.896, X,    -00034, 000079, -00031,    
 8627, 962635, 001878,  1.878, X,    -00032, 000080, -00030,    
 8627, 964536, 001876,  1.876, X,    -00030, 000081, -00029,    
 8627, 966434, 001875,  1.875, X,    -00036, 000078, -00037,    
 8627, 968331, 001877,  1.877, X,    -00038, 000076, -00038,    
 8627, 970231, 001876,  1.876, X,    -00033, 000076, -00038,    
 8627, 972128, 001878,  1.878, X,    -00027, 000073, -00040,    
 8627, 974027, 001875,  1.875, X,    -00032, 000074, -00037,    
 8627, 975924, 001876,  1.876, X,    -00028, 000069, -00029,    
 8627, 977822, 001875,  1.875, X,    -00032, 000069, -00030,    
 8627, 979718, 001886,  1.886, X,    -00044, 000073, -00036,    
 8627, 981626, 001878,  1.878, X,    -00038, 000071, -00028,    
 8627, 983525, 001876,  1.876, X,    -00034, 000075, -00034,    
 8627, 985423, 001876,  1.876, X,    -00038, 000079, -00038,    
 8627, 987320, 001876,  1.876, X,    -00039, 000081, -00038,    
 8627, 989218, 001877,  1.877, X,    -00035, 000076, -00037,    
 8627, 991118, 001876,  1.876, X,    -00032, 000072, -00028,    
 8627, 993016, 001874,  1.874, X,    -00037, 000080, -00027,    
 8627, 994912, 001875,  1.875, X,    -00035, 000081, -00032,    
 8627, 996808, 001881,  1.881, X,    -00033, 000076, -00035,    
 8627, 998710, 001886,  1.886, X,    -00035, 000083, -00037,    
 8628, 000619, 001876,  1.876, X,    -00038, 000083, -00031,    
 8628, 002516, 001875,  1.875, X,    -00035, 000070, -00034,    
 8628, 004413, 001874,  1.874, X,    -00033, 000072, -00025,    
 8628, 006309, 001874,  1.874, X,    -00039, 000085, -00028,    
 8628, 008205, 001882,  1.882, X,    -00033, 000087, -00034,    
 8628, 010110, 001880,  1.880, X,    -00033, 000076, -00038,    
 8628, 012012, 001877,  1.877, X,    -00035, 000077, -00028,    
 8628, 013911, 001875,  1.875, X,    -00032, 000081, -00038,    
 8628, 015808, 001880,  1.880, X,    -00034, 000082, -00035,    
 8628, 017709, 001882,  1.882, X,    -00038, 000085, -00033,    
 8628, 019613, 001878,  1.878, X,    -00040, 000081, -00027,    
 8628, 021512, 001876,  1.876, X,    -00026, 000075, -00032,    
 8628, 023410, 001876,  1.876, X,    -00026, 000068, -00027,    
 8628, 025308, 001875,  1.875, X,    -00025, 000073, -00033,    
 8628, 027205, 001875,  1.875, X,    -00029, 000077, -00035,    
 8628, 029102, 001876,  1.876, X,    -00033, 000076, -00032,    
 8628, 031000, 001875,  1.875, X,    -00026, 000076, -00037,    
 8628, 032897, 001876,  1.876, X,    -00031, 000077, -00026,    
 8628, 034795, 001874,  1.874, X,    -00031, 000082, -00030,    
 8628, 036690, 001875,  1.875, X,    -00033, 000085, -00034,    
 8628, 038587, 001878,  1.878, X,    -00044, 000081, -00032,    
 8628, 040487, 001880,  1.880, X,    -00037, 000072, -00032,    
 8628, 042390, 001875,  1.875, X,    -00036, 000078, -00027,    
 8628, 044287, 001874,  1.874, X,    -00038, 000083, -00033,    
 8628, 046183, 001874,  1.874, X,    -00041, 000067, -00030,    
 8628, 048079, 001877,  1.877, X,    -00034, 000080, -00025,    
 8628, 049976, 001892,  1.892, X,    -00039, 000082, -00037,    
 8628, 051890, 001875,  1.875, X,    -00039, 000082, -00036,    
 8628, 053786, 001875,  1.875, X,    -00038, 000077, -00030,    
 8628, 055682, 001873,  1.873, X,    -00038, 000077, -00030,    
 8628, 057577, 001875,  1.875, X,    -00043, 000075, -00042,    
 8628, 059473, 001876,  1.876, X,    -00039, 000073, -00034,    
 8628, 061371, 001877,  1.877, X,    -00032, 000081, -00032,    
 8628, 063270, 001877,  1.877, X,    -00031, 000074, -00028,    
 8628, 065169, 001875,  1.875, X,    -00032, 000077, -00028,    
 8628, 067066, 001874,  1.874, X,    -00036, 000080, -00021,    
 8628, 068961, 001878,  1.878, X,    -00036, 000084, -00022,    
 8628, 070861, 001877,  1.877, X,    -00036, 000085, -00034,    
 8628, 072759, 001875,  1.875, X,    -00031, 000074, -00034,    
 8628, 074655, 001873,  1.873, X,    -00032, 000072, -00034,    
 8628, 076550, 001877,  1.877, X,    -00030, 000073, -00034,    
 8628, 078448, 001879,  1.879, X,    -00040, 000077, -00037,    
 8628, 080396, 001886,  1.886, X,    -00034, 000073, -00026,    
 8628, 082306, 001880,  1.880, X,    -00037, 000075, -00025,    
 8628, 084208, 001876,  1.876, X,    -00041, 000077, -00032,    
 8628, 086106, 001875,  1.875, X,    -00028, 000076, -00027,    
 8628, 088003, 001874,  1.874, X,    -00026, 000078, -00031,    
 8628, 089898, 001878,  1.878, X,    -00036, 000076, -00028,    
 8628, 091798, 001877,  1.877, X,    -00041, 000075, -00032,    
 8628, 093697, 001875,  1.875, X,    -00038, 000074, -00036,    
 8628, 095594, 001877,  1.877, X,    -00037, 000075, -00034,    
 8628, 097492, 001879,  1.879, X,    -00032, 000075, -00030,    
 8628, 099393, 001877,  1.877, X,    -00036, 000080, -00035,    
 8628, 101292, 001876,  1.876, X,    -00036, 000081, -00032,    
 8628, 103190, 001874,  1.874, X,    -00033, 000074, -00028,    
 8628, 105085, 001876,  1.876, X,    -00036, 000076, -00030,    
 8628, 106982, 001875,  1.875, X,    -00038, 000078, -00028,    
 8628, 108879, 001879,  1.879, X,    -00037, 000069, -00027,    
 8628, 110779, 001875,  1.875, X,    -00033, 000071, -00030,    
 8628, 112675, 001874,  1.874, X,    -00034, 000083, -00024,    
 8628, 114571, 001877,  1.877, X,    -00034, 000082, -00024,    
 8628, 116470, 001874,  1.874, X,    -00040, 000073, -00031,    
 8628, 118365, 001878,  1.878, X,    -00035, 000080, -00036,    
 8628, 120267, 001876,  1.876, X,    -00032, 000084, -00033,    
 8628, 122165, 001875,  1.875, X,    -00031, 000081, -00034,    
 8628, 124061, 001876,  1.876, X,    -00031, 000087, -00029,    
 8628, 125959, 001876,  1.876, X,    -00034, 000075, -00034,    
 8628, 127857, 001877,  1.877, X,    -00042, 000068, -00030,    
 8628, 129755, 001889,  1.889, X,    -00036, 000076, -00035,    
 8628, 131665, 001878,  1.878, X,    -00036, 000077, -00030,    
 8628, 133565, 001875,  1.875, X,    -00035, 000078, -00029,    
 8628, 135461, 001874,  1.874, X,    -00032, 000080, -00032,    
 8628, 137357, 001874,  1.874, X,    -00031, 000073, -00040,    
 8628, 139252, 001879,  1.879, X,    -00036, 000066, -00036,    
 8628, 141153, 001877,  1.877, X,    -00033, 000068, -00037,    
 8628, 143052, 001875,  1.875, X,    -00041, 000073, -00031,    
 8628, 144948, 001874,  1.874, X,    -00037, 000076, -00025,    
 8628, 146843, 001874,  1.874, X,    -00036, 000083, -00033,    
 8628, 148738, 001885,  1.885, X,    -00025, 000077, -00035,    
 8628, 150644, 001875,  1.875, X,    -00033, 000071, -00034,    
 8628, 152541, 001875,  1.875, X,    -00037, 000068, -00030,    
 8628, 154438, 001876,  1.876, X,    -00035, 000070, -00030,    
 8628, 156336, 001875,  1.875, X,    -00027, 000076, -00043,    
 8628, 158232, 001878,  1.878, X,    -00025, 000079, -00038,    
 8628, 160131, 001876,  1.876, X,    -00034, 000078, -00034,    
 8628, 162028, 001875,  1.875, X,    -00036, 000076, -00034,    
 8628, 163925, 001875,  1.875, X,    -00036, 000072, -00030,    
 8628, 165821, 001876,  1.876, X,    -00036, 000078, -00032,    
 8628, 167718, 001881,  1.881, X,    -00034, 000077, -00026,    
 8628, 169620, 001876,  1.876, X,    -00033, 000074, -00030,    
 8628, 171518, 001875,  1.875, X,    -00046, 000071, -00030,    
 8628, 173414, 001875,  1.875, X,    -00044, 000072, -00029,    
 8628, 175310, 001875,  1.875, X,    -00039, 000079, -00025,    
 8628, 177207, 001874,  1.874, X,    -00031, 000078, -00033,    
 8628, 179103, 001879,  1.879, X,    -00036, 000078, -00037,    
 8628, 181004, 001877,  1.877, X,    -00030, 000079, -00029,    
 8628, 182902, 001875,  1.875, X,    -00029, 000077, -00036,    
 8628, 184798, 001876,  1.876, X,    -00027, 000072, -00033,    
 8628, 186695, 001874,  1.874, X,    -00034, 000072, -00036,    
 8628, 188590, 001877,  1.877, X,    -00037, 000080, -00030,    
 8628, 190489, 001880,  1.880, X,    -00036, 000073, -00030,    
 8628, 192391, 001875,  1.875, X,    -00036, 000075, -00034,    
 8628, 194288, 001876,  1.876, X,    -00027, 000079, -00030,    
 8628, 196185, 001877,  1.877, X,    -00030, 000077, -00031,    
 8628, 198083, 001875,  1.875, X,    -00037, 000078, -00028,    
 8628, 200046, 001886,  1.886, X,    -00038, 000074, -00029,    
 8628, 201956, 001877,  1.877, X,    -00029, 000075, -00036,    
 8628, 203854, 001875,  1.875, X,    -00034, 000080, -00033,    
 8628, 205751, 001877,  1.877, X,    -00038, 000079, -00035,    
 8628, 207650, 001875,  1.875, X,    -00029, 000079, -00034,    
 8628, 209547, 001878,  1.878, X,    -00030, 000079, -00029,    
 8628, 211447, 001874,  1.874, X,    -00042, 000078, -00024,    
 8628, 213343, 001876,  1.876, X,    -00036, 000079, -00023,    
 8628, 215241, 001876,  1.876, X,    -00029, 000074, -00029,    
 8628, 217139, 001875,  1.875, X,    -00033, 000078, -00032,    
 8628, 219036, 001878,  1.878, X,    -00033, 000077, -00034,    
 8628, 220937, 001875,  1.875, X,    -00033, 000072, -00042,    
 8628, 222833, 001875,  1.875, X,    -00027, 000074, -00036,    
 8628, 224729, 001880,  1.880, X,    -00029, 000084, -00034,    
 8628, 226631, 001873,  1.873, X,    -00033, 000084, -00037,    
 8628, 228526, 001875,  1.875, X,    -00035, 000080, -00028,    
 8628, 230423, 001877,  1.877, X,    -00039, 000072, -00028,    
 8628, 232322, 001875,  1.875, X,    -00041, 000070, -00025,    
 8628, 234219, 001875,  1.875, X,    -00037, 000071, -00024,    
 8628, 236116, 001875,  1.875, X,    -00031, 000071, -00029,    
 8628, 238012, 001876,  1.876, X,    -00030, 000074, -00036,    
 8628, 239909, 001876,  1.876, X,    -00036, 000080, -00030,    
 8628, 241807, 001882,  1.882, X,    -00034, 000075, -00029,    
 8628, 243710, 001882,  1.882, X,    -00035, 000079, -00038,    
 8628, 245614, 001874,  1.874, X,    -00032, 000070, -00029,    
 8628, 247510, 001873,  1.873, X,    -00033, 000071, -00029,    
 8628, 249405, 001879,  1.879, X,    -00033, 000076, -00032,    
 8628, 251306, 001875,  1.875, X,    -00031, 000076, -00035,    
 8628, 253202, 001876,  1.876, X,    -00024, 000075, -00043,    
 8628, 255100, 001874,  1.874, X,    -00033, 000071, -00032,    
 8628, 256995, 001875,  1.875, X,    -00037, 000071, -00033,    
 8628, 258892, 001878,  1.878, X,    -00035, 000079, -00032,    
 8628, 260792, 001876,  1.876, X,    -00033, 000076, -00036,    
 8628, 262689, 001875,  1.875, X,    -00036, 000080, -00039,    
 8628, 264587, 001874,  1.874, X,    -00035, 000075, -00027,    
 8628, 266482, 001879,  1.879, X,    -00032, 000069, -00034,    
 8628, 268383, 001878,  1.878, X,    -00026, 000071, -00034,    
 8628, 270282, 001878,  1.878, X,    -00033, 000082, -00033,    
 8628, 272182, 001876,  1.876, X,    -00040, 000083, -00035,    
 8628, 274080, 001877,  1.877, X,    -00032, 000079, -00037,    
 8628, 275978, 001876,  1.876, X,    -00030, 000072, -00033,    
 8628, 277876, 001875,  1.875, X,    -00027, 000071, -00030,    
 8628, 279772, 001878,  1.878, X,    -00032, 000081, -00030,    
 8628, 281672, 001875,  1.875, X,    -00043, 000078, -00028,    
 8628, 283569, 001875,  1.875, X,    -00043, 000076, -00026,    
 8628, 285466, 001874,  1.874, X,    -00038, 000081, -00032,    
 8628, 287362, 001877,  1.877, X,    -00032, 000075, -00031,    
 8628, 289260, 001876,  1.876, X,    -00036, 000073, -00033,    
 8628, 291158, 001876,  1.876, X,    -00039, 000085, -00030,    
 8628, 293056, 001875,  1.875, X,    -00039, 000082, -00032,    
 8628, 294953, 001875,  1.875, X,    -00030, 000076, -00036,    
 8628, 296850, 001874,  1.874, X,    -00029, 000080, -00037,    
 8628, 298746, 001877,  1.877, X,    -00032, 000073, -00038,    
 8628, 300645, 001876,  1.876, X,    -00026, 000081, -00039,    
 8628, 302543, 001874,  1.874, X,    -00029, 000080, -00034,    
 8628, 304439, 001875,  1.875, X,    -00039, 000080, -00032,    
 8628, 306336, 001876,  1.876, X,    -00038, 000078, -00030,    
 8628, 308234, 001876,  1.876, X,    -00037, 000083, -00036,    
 8628, 310132, 001877,  1.877, X,    -00038, 000083, -00033,    
 8628, 312030, 001876,  1.876, X,    -00035, 000075, -00031,    
 8628, 313927, 001875,  1.875, X,    -00033, 000069, -00035,    
 8628, 315824, 001874,  1.874, X,    -00038, 000074, -00035,    
 8628, 317719, 001881,  1.881, X,    -00042, 000082, -00034,    
 8628, 319670, 001892,  1.892, X,    -00037, 000085, -00035,    
 8628, 321586, 001880,  1.880, X,    -00030, 000086, -00037,    
 8628, 323488, 001886,  1.886, X,    -00036, 000074, -00025,    
 8628, 325396, 001877,  1.877, X,    -00040, 000071, -00035,    
 8628, 327295, 001877,  1.877, X,    -00032, 000081, -00039,    
 8628, 329193, 001878,  1.878, X,    -00032, 000079, -00034,    
 8628, 331093, 001878,  1.878, X,    -00031, 000081, -00032,    
 8628, 332993, 001876,  1.876, X,    -00027, 000077, -00030,    
 8628, 334891, 001875,  1.875, X,    -00037, 000075, -00032,    
 8628, 336788, 001874,  1.874, X,    -00037, 000082, -00035,    
 8628, 338683, 001877,  1.877, X,    -00035, 000082, -00029,    
 8628, 340582, 001877,  1.877, X,    -00030, 000081, -00033,    
 8628, 342481, 001878,  1.878, X,    -00040, 000081, -00030,    
 8628, 344381, 001875,  1.875, X,    -00034, 000085, -00024,    
 8628, 346277, 001875,  1.875, X,    -00032, 000081, -00031,    
 8628, 348174, 001888,  1.888, X,    -00029, 000079, -00037,    
 8628, 350084, 001879,  1.879, X,    -00032, 000078, -00041,    
 8628, 351984, 001877,  1.877, X,    -00035, 000070, -00037,    
 8628, 353882, 001876,  1.876, X,    -00034, 000078, -00030,    
 8628, 355780, 001874,  1.874, X,    -00038, 000074, -00035,    
 8628, 357675, 001873,  1.873, X,    -00035, 000068, -00028,    
