 time, start,  dur,     perc,  X,    
 6690, 492069, 002191,  2.191, X,    
 6690, 692074, 002126,  2.126, X,    
 6690, 694226, 002093,  2.093, X,    
 6690, 696337, 002085,  2.085, X,    
 6690, 698440, 002088,  2.088, X,    
 6690, 700547, 002087,  2.087, X,    
 6690, 702654, 002085,  2.085, X,    
 6690, 704756, 002085,  2.085, X,    
 6690, 706858, 002083,  2.083, X,    
 6690, 708958, 002087,  2.087, X,    
 6690, 711062, 002085,  2.085, X,    
 6690, 713164, 002084,  2.084, X,    
 6690, 715265, 002083,  2.083, X,    
 6690, 717366, 002082,  2.082, X,    
 6690, 719465, 002085,  2.085, X,    
 6690, 721568, 002085,  2.085, X,    
 6690, 723670, 002085,  2.085, X,    
 6690, 725772, 002083,  2.083, X,    
 6690, 727872, 002084,  2.084, X,    
 6690, 729972, 002104,  2.104, X,    
 6690, 732094, 002085,  2.085, X,    
 6690, 734196, 002083,  2.083, X,    
 6690, 736297, 002083,  2.083, X,    
 6690, 738397, 002087,  2.087, X,    
 6690, 740502, 002085,  2.085, X,    
 6690, 742604, 002083,  2.083, X,    
 6690, 744704, 002084,  2.084, X,    
 6690, 746806, 002083,  2.083, X,    
 6690, 748905, 002086,  2.086, X,    
 6690, 751008, 002086,  2.086, X,    
 6690, 753111, 002084,  2.084, X,    
 6690, 755212, 002083,  2.083, X,    
 6690, 757312, 002083,  2.083, X,    
 6690, 759411, 002086,  2.086, X,    
 6690, 761514, 002086,  2.086, X,    
 6690, 763618, 002084,  2.084, X,    
 6690, 765719, 002085,  2.085, X,    
 6690, 767820, 002084,  2.084, X,    
 6690, 769920, 002086,  2.086, X,    
 6690, 772024, 002091,  2.091, X,    
 6690, 774132, 002084,  2.084, X,    
 6690, 776233, 002083,  2.083, X,    
 6690, 778333, 002085,  2.085, X,    
 6690, 780435, 002086,  2.086, X,    
 6690, 782538, 002084,  2.084, X,    
 6690, 784639, 002084,  2.084, X,    
 6690, 786741, 002083,  2.083, X,    
 6690, 788841, 002086,  2.086, X,    
 6690, 790945, 002087,  2.087, X,    
 6690, 793049, 002093,  2.093, X,    
 6690, 795159, 002086,  2.086, X,    
 6690, 797262, 002084,  2.084, X,    
 6690, 799362, 002086,  2.086, X,    
 6690, 801466, 002085,  2.085, X,    
 6690, 803569, 002084,  2.084, X,    
 6690, 805671, 002083,  2.083, X,    
 6690, 807771, 002084,  2.084, X,    
 6690, 809871, 002085,  2.085, X,    
 6690, 811974, 002085,  2.085, X,    
 6690, 814076, 002084,  2.084, X,    
 6690, 816176, 002083,  2.083, X,    
 6690, 818276, 002087,  2.087, X,    
 6690, 820380, 002085,  2.085, X,    
 6690, 822482, 002085,  2.085, X,    
 6690, 824583, 002085,  2.085, X,    
 6690, 826685, 002083,  2.083, X,    
 6690, 828786, 002085,  2.085, X,    
 6690, 830888, 002085,  2.085, X,    
 6690, 832990, 002085,  2.085, X,    
 6690, 835092, 002084,  2.084, X,    
 6690, 837193, 002084,  2.084, X,    
 6690, 839292, 002086,  2.086, X,    
 6690, 841395, 002084,  2.084, X,    
 6690, 843496, 002085,  2.085, X,    
 6690, 845598, 002083,  2.083, X,    
 6690, 847698, 002083,  2.083, X,    
 6690, 849797, 002086,  2.086, X,    
 6690, 851900, 002085,  2.085, X,    
 6690, 854002, 002084,  2.084, X,    
 6690, 856103, 002085,  2.085, X,    
 6690, 858205, 002086,  2.086, X,    
 6690, 860309, 002085,  2.085, X,    
 6690, 862412, 002084,  2.084, X,    
 6690, 864513, 002082,  2.082, X,    
 6690, 866612, 002083,  2.083, X,    
 6690, 868712, 002086,  2.086, X,    
 6690, 870816, 002085,  2.085, X,    
 6690, 872918, 002085,  2.085, X,    
 6690, 875020, 002084,  2.084, X,    
 6690, 877121, 002084,  2.084, X,    
 6690, 879221, 002085,  2.085, X,    
 6690, 881323, 002087,  2.087, X,    
 6690, 883427, 002085,  2.085, X,    
 6690, 885529, 002086,  2.086, X,    
 6690, 887632, 002083,  2.083, X,    
 6690, 889730, 002086,  2.086, X,    
 6690, 891833, 002086,  2.086, X,    
 6690, 893936, 002083,  2.083, X,    
 6690, 896037, 002092,  2.092, X,    
 6690, 898146, 002087,  2.087, X,    
 6690, 900251, 002083,  2.083, X,    
 6690, 902352, 002083,  2.083, X,    
 6690, 904452, 002083,  2.083, X,    
 6690, 906552, 002084,  2.084, X,    
 6690, 908652, 002088,  2.088, X,    
 6690, 910757, 002085,  2.085, X,    
 6690, 912860, 002083,  2.083, X,    
 6690, 915127, 002117,  2.117, X,    
 6690, 917268, 002090,  2.090, X,    
 6690, 919376, 002090,  2.090, X,    
 6690, 921485, 002085,  2.085, X,    
 6690, 923587, 002084,  2.084, X,    
 6690, 925688, 002083,  2.083, X,    
