 time, start,  dur,     perc,  X,    rMx1, rMy1, rMz1,    
 7180, 052135, 001156,  1.156, X,    0096, 0159, -020,    
 7180, 053313, 001157,  1.157, X,    0096, 0154, -027,    
 7180, 054491, 001157,  1.157, X,    0096, 0154, -027,    
 7180, 055669, 001158,  1.158, X,    0096, 0154, -027,    
 7180, 056848, 001157,  1.157, X,    0096, 0154, -027,    
 7180, 058026, 001156,  1.156, X,    0096, 0154, -027,    
 7180, 059203, 001159,  1.159, X,    0096, 0154, -027,    
 7180, 060383, 001159,  1.159, X,    0096, 0154, -027,    
 7180, 061563, 001157,  1.157, X,    0096, 0154, -027,    
 7180, 062741, 001157,  1.157, X,    0090, 0155, -023,    
 7180, 063919, 001164,  1.164, X,    0090, 0155, -023,    
 7180, 065104, 001157,  1.157, X,    0090, 0155, -023,    
 7180, 066281, 001157,  1.157, X,    0090, 0155, -023,    
 7180, 067459, 001157,  1.157, X,    0090, 0155, -023,    
 7180, 068636, 001157,  1.157, X,    0090, 0155, -023,    
 7180, 069813, 001159,  1.159, X,    0090, 0155, -023,    
 7180, 070993, 001158,  1.158, X,    0090, 0155, -023,    
 7180, 072172, 001163,  1.163, X,    0090, 0155, -023,    
 7180, 073356, 001156,  1.156, X,    0089, 0154, -024,    
 7180, 074533, 001157,  1.157, X,    0089, 0154, -024,    
 7180, 075710, 001158,  1.158, X,    0089, 0154, -024,    
 7180, 076889, 001159,  1.159, X,    0089, 0154, -024,    
 7180, 078069, 001156,  1.156, X,    0089, 0154, -024,    
 7180, 079302, 001172,  1.172, X,    0089, 0154, -024,    
 7180, 080497, 001163,  1.163, X,    0089, 0154, -024,    
 7180, 081682, 001161,  1.161, X,    0089, 0154, -024,    
 7180, 082864, 001159,  1.159, X,    0090, 0157, -026,    
 7180, 084044, 001157,  1.157, X,    0090, 0157, -026,    
 7180, 085222, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 086401, 001156,  1.156, X,    0090, 0157, -026,    
 7180, 087578, 001159,  1.159, X,    0090, 0157, -026,    
 7180, 088757, 001157,  1.157, X,    0090, 0157, -026,    
 7180, 089934, 001160,  1.160, X,    0090, 0157, -026,    
 7180, 091115, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 092294, 001157,  1.157, X,    0090, 0157, -026,    
 7180, 093472, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 094650, 001157,  1.157, X,    0090, 0157, -026,    
 7180, 095828, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 097006, 001156,  1.156, X,    0090, 0157, -026,    
 7180, 098184, 001157,  1.157, X,    0090, 0157, -026,    
 7180, 099361, 001159,  1.159, X,    0090, 0157, -026,    
 7180, 100542, 001159,  1.159, X,    0090, 0157, -026,    
 7180, 101722, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 102901, 001156,  1.156, X,    0090, 0155, -026,    
 7180, 104078, 001157,  1.157, X,    0090, 0155, -026,    
 7180, 105256, 001157,  1.157, X,    0090, 0155, -026,    
 7180, 106433, 001160,  1.160, X,    0090, 0155, -026,    
 7180, 107614, 001156,  1.156, X,    0090, 0155, -026,    
 7180, 108791, 001156,  1.156, X,    0090, 0155, -026,    
 7180, 109967, 001174,  1.174, X,    0090, 0155, -026,    
 7180, 111162, 001167,  1.167, X,    0090, 0155, -026,    
 7180, 112350, 001158,  1.158, X,    0093, 0159, -026,    
 7180, 113529, 001157,  1.157, X,    0093, 0159, -029,    
 7180, 114707, 001157,  1.157, X,    0093, 0159, -029,    
 7180, 115885, 001157,  1.157, X,    0093, 0159, -029,    
 7180, 117063, 001157,  1.157, X,    0093, 0159, -029,    
 7180, 118241, 001157,  1.157, X,    0093, 0159, -029,    
 7180, 119418, 001160,  1.160, X,    0093, 0159, -029,    
 7180, 120601, 001158,  1.158, X,    0093, 0159, -029,    
 7180, 121779, 001159,  1.159, X,    0093, 0159, -029,    
 7180, 122958, 001157,  1.157, X,    0094, 0157, -028,    
 7180, 124136, 001157,  1.157, X,    0094, 0157, -028,    
 7180, 125314, 001157,  1.157, X,    0094, 0157, -028,    
 7180, 126492, 001157,  1.157, X,    0094, 0157, -028,    
 7180, 127669, 001157,  1.157, X,    0094, 0157, -028,    
 7180, 128846, 001172,  1.172, X,    0094, 0157, -028,    
 7180, 130039, 001160,  1.160, X,    0094, 0157, -028,    
 7180, 131220, 001158,  1.158, X,    0094, 0157, -028,    
 7180, 132399, 001159,  1.159, X,    0090, 0153, -021,    
 7180, 133578, 001156,  1.156, X,    0090, 0153, -021,    
 7180, 134755, 001157,  1.157, X,    0090, 0153, -021,    
 7180, 135932, 001161,  1.161, X,    0090, 0153, -021,    
 7180, 137114, 001156,  1.156, X,    0090, 0153, -021,    
 7180, 138291, 001158,  1.158, X,    0090, 0153, -021,    
 7180, 139469, 001161,  1.161, X,    0090, 0153, -021,    
 7180, 140651, 001158,  1.158, X,    0090, 0153, -021,    
 7180, 141830, 001158,  1.158, X,    0090, 0153, -021,    
 7180, 143008, 001156,  1.156, X,    0090, 0157, -023,    
 7180, 144185, 001159,  1.159, X,    0090, 0157, -023,    
 7180, 145364, 001157,  1.157, X,    0090, 0157, -023,    
 7180, 146542, 001157,  1.157, X,    0090, 0157, -023,    
 7180, 147719, 001158,  1.158, X,    0090, 0157, -023,    
 7180, 148897, 001171,  1.171, X,    0090, 0157, -023,    
 7180, 150089, 001157,  1.157, X,    0090, 0157, -023,    
 7180, 151267, 001157,  1.157, X,    0090, 0157, -023,    
 7180, 152445, 001157,  1.157, X,    0089, 0152, -032,    
 7180, 153623, 001155,  1.155, X,    0089, 0152, -032,    
 7180, 154799, 001157,  1.157, X,    0089, 0152, -032,    
 7180, 155977, 001156,  1.156, X,    0089, 0152, -032,    
 7180, 157154, 001164,  1.164, X,    0089, 0152, -032,    
 7180, 158339, 001156,  1.156, X,    0089, 0152, -032,    
 7180, 159515, 001160,  1.160, X,    0089, 0152, -032,    
 7180, 160750, 001172,  1.172, X,    0089, 0152, -032,    
 7180, 161945, 001161,  1.161, X,    0089, 0152, -032,    
 7180, 163128, 001158,  1.158, X,    0091, 0154, -024,    
 7180, 164308, 001158,  1.158, X,    0091, 0154, -024,    
 7180, 165486, 001160,  1.160, X,    0091, 0154, -024,    
 7180, 166667, 001158,  1.158, X,    0091, 0154, -024,    
 7180, 167845, 001157,  1.157, X,    0091, 0154, -024,    
 7180, 169023, 001159,  1.159, X,    0091, 0154, -024,    
 7180, 170204, 001161,  1.161, X,    0091, 0154, -024,    
 7180, 171385, 001157,  1.157, X,    0091, 0154, -024,    
 7180, 172563, 001157,  1.157, X,    0099, 0153, -023,    
 7180, 173740, 001157,  1.157, X,    0099, 0153, -023,    
 7180, 174917, 001163,  1.163, X,    0099, 0153, -023,    
 7180, 176101, 001157,  1.157, X,    0099, 0153, -023,    
 7180, 177279, 001157,  1.157, X,    0099, 0153, -023,    
 7180, 178456, 001157,  1.157, X,    0099, 0153, -023,    
 7180, 179632, 001159,  1.159, X,    0099, 0153, -023,    
 7180, 180812, 001158,  1.158, X,    0099, 0153, -023,    
 7180, 181991, 001157,  1.157, X,    0099, 0153, -023,    
 7180, 183169, 001163,  1.163, X,    0088, 0160, -023,    
 7180, 184353, 001159,  1.159, X,    0088, 0160, -023,    
 7180, 185532, 001158,  1.158, X,    0088, 0160, -023,    
 7180, 186710, 001157,  1.157, X,    0088, 0160, -023,    
 7180, 187888, 001156,  1.156, X,    0088, 0160, -023,    
 7180, 189064, 001159,  1.159, X,    0088, 0160, -023,    
 7180, 190244, 001157,  1.157, X,    0088, 0160, -023,    
 7180, 191422, 001158,  1.158, X,    0088, 0160, -023,    
 7180, 192600, 001159,  1.159, X,    0084, 0156, -022,    
 7180, 193780, 001157,  1.157, X,    0084, 0156, -022,    
 7180, 194958, 001157,  1.157, X,    0084, 0156, -022,    
 7180, 196135, 001157,  1.157, X,    0084, 0156, -022,    
 7180, 197312, 001157,  1.157, X,    0084, 0156, -022,    
 7180, 198489, 001157,  1.157, X,    0084, 0156, -022,    
 7180, 199666, 001159,  1.159, X,    0084, 0156, -022,    
 7180, 200847, 001158,  1.158, X,    0084, 0156, -022,    
 7180, 202025, 001157,  1.157, X,    0084, 0156, -022,    
 7180, 203203, 001158,  1.158, X,    0089, 0156, -022,    
 7180, 204381, 001157,  1.157, X,    0089, 0156, -022,    
 7180, 205558, 001158,  1.158, X,    0089, 0156, -022,    
 7180, 206736, 001157,  1.157, X,    0089, 0156, -022,    
 7180, 207914, 001162,  1.162, X,    0089, 0156, -022,    
 7180, 209096, 001159,  1.159, X,    0089, 0156, -022,    
 7180, 210277, 001159,  1.159, X,    0089, 0156, -022,    
 7180, 211456, 001157,  1.157, X,    0089, 0156, -022,    
 7180, 212633, 001157,  1.157, X,    0092, 0153, -026,    
 7180, 213811, 001157,  1.157, X,    0092, 0153, -026,    
 7180, 214989, 001156,  1.156, X,    0092, 0153, -026,    
 7180, 216166, 001163,  1.163, X,    0092, 0153, -026,    
 7180, 217350, 001157,  1.157, X,    0092, 0153, -026,    
 7180, 218527, 001157,  1.157, X,    0092, 0153, -026,    
 7180, 219703, 001159,  1.159, X,    0092, 0153, -026,    
 7180, 220883, 001158,  1.158, X,    0092, 0153, -026,    
 7180, 222062, 001156,  1.156, X,    0089, 0153, -026,    
 7180, 223239, 001158,  1.158, X,    0089, 0156, -022,    
 7180, 224417, 001160,  1.160, X,    0089, 0156, -022,    
 7180, 225598, 001158,  1.158, X,    0089, 0156, -022,    
 7180, 226777, 001157,  1.157, X,    0089, 0156, -022,    
 7180, 227955, 001155,  1.155, X,    0089, 0156, -022,    
 7180, 229131, 001158,  1.158, X,    0089, 0156, -022,    
 7180, 230310, 001159,  1.159, X,    0089, 0156, -022,    
 7180, 231489, 001158,  1.158, X,    0089, 0156, -022,    
 7180, 232668, 001156,  1.156, X,    0091, 0156, -027,    
 7180, 233845, 001157,  1.157, X,    0091, 0156, -027,    
 7180, 235023, 001156,  1.156, X,    0091, 0156, -027,    
 7180, 236200, 001157,  1.157, X,    0091, 0156, -027,    
 7180, 237378, 001157,  1.157, X,    0091, 0156, -027,    
 7180, 238555, 001159,  1.159, X,    0091, 0156, -027,    
 7180, 239734, 001159,  1.159, X,    0091, 0156, -027,    
 7180, 240913, 001165,  1.165, X,    0091, 0156, -027,    
 7180, 242099, 001157,  1.157, X,    0085, 0155, -021,    
 7180, 243326, 001168,  1.168, X,    0085, 0155, -021,    
 7180, 244517, 001162,  1.162, X,    0085, 0155, -021,    
 7180, 245701, 001161,  1.161, X,    0085, 0155, -021,    
 7180, 246883, 001157,  1.157, X,    0085, 0155, -021,    
 7180, 248060, 001157,  1.157, X,    0085, 0155, -021,    
 7180, 249237, 001161,  1.161, X,    0085, 0155, -021,    
 7180, 250419, 001159,  1.159, X,    0085, 0155, -021,    
 7180, 251599, 001158,  1.158, X,    0085, 0155, -021,    
 7180, 252777, 001158,  1.158, X,    0091, 0159, -027,    
 7180, 253955, 001158,  1.158, X,    0091, 0159, -027,    
 7180, 255133, 001157,  1.157, X,    0091, 0159, -027,    
 7180, 256311, 001157,  1.157, X,    0091, 0159, -027,    
 7180, 257489, 001158,  1.158, X,    0091, 0159, -027,    
 7180, 258668, 001157,  1.157, X,    0091, 0159, -027,    
 7180, 259845, 001158,  1.158, X,    0091, 0159, -027,    
 7180, 261025, 001159,  1.159, X,    0091, 0159, -027,    
 7180, 262205, 001158,  1.158, X,    0090, 0155, -026,    
 7180, 263384, 001157,  1.157, X,    0090, 0155, -026,    
 7180, 264562, 001157,  1.157, X,    0090, 0155, -026,    
 7180, 265740, 001157,  1.157, X,    0090, 0155, -026,    
 7180, 266918, 001163,  1.163, X,    0090, 0155, -026,    
 7180, 268101, 001159,  1.159, X,    0090, 0155, -026,    
 7180, 269280, 001160,  1.160, X,    0090, 0155, -026,    
 7180, 270461, 001158,  1.158, X,    0090, 0155, -026,    
 7180, 271640, 001157,  1.157, X,    0090, 0155, -026,    
 7180, 272817, 001156,  1.156, X,    0090, 0157, -033,    
 7180, 273995, 001158,  1.158, X,    0090, 0157, -033,    
 7180, 275173, 001164,  1.164, X,    0090, 0157, -033,    
 7180, 276358, 001157,  1.157, X,    0090, 0157, -033,    
 7180, 277535, 001158,  1.158, X,    0090, 0157, -033,    
 7180, 278714, 001157,  1.157, X,    0090, 0157, -033,    
 7180, 279891, 001159,  1.159, X,    0090, 0157, -033,    
 7180, 281071, 001159,  1.159, X,    0090, 0157, -033,    
 7180, 282251, 001158,  1.158, X,    0094, 0155, -023,    
 7180, 283430, 001160,  1.160, X,    0094, 0155, -023,    
 7180, 284611, 001156,  1.156, X,    0094, 0155, -023,    
 7180, 285788, 001158,  1.158, X,    0094, 0155, -023,    
 7180, 286967, 001157,  1.157, X,    0094, 0155, -023,    
 7180, 288145, 001163,  1.163, X,    0094, 0155, -023,    
 7180, 289328, 001159,  1.159, X,    0094, 0155, -023,    
 7180, 290508, 001158,  1.158, X,    0094, 0155, -023,    
 7180, 291687, 001159,  1.159, X,    0094, 0155, -023,    
 7180, 292866, 001156,  1.156, X,    0091, 0154, -024,    
 7180, 294042, 001156,  1.156, X,    0091, 0154, -024,    
 7180, 295219, 001158,  1.158, X,    0091, 0154, -024,    
 7180, 296397, 001157,  1.157, X,    0091, 0154, -024,    
 7180, 297575, 001160,  1.160, X,    0091, 0154, -024,    
 7180, 298755, 001157,  1.157, X,    0091, 0154, -024,    
 7180, 299932, 001159,  1.159, X,    0091, 0154, -024,    
 7180, 301112, 001160,  1.160, X,    0091, 0154, -024,    
 7180, 302293, 001157,  1.157, X,    0085, 0153, -026,    
 7180, 303470, 001158,  1.158, X,    0085, 0153, -026,    
 7180, 304649, 001158,  1.158, X,    0085, 0153, -026,    
 7180, 305828, 001157,  1.157, X,    0085, 0153, -026,    
 7180, 307006, 001156,  1.156, X,    0085, 0153, -026,    
 7180, 308183, 001157,  1.157, X,    0085, 0153, -026,    
 7180, 309359, 001160,  1.160, X,    0085, 0153, -026,    
 7180, 310540, 001158,  1.158, X,    0085, 0153, -026,    
 7180, 311719, 001159,  1.159, X,    0085, 0153, -026,    
 7180, 312898, 001159,  1.159, X,    0083, 0157, -026,    
 7180, 314078, 001157,  1.157, X,    0083, 0157, -026,    
 7180, 315256, 001158,  1.158, X,    0083, 0157, -026,    
 7180, 316435, 001156,  1.156, X,    0083, 0157, -026,    
 7180, 317612, 001156,  1.156, X,    0083, 0157, -026,    
 7180, 318788, 001157,  1.157, X,    0083, 0157, -026,    
 7180, 319965, 001174,  1.174, X,    0083, 0157, -026,    
 7180, 321160, 001165,  1.165, X,    0083, 0157, -026,    
 7180, 322347, 001158,  1.158, X,    0094, 0157, -023,    
 7180, 323526, 001157,  1.157, X,    0094, 0157, -023,    
 7180, 324751, 001170,  1.170, X,    0094, 0157, -023,    
 7180, 325945, 001161,  1.161, X,    0094, 0157, -023,    
 7180, 327128, 001159,  1.159, X,    0094, 0157, -023,    
 7180, 328308, 001157,  1.157, X,    0094, 0157, -023,    
 7180, 329485, 001160,  1.160, X,    0094, 0157, -023,    
 7180, 330667, 001160,  1.160, X,    0094, 0157, -023,    
 7180, 331849, 001158,  1.158, X,    0094, 0157, -023,    
 7180, 333028, 001158,  1.158, X,    0094, 0155, -023,    
 7180, 334207, 001158,  1.158, X,    0094, 0155, -023,    
 7180, 335386, 001157,  1.157, X,    0094, 0155, -023,    
 7180, 336564, 001157,  1.157, X,    0094, 0155, -023,    
 7180, 337742, 001157,  1.157, X,    0094, 0155, -023,    
 7180, 338919, 001165,  1.165, X,    0094, 0155, -023,    
 7180, 340105, 001158,  1.158, X,    0094, 0155, -023,    
 7180, 341284, 001157,  1.157, X,    0094, 0155, -023,    
 7180, 342462, 001159,  1.159, X,    0092, 0157, -028,    
 7180, 343642, 001158,  1.158, X,    0092, 0157, -028,    
 7180, 344821, 001157,  1.157, X,    0092, 0157, -028,    
 7180, 345998, 001157,  1.157, X,    0092, 0157, -028,    
 7180, 347175, 001164,  1.164, X,    0092, 0157, -028,    
 7180, 348360, 001157,  1.157, X,    0092, 0157, -028,    
 7180, 349536, 001160,  1.160, X,    0092, 0157, -028,    
 7180, 350718, 001157,  1.157, X,    0092, 0157, -028,    
 7180, 351896, 001158,  1.158, X,    0089, 0163, -020,    
 7180, 353074, 001157,  1.157, X,    0089, 0163, -020,    
 7180, 354252, 001158,  1.158, X,    0089, 0163, -020,    
 7180, 355431, 001159,  1.159, X,    0089, 0163, -020,    
 7180, 356610, 001159,  1.159, X,    0089, 0163, -020,    
 7180, 357790, 001156,  1.156, X,    0089, 0163, -020,    
 7180, 358967, 001160,  1.160, X,    0089, 0163, -020,    
 7180, 360147, 001165,  1.165, X,    0089, 0163, -020,    
 7180, 361333, 001158,  1.158, X,    0089, 0163, -020,    
 7180, 362511, 001158,  1.158, X,    0091, 0159, -029,    
 7180, 363689, 001158,  1.158, X,    0091, 0159, -029,    
 7180, 364867, 001157,  1.157, X,    0091, 0159, -029,    
 7180, 366045, 001156,  1.156, X,    0091, 0159, -029,    
 7180, 367222, 001158,  1.158, X,    0091, 0159, -029,    
 7180, 368400, 001157,  1.157, X,    0091, 0159, -029,    
 7180, 369577, 001160,  1.160, X,    0091, 0159, -029,    
 7180, 370758, 001159,  1.159, X,    0091, 0159, -029,    
 7180, 371938, 001158,  1.158, X,    0090, 0153, -028,    
 7180, 373117, 001158,  1.158, X,    0090, 0153, -028,    
 7180, 374296, 001156,  1.156, X,    0090, 0153, -028,    
 7180, 375473, 001157,  1.157, X,    0090, 0153, -028,    
 7180, 376651, 001156,  1.156, X,    0090, 0153, -028,    
 7180, 377828, 001156,  1.156, X,    0090, 0153, -028,    
 7180, 379005, 001159,  1.159, X,    0090, 0153, -028,    
 7180, 380185, 001159,  1.159, X,    0090, 0153, -028,    
 7180, 381364, 001158,  1.158, X,    0090, 0153, -028,    
 7180, 382542, 001158,  1.158, X,    0097, 0155, -026,    
 7180, 383721, 001157,  1.157, X,    0097, 0155, -026,    
 7180, 384898, 001157,  1.157, X,    0097, 0155, -026,    
 7180, 386075, 001158,  1.158, X,    0097, 0155, -026,    
 7180, 387254, 001156,  1.156, X,    0097, 0155, -026,    
 7180, 388430, 001158,  1.158, X,    0097, 0155, -026,    
 7180, 389608, 001160,  1.160, X,    0097, 0155, -026,    
 7180, 390789, 001159,  1.159, X,    0097, 0155, -026,    
 7180, 391968, 001157,  1.157, X,    0090, 0153, -023,    
 7180, 393146, 001164,  1.164, X,    0090, 0153, -023,    
 7180, 394331, 001158,  1.158, X,    0090, 0153, -023,    
 7180, 395509, 001157,  1.157, X,    0090, 0153, -023,    
 7180, 396686, 001158,  1.158, X,    0090, 0153, -023,    
 7180, 397864, 001156,  1.156, X,    0090, 0153, -023,    
 7180, 399041, 001158,  1.158, X,    0090, 0153, -023,    
 7180, 400221, 001157,  1.157, X,    0090, 0153, -023,    
 7180, 401398, 001158,  1.158, X,    0090, 0153, -023,    
 7180, 402577, 001158,  1.158, X,    0093, 0154, -024,    
 7180, 403755, 001157,  1.157, X,    0093, 0154, -024,    
 7180, 404933, 001158,  1.158, X,    0093, 0154, -024,    
 7180, 406111, 001155,  1.155, X,    0093, 0154, -024,    
 7180, 407336, 001170,  1.170, X,    0093, 0154, -024,    
 7180, 408529, 001163,  1.163, X,    0093, 0154, -024,    
 7180, 409713, 001161,  1.161, X,    0093, 0154, -024,    
 7180, 410896, 001162,  1.162, X,    0093, 0154, -024,    
 7180, 412079, 001160,  1.160, X,    0085, 0157, -023,    
 7180, 413260, 001159,  1.159, X,    0085, 0157, -023,    
 7180, 414440, 001158,  1.158, X,    0085, 0157, -023,    
 7180, 415619, 001160,  1.160, X,    0085, 0157, -023,    
 7180, 416800, 001156,  1.156, X,    0085, 0157, -023,    
 7180, 417977, 001157,  1.157, X,    0085, 0157, -023,    
 7180, 419154, 001166,  1.166, X,    0085, 0157, -023,    
 7180, 420341, 001159,  1.159, X,    0085, 0157, -023,    
 7180, 421521, 001159,  1.159, X,    0085, 0157, -023,    
 7180, 422700, 001159,  1.159, X,    0096, 0159, -027,    
 7180, 423880, 001157,  1.157, X,    0096, 0159, -027,    
 7180, 425058, 001157,  1.157, X,    0096, 0159, -027,    
 7180, 426236, 001157,  1.157, X,    0096, 0159, -027,    
 7180, 427414, 001157,  1.157, X,    0096, 0159, -027,    
 7180, 428591, 001158,  1.158, X,    0096, 0159, -027,    
 7180, 429769, 001158,  1.158, X,    0096, 0159, -027,    
 7180, 430948, 001159,  1.159, X,    0096, 0159, -027,    
 7180, 432127, 001159,  1.159, X,    0093, 0159, -027,    
 7180, 433307, 001159,  1.159, X,    0093, 0159, -027,    
 7180, 434487, 001159,  1.159, X,    0093, 0159, -027,    
 7180, 435666, 001158,  1.158, X,    0093, 0159, -027,    
 7180, 436844, 001159,  1.159, X,    0093, 0159, -027,    
 7180, 438024, 001158,  1.158, X,    0093, 0159, -027,    
 7180, 439202, 001159,  1.159, X,    0093, 0159, -027,    
 7180, 440381, 001158,  1.158, X,    0093, 0159, -027,    
 7180, 441560, 001158,  1.158, X,    0093, 0159, -027,    
 7180, 442738, 001160,  1.160, X,    0094, 0155, -026,    
 7180, 443918, 001162,  1.162, X,    0094, 0155, -026,    
 7180, 445101, 001159,  1.159, X,    0094, 0155, -026,    
 7180, 446281, 001159,  1.159, X,    0094, 0155, -026,    
 7180, 447461, 001157,  1.157, X,    0094, 0155, -026,    
 7180, 448639, 001158,  1.158, X,    0094, 0155, -026,    
 7180, 449816, 001159,  1.159, X,    0094, 0155, -026,    
 7180, 450996, 001158,  1.158, X,    0094, 0155, -026,    
 7180, 452175, 001165,  1.165, X,    0089, 0159, -027,    
 7180, 453360, 001158,  1.158, X,    0089, 0159, -027,    
 7180, 454539, 001156,  1.156, X,    0089, 0159, -027,    
 7180, 455715, 001159,  1.159, X,    0089, 0159, -027,    
 7180, 456894, 001157,  1.157, X,    0089, 0159, -027,    
 7180, 458072, 001157,  1.157, X,    0089, 0159, -027,    
 7180, 459249, 001159,  1.159, X,    0089, 0159, -027,    
 7180, 460428, 001160,  1.160, X,    0089, 0159, -027,    
 7180, 461608, 001158,  1.158, X,    0090, 0159, -027,    
 7180, 462787, 001157,  1.157, X,    0090, 0153, -023,    
 7180, 463965, 001156,  1.156, X,    0090, 0153, -023,    
 7180, 465142, 001163,  1.163, X,    0090, 0153, -023,    
 7180, 466326, 001158,  1.158, X,    0090, 0153, -023,    
 7180, 467504, 001158,  1.158, X,    0090, 0153, -023,    
 7180, 468683, 001157,  1.157, X,    0090, 0153, -023,    
 7180, 469860, 001158,  1.158, X,    0090, 0153, -023,    
 7180, 471039, 001158,  1.158, X,    0090, 0153, -023,    
 7180, 472218, 001157,  1.157, X,    0089, 0156, -020,    
 7180, 473396, 001157,  1.157, X,    0089, 0156, -020,    
 7180, 474573, 001160,  1.160, X,    0089, 0156, -020,    
 7180, 475754, 001158,  1.158, X,    0089, 0156, -020,    
 7180, 476932, 001159,  1.159, X,    0089, 0156, -020,    
 7180, 478112, 001157,  1.157, X,    0089, 0156, -020,    
 7180, 479289, 001160,  1.160, X,    0089, 0156, -020,    
 7180, 480470, 001157,  1.157, X,    0089, 0156, -020,    
 7180, 481648, 001157,  1.157, X,    0090, 0164, -030,    
 7180, 482825, 001157,  1.157, X,    0090, 0164, -030,    
 7180, 484002, 001157,  1.157, X,    0090, 0164, -030,    
 7180, 485182, 001158,  1.158, X,    0090, 0164, -030,    
 7180, 486361, 001158,  1.158, X,    0090, 0164, -030,    
 7180, 487539, 001157,  1.157, X,    0090, 0164, -030,    
 7180, 488765, 001167,  1.167, X,    0090, 0164, -030,    
 7180, 489954, 001164,  1.164, X,    0090, 0164, -030,    
 7180, 491141, 001169,  1.169, X,    0090, 0164, -030,    
 7180, 492333, 001160,  1.160, X,    0093, 0156, -024,    
 7180, 493516, 001161,  1.161, X,    0093, 0156, -024,    
 7180, 494698, 001160,  1.160, X,    0093, 0156, -024,    
 7180, 495879, 001158,  1.158, X,    0093, 0156, -024,    
 7180, 497058, 001157,  1.157, X,    0093, 0156, -024,    
 7180, 498237, 001157,  1.157, X,    0093, 0156, -024,    
 7180, 499414, 001159,  1.159, X,    0093, 0156, -024,    
 7180, 500594, 001158,  1.158, X,    0093, 0156, -024,    
 7180, 501773, 001157,  1.157, X,    0089, 0156, -027,    
 7180, 502951, 001158,  1.158, X,    0089, 0156, -027,    
 7180, 504129, 001158,  1.158, X,    0089, 0156, -027,    
 7180, 505308, 001158,  1.158, X,    0089, 0156, -027,    
 7180, 506487, 001158,  1.158, X,    0089, 0156, -027,    
 7180, 507665, 001156,  1.156, X,    0089, 0156, -027,    
 7180, 508842, 001158,  1.158, X,    0089, 0156, -027,    
 7180, 510042, 001447,  1.447, X,    0089, 0156, -027,    
 7180, 511512, 001158,  1.158, X,    0091, 0156, -027,    
 7180, 512692, 001161,  1.161, X,    0091, 0156, -027,    
 7180, 513874, 001159,  1.159, X,    0091, 0156, -027,    
 7180, 515053, 001157,  1.157, X,    0091, 0156, -027,    
 7180, 516232, 001157,  1.157, X,    0091, 0156, -027,    
 7180, 517409, 001158,  1.158, X,    0091, 0156, -027,    
 7180, 518588, 001157,  1.157, X,    0091, 0156, -027,    
 7180, 519765, 001162,  1.162, X,    0091, 0156, -027,    
 7180, 520948, 001160,  1.160, X,    0091, 0156, -027,    
 7180, 522129, 001156,  1.156, X,    0090, 0157, -026,    
 7180, 523307, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 524486, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 525664, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 526842, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 528021, 001157,  1.157, X,    0090, 0157, -026,    
 7180, 529199, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 530378, 001158,  1.158, X,    0090, 0157, -026,    
 7180, 531557, 001157,  1.157, X,    0094, 0155, -028,    
 7180, 532734, 001157,  1.157, X,    0094, 0155, -028,    
 7180, 533912, 001158,  1.158, X,    0094, 0155, -028,    
 7180, 535091, 001157,  1.157, X,    0094, 0155, -028,    
 7180, 536268, 001159,  1.159, X,    0094, 0155, -028,    
 7180, 537447, 001158,  1.158, X,    0094, 0155, -028,    
 7180, 538625, 001158,  1.158, X,    0094, 0155, -028,    
 7180, 539803, 001161,  1.161, X,    0094, 0155, -028,    
 7180, 540984, 001158,  1.158, X,    0094, 0155, -028,    
 7180, 542163, 001165,  1.165, X,    0093, 0159, -020,    
 7180, 543349, 001158,  1.158, X,    0093, 0159, -020,    
 7180, 544528, 001158,  1.158, X,    0093, 0159, -020,    
 7180, 545707, 001158,  1.158, X,    0093, 0159, -020,    
 7180, 546886, 001156,  1.156, X,    0093, 0159, -020,    
 7180, 548063, 001157,  1.157, X,    0093, 0159, -020,    
 7180, 549240, 001161,  1.161, X,    0093, 0159, -020,    
 7180, 550422, 001159,  1.159, X,    0093, 0159, -020,    
 7180, 551602, 001157,  1.157, X,    0092, 0155, -026,    
 7180, 552780, 001159,  1.159, X,    0092, 0155, -026,    
 7180, 553959, 001156,  1.156, X,    0092, 0155, -026,    
 7180, 555136, 001157,  1.157, X,    0092, 0155, -026,    
 7180, 556315, 001158,  1.158, X,    0092, 0155, -026,    
 7180, 557494, 001157,  1.157, X,    0092, 0155, -026,    
 7180, 558671, 001158,  1.158, X,    0092, 0155, -026,    
 7180, 559849, 001159,  1.159, X,    0092, 0155, -026,    
 7180, 561030, 001158,  1.158, X,    0092, 0155, -026,    
 7180, 562209, 001161,  1.161, X,    0091, 0163, -020,    
 7180, 563391, 001158,  1.158, X,    0091, 0163, -020,    
 7180, 564570, 001159,  1.159, X,    0091, 0163, -020,    
 7180, 565750, 001157,  1.157, X,    0091, 0163, -020,    
