 time,    start,     dur,        perc,  X,    R1,     R2,     R3,     R4,     R5,     R6,        M1,     M2,     M3,     M4,         rMx1, rMy1, rMz1,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      rQo1,         rQx1,         rQy1,         rQz1,            aMx1,     aMy1,     aMz1,        aAx1,     aAy1,     aAz1,        aGx1,     aGy1,     aGz1,        nMx1,    nMy1,    nMz1,       nAx1,    nAy1,    nAz1,       nGx1,    nGy1,    nGz1,       bx1,       by1,       bz1,          fx1,     fz1,        Qo1,     Qx1,     Qy1,     Qz1,        dQo1,    dQx1,    dQy1,    dQz1,       Ex1,     Ey1,     Ez1,        dEx1,    dEy1,    dEz1,      
 006.590, 595078110, 007413583,  0.741, _,    0981.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -022, 0081, -011,    -00536, 000126, 008240,    -00020, 000080, -00022,    001060457688, -00018724764, 000145417657, -00082789407,      -26.77,    82.69,   -11.17,     -541.41,   121.83,  8239.95,      -22.64,    78.25,   -20.88,     0.2852,  0.1805,  0.9138,     0.0148, -0.0654,  1.0072,    -0.0208,  0.0060,  0.0056,     0.000437,  0.003948,  0.018604,     0.3257,  0.9455,     0.7849, -0.0337, -0.0106, -0.6187,    -0.0105, -0.0732,  0.0015,  0.0314,     0.0294, -0.0400, -1.3343,    -0.0213,  0.0021, -0.0130,    
 006.600, 605082110, 007394250,  0.739, _,    0981.8, 2020.9, 1502.7, 0980.0, 1261.1, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -028, 0085, -008,    -00538, 000100, 008241,    -00021, 000076, -00027,    001060444534, -00018713101, 000145447059, -00082908802,      -26.80,    83.00,   -10.50,     -537.77,   117.86,  8239.84,      -22.25,    77.94,   -22.16,     0.2854,  0.1788,  0.9176,     0.0144, -0.0650,  1.0072,    -0.0208,  0.0059,  0.0059,     0.000475,  0.003985,  0.018583,     0.3236,  0.9462,     0.7850, -0.0344, -0.0106, -0.6185,    -0.0103, -0.0732,  0.0010,  0.0316,     0.0282, -0.0408, -1.3339,    -0.0212,  0.0019, -0.0127,    
 006.610, 615083276, 007403084,  0.740, _,    0981.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -034, 0079, -014,    -00565, 000126, 008196,    -00020, 000079, -00024,    001060430551, -00018695135, 000145485767, -00083023701,      -28.50,    82.41,   -11.11,     -545.31,   118.17,  8231.72,      -21.83,    78.03,   -22.66,     0.2949,  0.1821,  0.9142,     0.0144, -0.0659,  1.0062,    -0.0208,  0.0058,  0.0060,     0.000510,  0.004025,  0.018563,     0.3332,  0.9428,     0.7851, -0.0351, -0.0106, -0.6183,    -0.0096, -0.0726, -0.0038,  0.0319,     0.0270, -0.0417, -1.3335,    -0.0213,  0.0018, -0.0125,    
 006.620, 625072443, 007379958,  0.738, _,    0981.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -030, 0085, -005,    -00563, 000107, 008183,    -00024, 000080, -00026,    001060414284, -00018706443, 000145538256, -00083136860,      -28.91,    82.59,   -10.16,     -548.00,   117.30,  8219.72,      -22.12,    78.62,   -23.25,     0.2972,  0.1810,  0.9196,     0.0143, -0.0662,  1.0048,    -0.0209,  0.0059,  0.0062,     0.000547,  0.004062,  0.018542,     0.3323,  0.9432,     0.7852, -0.0359, -0.0106, -0.6182,    -0.0104, -0.0727,  0.0005,  0.0327,     0.0259, -0.0427, -1.3330,    -0.0215,  0.0018, -0.0123,    
 006.630, 635073402, 007349125,  0.735, _,    0981.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -027, 0081, -014,    -00573, 000128, 008252,    -00025, 000077, -00027,    001060396550, -00018720359, 000145593869, -00083262453,      -28.52,    82.69,   -10.50,     -554.44,   118.23,  8226.14,      -22.88,    78.25,   -24.22,     0.2950,  0.1805,  0.9176,     0.0144, -0.0670,  1.0055,    -0.0208,  0.0061,  0.0064,     0.000585,  0.004100,  0.018521,     0.3313,  0.9435,     0.7853, -0.0366, -0.0106, -0.6180,    -0.0102, -0.0726,  0.0007,  0.0329,     0.0247, -0.0436, -1.3326,    -0.0214,  0.0020, -0.0121,    
 006.640, 645076860, 007436792,  0.744, _,    0981.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.5,    1000.0, 1000.0, 1000.0, 1000.0,    -023, 0082, -010,    -00562, 000090, 008255,    -00027, 000083, -00019,    001060381920, -00018730622, 000145647805, -00083352082,      -27.31,    82.17,   -10.92,     -556.38,   114.47,  8233.75,      -23.64,    79.23,   -23.14,     0.2883,  0.1834,  0.9152,     0.0139, -0.0672,  1.0065,    -0.0211,  0.0063,  0.0062,     0.000622,  0.004136,  0.018499,     0.3298,  0.9441,     0.7854, -0.0374, -0.0106, -0.6178,    -0.0103, -0.0724,  0.0013,  0.0332,     0.0236, -0.0445, -1.3321,    -0.0217,  0.0022, -0.0123,    
 006.650, 655075652, 007402375,  0.740, _,    0981.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.5,    1000.0, 1000.0, 1000.0, 1000.0,    -027, 0084, -009,    -00539, 000098, 008212,    -00023, 000081, -00025,    001060363397, -00018732933, 000145714571, -00083470428,      -27.09,    82.84,   -10.16,     -553.62,   108.48,  8229.12,      -23.69,    79.78,   -23.30,     0.2870,  0.1796,  0.9196,     0.0132, -0.0669,  1.0059,    -0.0212,  0.0063,  0.0062,     0.000661,  0.004172,  0.018478,     0.3253,  0.9456,     0.7855, -0.0381, -0.0106, -0.6176,    -0.0105, -0.0725,  0.0029,  0.0334,     0.0224, -0.0454, -1.3317,    -0.0219,  0.0021, -0.0123,    
 006.660, 665084985, 007409500,  0.741, _,    0981.8, 2020.8, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -028, 0080, -017,    -00558, 000097, 008278,    -00017, 000074, -00023,    001060351614, -00018723698, 000145736189, -00083584375,      -27.38,    82.02,   -11.83,     -553.89,   107.14,  8238.80,      -22.19,    78.53,   -23.48,     0.2886,  0.1843,  0.9101,     0.0131, -0.0669,  1.0071,    -0.0209,  0.0059,  0.0063,     0.000696,  0.004211,  0.018456,     0.3327,  0.9430,     0.7856, -0.0388, -0.0106, -0.6175,    -0.0097, -0.0717, -0.0028,  0.0339,     0.0212, -0.0462, -1.3312,    -0.0216,  0.0017, -0.0122,    
 006.670, 675078860, 007411583,  0.741, _,    0981.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -030, 0082, -010,    -00527, 000110, 008232,    -00024, 000076, -00020,    001060338447, -00018727788, 000145767543, -00083695745,      -27.80,    81.98,   -11.48,     -549.88,   105.81,  8239.86,      -22.42,    77.86,   -22.58,     0.2910,  0.1844,  0.9120,     0.0129, -0.0664,  1.0072,    -0.0207,  0.0060,  0.0060,     0.000732,  0.004249,  0.018434,     0.3337,  0.9427,     0.7857, -0.0395, -0.0106, -0.6173,    -0.0103, -0.0715, -0.0003,  0.0346,     0.0201, -0.0472, -1.3308,    -0.0215,  0.0017, -0.0124,    
 006.680, 685082277, 007429750,  0.743, _,    0981.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -023, 0076, -008,    -00548, 000118, 008220,    -00024, 000076, -00022,    001060326044, -00018731600, 000145794823, -00083804430,      -26.95,    80.73,   -10.69,     -547.47,   109.05,  8233.64,      -22.92,    77.48,   -22.56,     0.2863,  0.1914,  0.9165,     0.0133, -0.0662,  1.0064,    -0.0206,  0.0061,  0.0060,     0.000768,  0.004286,  0.018411,     0.3341,  0.9425,     0.7858, -0.0403, -0.0106, -0.6171,    -0.0103, -0.0709, -0.0002,  0.0354,     0.0189, -0.0481, -1.3303,    -0.0214,  0.0018, -0.0124,    
