 time, start,  dur,     perc,  X,    rMx1, rMy1, rMz1,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      
 9276, 210778, 000978,  0.978, _,    -00038, 000085, -00030,    
 9276, 211778, 000980,  0.980, _,    -00037, 000084, -00031,    
 9276, 212780, 000978,  0.978, _,    -00037, 000081, -00031,    
 9276, 213779, 000978,  0.978, _,    -00037, 000074, -00032,    
 9276, 214778, 000978,  0.978, _,    -00039, 000067, -00035,    
 9276, 215778, 000976,  0.976, _,    -00035, 000069, -00038,    
 9276, 216776, 000978,  0.978, _,    -00033, 000077, -00039,    
 9276, 217775, 000977,  0.977, _,    -00033, 000084, -00038,    
 9276, 218774, 000977,  0.977, _,    -00034, 000085, -00039,    
 9276, 219772, 000979,  0.979, _,    -00035, 000081, -00038,    
 9276, 220773, 000976,  0.976, _,    -00032, 000077, -00037,    
 9276, 221771, 000978,  0.978, _,    -00030, 000077, -00033,    
 9276, 222770, 000977,  0.977, _,    -00032, 000080, -00033,    
 9276, 223770, 000977,  0.977, _,    -00033, 000082, -00031,    
 9276, 224769, 000976,  0.976, _,    -00035, 000077, -00033,    
 9276, 225767, 000976,  0.976, _,    -00037, 000076, -00036,    
 9276, 226765, 000977,  0.977, _,    -00038, 000077, -00034,    
 9276, 227763, 000977,  0.977, _,    -00038, 000077, -00034,    
 9276, 228762, 000976,  0.976, _,    -00038, 000077, -00032,    
 9276, 229759, 000986,  0.986, _,    -00040, 000081, -00026,    
 9276, 230767, 000978,  0.978, _,    -00036, 000082, -00027,    
 9276, 231767, 000979,  0.979, _,    -00033, 000077, -00029,    
 9276, 232767, 000978,  0.978, _,    -00037, 000073, -00031,    
 9276, 233767, 000977,  0.977, _,    -00045, 000073, -00035,    
 9276, 234766, 000977,  0.977, _,    -00046, 000073, -00036,    
 9276, 235764, 000977,  0.977, _,    -00039, 000074, -00033,    
 9276, 236763, 000977,  0.977, _,    -00030, 000079, -00026,    
 9276, 237762, 000977,  0.977, _,    -00026, 000084, -00026,    
 9276, 238930, 001021,  1.021, X,    -00028, 000082, -00034,    
 9276, 239978, 001009,  1.009, X,    -00035, 000078, -00039,    
 9276, 241011, 000981,  0.981, _,    -00033, 000078, -00035,    
 9276, 242014, 000979,  0.979, _,    -00026, 000078, -00032,    
 9276, 243015, 000979,  0.979, _,    -00029, 000078, -00031,    
 9276, 244016, 000977,  0.977, _,    -00035, 000076, -00032,    
 9276, 245014, 000978,  0.978, _,    -00037, 000076, -00033,    
 9276, 246014, 000977,  0.977, _,    -00040, 000079, -00035,    
 9276, 247013, 000977,  0.977, _,    -00038, 000076, -00034,    
 9276, 248011, 000977,  0.977, _,    -00038, 000074, -00034,    
 9276, 249010, 000977,  0.977, _,    -00040, 000077, -00034,    
 9276, 250027, 000982,  0.982, _,    -00035, 000083, -00034,    
 9276, 251030, 000978,  0.978, _,    -00034, 000081, -00037,    
 9276, 252030, 000977,  0.977, _,    -00037, 000074, -00038,    
 9276, 253028, 000979,  0.979, _,    -00033, 000078, -00036,    
 9276, 254028, 000978,  0.978, _,    -00027, 000081, -00035,    
 9276, 255027, 000978,  0.978, _,    -00029, 000076, -00034,    
 9276, 256026, 000980,  0.980, _,    -00033, 000073, -00030,    
 9276, 257028, 000978,  0.978, _,    -00030, 000072, -00030,    
 9276, 258027, 000977,  0.977, _,    -00028, 000075, -00032,    
 9276, 259025, 000992,  0.992, _,    -00030, 000080, -00032,    
 9276, 260040, 000980,  0.980, _,    -00036, 000084, -00034,    
 9276, 261042, 000976,  0.976, _,    -00036, 000081, -00032,    
 9276, 262039, 000978,  0.978, _,    -00035, 000078, -00032,    
 9276, 263038, 000977,  0.977, _,    -00036, 000077, -00037,    
 9276, 264037, 000977,  0.977, _,    -00037, 000074, -00039,    
 9276, 265035, 000977,  0.977, _,    -00040, 000073, -00034,    
 9276, 266034, 000977,  0.977, _,    -00038, 000076, -00032,    
 9276, 267033, 000979,  0.979, _,    -00037, 000078, -00036,    
 9276, 268033, 000979,  0.979, _,    -00037, 000075, -00039,    
 9276, 269033, 000991,  0.991, _,    -00036, 000070, -00036,    
 9276, 270046, 000978,  0.978, _,    -00032, 000071, -00032,    
 9276, 271045, 000977,  0.977, _,    -00027, 000073, -00029,    
 9276, 272044, 000978,  0.978, _,    -00029, 000075, -00027,    
 9276, 273043, 000977,  0.977, _,    -00035, 000077, -00029,    
 9276, 274042, 000976,  0.976, _,    -00037, 000079, -00030,    
 9276, 275040, 000978,  0.978, _,    -00038, 000082, -00031,    
 9276, 276039, 000978,  0.978, _,    -00035, 000082, -00030,    
 9276, 277038, 000977,  0.977, _,    -00034, 000081, -00031,    
 9276, 278037, 000977,  0.977, _,    -00036, 000081, -00030,    
 9276, 279036, 000993,  0.993, _,    -00037, 000077, -00033,    
 9276, 280050, 000981,  0.981, _,    -00035, 000073, -00034,    
 9276, 281053, 000976,  0.976, _,    -00033, 000071, -00032,    
 9276, 282051, 000978,  0.978, _,    -00036, 000074, -00029,    
 9276, 283051, 000978,  0.978, _,    -00037, 000075, -00027,    
 9276, 284051, 000977,  0.977, _,    -00036, 000075, -00029,    
 9276, 285050, 000977,  0.977, _,    -00037, 000076, -00032,    
 9276, 286049, 000976,  0.976, _,    -00035, 000077, -00033,    
 9276, 287046, 000977,  0.977, _,    -00028, 000074, -00034,    
 9276, 288045, 000979,  0.979, _,    -00029, 000074, -00032,    
 9276, 289045, 000992,  0.992, _,    -00035, 000081, -00029,    
 9276, 290060, 000978,  0.978, _,    -00035, 000083, -00031,    
 9276, 291060, 000978,  0.978, _,    -00036, 000076, -00032,    
 9276, 292060, 000977,  0.977, _,    -00042, 000071, -00033,    
 9276, 293059, 000977,  0.977, _,    -00048, 000069, -00033,    
 9276, 294057, 000977,  0.977, _,    -00050, 000070, -00028,    
 9276, 295055, 000978,  0.978, _,    -00048, 000072, -00026,    
 9276, 296054, 000976,  0.976, _,    -00043, 000074, -00027,    
 9276, 297052, 000978,  0.978, _,    -00039, 000078, -00025,    
 9276, 298052, 000978,  0.978, _,    -00036, 000082, -00025,    
 9276, 299052, 000993,  0.993, _,    -00037, 000083, -00027,    
 9276, 300067, 000979,  0.979, _,    -00042, 000079, -00032,    
 9276, 301068, 000979,  0.979, _,    -00046, 000072, -00037,    
 9276, 302140, 000996,  0.996, _,    -00043, 000070, -00034,    
 9276, 303160, 000982,  0.982, _,    -00036, 000069, -00029,    
 9276, 304165, 000982,  0.982, _,    -00032, 000069, -00030,    
 9276, 305169, 000980,  0.980, _,    -00031, 000074, -00034,    
 9276, 306170, 000978,  0.978, _,    -00033, 000077, -00039,    
 9276, 307170, 000976,  0.976, _,    -00036, 000075, -00037,    
 9276, 308167, 000978,  0.978, _,    -00039, 000072, -00034,    
 9276, 309167, 000980,  0.980, _,    -00038, 000070, -00036,    
 9276, 310169, 000978,  0.978, _,    -00032, 000067, -00037,    
 9276, 311169, 000977,  0.977, _,    -00026, 000070, -00035,    
 9276, 312168, 000977,  0.977, _,    -00031, 000076, -00034,    
 9276, 313166, 000977,  0.977, _,    -00036, 000083, -00035,    
 9276, 314164, 000978,  0.978, _,    -00038, 000081, -00035,    
 9276, 315163, 000977,  0.977, _,    -00036, 000074, -00034,    
 9276, 316161, 000979,  0.979, _,    -00037, 000072, -00030,    
 9276, 317161, 000976,  0.976, _,    -00037, 000074, -00026,    
 9276, 318159, 000977,  0.977, _,    -00036, 000077, -00029,    
 9276, 319157, 000979,  0.979, _,    -00037, 000081, -00035,    
 9276, 320157, 000978,  0.978, _,    -00033, 000082, -00037,    
 9276, 321156, 000979,  0.979, _,    -00030, 000086, -00036,    
 9276, 322156, 000977,  0.977, _,    -00033, 000087, -00032,    
 9276, 323155, 000976,  0.976, _,    -00038, 000082, -00028,    
 9276, 324153, 000979,  0.979, _,    -00038, 000076, -00026,    
 9276, 325153, 000978,  0.978, _,    -00038, 000073, -00029,    
 9276, 326152, 000977,  0.977, _,    -00038, 000075, -00037,    
 9276, 327151, 000978,  0.978, _,    -00038, 000077, -00037,    
 9276, 328150, 000977,  0.977, _,    -00035, 000073, -00033,    
 9276, 329149, 000978,  0.978, _,    -00030, 000074, -00035,    
 9276, 330149, 000979,  0.979, _,    -00029, 000076, -00035,    
 9276, 331150, 000977,  0.977, _,    -00034, 000077, -00033,    
 9276, 332149, 000976,  0.976, _,    -00036, 000079, -00030,    
 9276, 333147, 000977,  0.977, _,    -00036, 000081, -00032,    
 9276, 334145, 000977,  0.977, _,    -00038, 000076, -00034,    
 9276, 335143, 000978,  0.978, _,    -00039, 000071, -00035,    
 9276, 336142, 000977,  0.977, _,    -00036, 000070, -00035,    
 9276, 337140, 000977,  0.977, _,    -00036, 000072, -00033,    
 9276, 338138, 000978,  0.978, _,    -00034, 000080, -00030,    
 9276, 339137, 000980,  0.980, _,    -00029, 000082, -00032,    
 9276, 340138, 000977,  0.977, _,    -00026, 000078, -00033,    
 9276, 341137, 000979,  0.979, _,    -00027, 000073, -00036,    
 9276, 342138, 000978,  0.978, _,    -00030, 000074, -00037,    
 9276, 343138, 000977,  0.977, _,    -00032, 000076, -00037,    
 9276, 344136, 000978,  0.978, _,    -00038, 000074, -00038,    
 9276, 345135, 000977,  0.977, _,    -00043, 000074, -00036,    
 9276, 346133, 000978,  0.978, _,    -00043, 000075, -00034,    
 9276, 347132, 000978,  0.978, _,    -00039, 000075, -00033,    
 9276, 348131, 000976,  0.976, _,    -00035, 000075, -00032,    
 9276, 349128, 000978,  0.978, _,    -00036, 000073, -00033,    
 9276, 350129, 000977,  0.977, _,    -00036, 000070, -00034,    
 9276, 351127, 000977,  0.977, _,    -00040, 000071, -00033,    
 9276, 352125, 000978,  0.978, _,    -00040, 000071, -00033,    
 9276, 353124, 000978,  0.978, _,    -00036, 000076, -00033,    
 9276, 354123, 000977,  0.977, _,    -00033, 000082, -00033,    
 9276, 355121, 000977,  0.977, _,    -00036, 000083, -00037,    
 9276, 356119, 000978,  0.978, _,    -00038, 000079, -00041,    
 9276, 357118, 000977,  0.977, _,    -00038, 000075, -00041,    
 9276, 358116, 000979,  0.979, _,    -00037, 000076, -00040,    
 9276, 359116, 000980,  0.980, _,    -00040, 000079, -00037,    
 9276, 360117, 000978,  0.978, _,    -00042, 000078, -00037,    
 9276, 361116, 000978,  0.978, _,    -00039, 000080, -00039,    
 9276, 362115, 000977,  0.977, _,    -00033, 000084, -00041,    
 9276, 363114, 000977,  0.977, _,    -00029, 000083, -00038,    
 9276, 364112, 000976,  0.976, _,    -00029, 000079, -00036,    
 9276, 365167, 000994,  0.994, _,    -00031, 000075, -00036,    
 9276, 366185, 000981,  0.981, _,    -00032, 000074, -00039,    
 9276, 367189, 000980,  0.980, _,    -00034, 000078, -00039,    
 9276, 368191, 000978,  0.978, _,    -00036, 000082, -00034,    
 9276, 369191, 000979,  0.979, _,    -00036, 000085, -00031,    
 9276, 370192, 000977,  0.977, _,    -00038, 000081, -00029,    
 9276, 371190, 000978,  0.978, _,    -00038, 000074, -00030,    
 9276, 372190, 000977,  0.977, _,    -00037, 000070, -00030,    
 9276, 373188, 000978,  0.978, _,    -00035, 000074, -00030,    
 9276, 374187, 000978,  0.978, _,    -00037, 000079, -00031,    
 9276, 375187, 000978,  0.978, _,    -00040, 000083, -00029,    
 9276, 376186, 000977,  0.977, _,    -00039, 000082, -00029,    
 9276, 377185, 000978,  0.978, _,    -00038, 000078, -00033,    
 9276, 378184, 000978,  0.978, _,    -00038, 000077, -00036,    
 9276, 379183, 000981,  0.981, _,    -00038, 000077, -00032,    
 9276, 380186, 000979,  0.979, _,    -00037, 000080, -00029,    
 9276, 381186, 000978,  0.978, _,    -00035, 000081, -00030,    
 9276, 382185, 000977,  0.977, _,    -00033, 000073, -00033,    
 9276, 383184, 000976,  0.976, _,    -00031, 000070, -00032,    
 9276, 384182, 000977,  0.977, _,    -00033, 000075, -00029,    
 9276, 385180, 000978,  0.978, _,    -00035, 000077, -00026,    
 9276, 386179, 000978,  0.978, _,    -00035, 000074, -00026,    
 9276, 387178, 000977,  0.977, _,    -00037, 000071, -00027,    
 9276, 388177, 000976,  0.976, _,    -00039, 000072, -00032,    
 9276, 389174, 000978,  0.978, _,    -00042, 000074, -00038,    
 9276, 390174, 000977,  0.977, _,    -00044, 000077, -00036,    
 9276, 391172, 000978,  0.978, _,    -00042, 000078, -00030,    
 9276, 392171, 000977,  0.977, _,    -00037, 000076, -00029,    
 9276, 393169, 000976,  0.976, _,    -00027, 000075, -00034,    
 9276, 394167, 000976,  0.976, _,    -00023, 000077, -00039,    
 9276, 395164, 000978,  0.978, _,    -00028, 000080, -00038,    
 9276, 396163, 000978,  0.978, _,    -00034, 000078, -00033,    
 9276, 397162, 000978,  0.978, _,    -00034, 000074, -00026,    
 9276, 398161, 000977,  0.977, _,    -00030, 000075, -00024,    
 9276, 399159, 000978,  0.978, _,    -00030, 000078, -00028,    
 9276, 400159, 000978,  0.978, _,    -00032, 000078, -00032,    
 9276, 401158, 000978,  0.978, _,    -00034, 000081, -00036,    
 9276, 402157, 000977,  0.977, _,    -00038, 000083, -00037,    
 9276, 403156, 000976,  0.976, _,    -00039, 000081, -00037,    
 9276, 404153, 001011,  1.011, X,    -00038, 000081, -00036,    
 9276, 405189, 000981,  0.981, _,    -00039, 000077, -00033,    
 9276, 406193, 000978,  0.978, _,    -00035, 000075, -00032,    
 9276, 407193, 000978,  0.978, _,    -00033, 000073, -00038,    
 9276, 408192, 000979,  0.979, _,    -00035, 000076, -00036,    
 9276, 409193, 000979,  0.979, _,    -00037, 000084, -00030,    
 9276, 410193, 000980,  0.980, _,    -00038, 000084, -00030,    
 9276, 411194, 000978,  0.978, _,    -00036, 000081, -00034,    
 9276, 412194, 000977,  0.977, _,    -00033, 000078, -00035,    
 9276, 413192, 000976,  0.976, _,    -00034, 000075, -00033,    
 9276, 414190, 000977,  0.977, _,    -00034, 000073, -00032,    
 9276, 415188, 000977,  0.977, _,    -00037, 000073, -00037,    
 9276, 416186, 000977,  0.977, _,    -00040, 000070, -00039,    
 9276, 417184, 000981,  0.981, _,    -00039, 000071, -00034,    
 9276, 418186, 000978,  0.978, _,    -00037, 000075, -00029,    
 9276, 419185, 000980,  0.980, _,    -00034, 000076, -00029,    
 9276, 420187, 000978,  0.978, _,    -00033, 000073, -00033,    
 9276, 421187, 000977,  0.977, _,    -00033, 000073, -00036,    
 9276, 422185, 000978,  0.978, _,    -00032, 000076, -00038,    
 9276, 423185, 000976,  0.976, _,    -00031, 000077, -00039,    
 9276, 424183, 000980,  0.980, _,    -00032, 000076, -00036,    
 9276, 425185, 000977,  0.977, _,    -00035, 000079, -00037,    
 9276, 426183, 000978,  0.978, _,    -00037, 000080, -00035,    
 9276, 427182, 000977,  0.977, _,    -00039, 000078, -00029,    
 9276, 428240, 000993,  0.993, _,    -00035, 000076, -00034,    
 9276, 429256, 000986,  0.986, _,    -00032, 000078, -00039,    
 9276, 430265, 000980,  0.980, _,    -00033, 000081, -00037,    
 9276, 431267, 000979,  0.979, _,    -00034, 000080, -00032,    
 9276, 432268, 000979,  0.979, _,    -00039, 000076, -00032,    
 9276, 433269, 000978,  0.978, _,    -00041, 000071, -00032,    
 9276, 434268, 000979,  0.979, _,    -00040, 000071, -00033,    
 9276, 435268, 000977,  0.977, _,    -00036, 000074, -00032,    
 9276, 436267, 000977,  0.977, _,    -00029, 000080, -00033,    
 9276, 437265, 000977,  0.977, _,    -00026, 000081, -00034,    
 9276, 438263, 000978,  0.978, _,    -00031, 000079, -00037,    
 9276, 439263, 000980,  0.980, _,    -00031, 000076, -00038,    
 9276, 440265, 000978,  0.978, _,    -00027, 000076, -00038,    
 9276, 441264, 000978,  0.978, _,    -00030, 000073, -00037,    
 9276, 442263, 000980,  0.980, _,    -00037, 000072, -00035,    
 9276, 443265, 000977,  0.977, _,    -00037, 000076, -00038,    
 9276, 444263, 000978,  0.978, _,    -00036, 000081, -00042,    
 9276, 445263, 000977,  0.977, _,    -00031, 000082, -00039,    
 9276, 446262, 000978,  0.978, _,    -00029, 000081, -00032,    
 9276, 447262, 000977,  0.977, _,    -00029, 000084, -00029,    
 9276, 448261, 000977,  0.977, _,    -00033, 000084, -00030,    
 9276, 449259, 000980,  0.980, _,    -00036, 000079, -00036,    
 9276, 450261, 000977,  0.977, _,    -00036, 000070, -00038,    
 9276, 451260, 000978,  0.978, _,    -00038, 000067, -00034,    
 9276, 452260, 000977,  0.977, _,    -00038, 000070, -00032,    
 9276, 453258, 000976,  0.976, _,    -00037, 000072, -00033,    
 9276, 454256, 000978,  0.978, _,    -00040, 000073, -00032,    
 9276, 455256, 000976,  0.976, _,    -00038, 000073, -00034,    
 9276, 456254, 000978,  0.978, _,    -00031, 000077, -00037,    
 9276, 457253, 000977,  0.977, _,    -00031, 000078, -00042,    
 9276, 458252, 000978,  0.978, _,    -00035, 000074, -00045,    
 9276, 459251, 000978,  0.978, _,    -00037, 000074, -00045,    
 9276, 460251, 000978,  0.978, _,    -00032, 000075, -00043,    
 9276, 461250, 000977,  0.977, _,    -00027, 000075, -00041,    
 9276, 462249, 000976,  0.976, _,    -00029, 000078, -00036,    
 9276, 463246, 000977,  0.977, _,    -00036, 000083, -00029,    
 9276, 464245, 000976,  0.976, _,    -00039, 000082, -00027,    
 9276, 465242, 000977,  0.977, _,    -00036, 000072, -00032,    
 9276, 466240, 000977,  0.977, _,    -00034, 000066, -00035,    
 9276, 467238, 000976,  0.976, _,    -00035, 000072, -00034,    
 9276, 468236, 000976,  0.976, _,    -00035, 000076, -00035,    
 9276, 469234, 000980,  0.980, _,    -00036, 000079, -00037,    
 9276, 470236, 000978,  0.978, _,    -00038, 000081, -00037,    
 9276, 471235, 000978,  0.978, _,    -00038, 000081, -00037,    
 9276, 472234, 000978,  0.978, _,    -00034, 000079, -00035,    
 9276, 473233, 000979,  0.979, _,    -00031, 000074, -00037,    
 9276, 474233, 000978,  0.978, _,    -00032, 000075, -00040,    
 9276, 475232, 000979,  0.979, _,    -00039, 000079, -00038,    
 9276, 476233, 000977,  0.977, _,    -00041, 000077, -00034,    
 9276, 477231, 000978,  0.978, _,    -00036, 000073, -00032,    
 9276, 478230, 000977,  0.977, _,    -00030, 000074, -00033,    
 9276, 479228, 000981,  0.981, _,    -00029, 000074, -00034,    
 9276, 480232, 000979,  0.979, _,    -00031, 000075, -00033,    
 9276, 481233, 000977,  0.977, _,    -00034, 000077, -00036,    
 9276, 482231, 000977,  0.977, _,    -00038, 000080, -00037,    
 9276, 483229, 000978,  0.978, _,    -00039, 000077, -00033,    
 9276, 484229, 000977,  0.977, _,    -00037, 000074, -00035,    
 9276, 485228, 000976,  0.976, _,    -00035, 000073, -00036,    
 9276, 486226, 000977,  0.977, _,    -00035, 000072, -00031,    
 9276, 487224, 000977,  0.977, _,    -00032, 000071, -00028,    
 9276, 488222, 000977,  0.977, _,    -00030, 000068, -00032,    
 9276, 489220, 000981,  0.981, _,    -00032, 000065, -00034,    
 9276, 490223, 000978,  0.978, _,    -00037, 000067, -00028,    
 9276, 491276, 000990,  0.990, _,    -00038, 000069, -00027,    
 9276, 492288, 000982,  0.982, _,    -00030, 000071, -00033,    
 9276, 493293, 000979,  0.979, _,    -00024, 000074, -00034,    
 9276, 494293, 000978,  0.978, _,    -00023, 000081, -00033,    
 9276, 495293, 000977,  0.977, _,    -00027, 000089, -00030,    
 9276, 496292, 000978,  0.978, _,    -00033, 000086, -00029,    
 9276, 497291, 000979,  0.979, _,    -00036, 000079, -00032,    
 9276, 498291, 000978,  0.978, _,    -00032, 000072, -00033,    
 9276, 499291, 000980,  0.980, _,    -00030, 000071, -00028,    
 9276, 500293, 000978,  0.978, _,    -00032, 000076, -00025,    
 9276, 501293, 000977,  0.977, _,    -00035, 000082, -00028,    
 9276, 502292, 000977,  0.977, _,    -00034, 000078, -00031,    
 9276, 503290, 000979,  0.979, _,    -00031, 000071, -00033,    
 9276, 504290, 000976,  0.976, _,    -00034, 000068, -00034,    
 9276, 505288, 000977,  0.977, _,    -00033, 000069, -00031,    
 9276, 506286, 000978,  0.978, _,    -00028, 000076, -00030,    
 9276, 507286, 000977,  0.977, _,    -00027, 000079, -00031,    
 9276, 508285, 000977,  0.977, _,    -00033, 000080, -00027,    
 9276, 509283, 001303,  1.303, X,    -00040, 000080, -00022,    
 9276, 510608, 000981,  0.981, _,    -00043, 000079, -00025,    
 9276, 511612, 000979,  0.979, _,    -00044, 000077, -00030,    
 9276, 512613, 000976,  0.976, _,    -00043, 000077, -00027,    
 9276, 513611, 000977,  0.977, _,    -00044, 000080, -00024,    
 9276, 514610, 000978,  0.978, _,    -00044, 000080, -00027,    
 9276, 515609, 000978,  0.978, _,    -00043, 000077, -00029,    
 9276, 516608, 000977,  0.977, _,    -00039, 000077, -00028,    
 9276, 517607, 000977,  0.977, _,    -00038, 000080, -00030,    
 9276, 518605, 000977,  0.977, _,    -00036, 000082, -00029,    
 9276, 519603, 000981,  0.981, _,    -00035, 000082, -00028,    
 9276, 520606, 000977,  0.977, _,    -00035, 000080, -00032,    
 9276, 521605, 000977,  0.977, _,    -00035, 000076, -00034,    
 9276, 522603, 000975,  0.975, _,    -00033, 000074, -00033,    
 9276, 523600, 000977,  0.977, _,    -00034, 000072, -00030,    
 9276, 524598, 000977,  0.977, _,    -00034, 000075, -00028,    
 9276, 525596, 000978,  0.978, _,    -00035, 000078, -00030,    
 9276, 526595, 000977,  0.977, _,    -00038, 000081, -00031,    
 9276, 527594, 000978,  0.978, _,    -00036, 000081, -00030,    
 9276, 528593, 000976,  0.976, _,    -00033, 000078, -00033,    
 9276, 529590, 000979,  0.979, _,    -00029, 000079, -00034,    
 9276, 530590, 000979,  0.979, _,    -00027, 000079, -00032,    
 9276, 531590, 000976,  0.976, _,    -00028, 000080, -00033,    
 9276, 532588, 000976,  0.976, _,    -00030, 000080, -00035,    
 9276, 533585, 000976,  0.976, _,    -00034, 000081, -00037,    
 9276, 534583, 000976,  0.976, _,    -00036, 000082, -00035,    
 9276, 535580, 000977,  0.977, _,    -00041, 000076, -00031,    
 9276, 536578, 000975,  0.975, _,    -00041, 000072, -00028,    
 9276, 537575, 000977,  0.977, _,    -00036, 000071, -00029,    
 9276, 538574, 000977,  0.977, _,    -00034, 000073, -00029,    
 9276, 539572, 000980,  0.980, _,    -00031, 000075, -00027,    
 9276, 540574, 000977,  0.977, _,    -00034, 000076, -00029,    
 9276, 541572, 000980,  0.980, _,    -00042, 000072, -00034,    
 9276, 542573, 000979,  0.979, _,    -00046, 000070, -00037,    
 9276, 543574, 000978,  0.978, _,    -00041, 000071, -00036,    
 9276, 544573, 000976,  0.976, _,    -00035, 000072, -00029,    
 9276, 545571, 000977,  0.977, _,    -00031, 000073, -00027,    
 9276, 546570, 000976,  0.976, _,    -00029, 000072, -00031,    
 9276, 547567, 000977,  0.977, _,    -00033, 000072, -00035,    
 9276, 548565, 000977,  0.977, _,    -00033, 000075, -00034,    
 9276, 549563, 000979,  0.979, _,    -00032, 000074, -00027,    
 9276, 550564, 000979,  0.979, _,    -00036, 000072, -00023,    
 9276, 551565, 000976,  0.976, _,    -00042, 000075, -00029,    
 9276, 552562, 000977,  0.977, _,    -00043, 000077, -00036,    
 9276, 553561, 000978,  0.978, _,    -00037, 000076, -00034,    
 9276, 554614, 000988,  0.988, _,    -00031, 000075, -00031,    
 9276, 555626, 000981,  0.981, _,    -00033, 000075, -00034,    
 9276, 556630, 000979,  0.979, _,    -00038, 000077, -00039,    
 9276, 557631, 000976,  0.976, _,    -00037, 000076, -00036,    
 9276, 558629, 000977,  0.977, _,    -00037, 000076, -00032,    
 9276, 559628, 000981,  0.981, _,    -00035, 000076, -00033,    
 9276, 560632, 000978,  0.978, _,    -00031, 000079, -00032,    
 9276, 561631, 000978,  0.978, _,    -00033, 000083, -00030,    
 9276, 562631, 000978,  0.978, _,    -00039, 000080, -00027,    
 9276, 563630, 000977,  0.977, _,    -00041, 000077, -00031,    
 9276, 564628, 000976,  0.976, _,    -00035, 000078, -00038,    
 9276, 565626, 000976,  0.976, _,    -00029, 000084, -00033,    
 9276, 566623, 000976,  0.976, _,    -00028, 000083, -00025,    
 9276, 567620, 000979,  0.979, _,    -00032, 000076, -00026,    
 9276, 568620, 000977,  0.977, _,    -00041, 000073, -00029,    
 9276, 569618, 000981,  0.981, _,    -00046, 000073, -00029,    
 9276, 570621, 000978,  0.978, _,    -00041, 000072, -00026,    
 9276, 571620, 000977,  0.977, _,    -00033, 000071, -00026,    
 9276, 572618, 000977,  0.977, _,    -00028, 000071, -00029,    
 9276, 573617, 000977,  0.977, _,    -00030, 000074, -00031,    
 9276, 574615, 000977,  0.977, _,    -00035, 000080, -00034,    
 9276, 575614, 000978,  0.978, _,    -00039, 000082, -00034,    
 9276, 576613, 000977,  0.977, _,    -00037, 000081, -00035,    
 9276, 577612, 000976,  0.976, _,    -00031, 000079, -00038,    
 9276, 578610, 000975,  0.975, _,    -00031, 000077, -00037,    
 9276, 579606, 000979,  0.979, _,    -00036, 000079, -00036,    
 9276, 580607, 000977,  0.977, _,    -00042, 000077, -00036,    
 9276, 581606, 000978,  0.978, _,    -00043, 000072, -00036,    
 9276, 582606, 000977,  0.977, _,    -00042, 000070, -00030,    
 9276, 583605, 000978,  0.978, _,    -00042, 000071, -00026,    
