 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0000.966309, 000531,  2.655, X,    -00309, -00032, 008302,    -00309.00, -00032.00, 008302.00,    -0.0039, -0.0371, 01.0147,    
 0000.966919, 000530,  2.650, X,    -00309, -00032, 008302,    -00309.00, -00032.00, 008302.00,    -0.0039, -0.0371, 01.0147,    
 0000.967651, 000534,  2.670, X,    -00309, -00032, 008302,    -00309.00, -00032.00, 008302.00,    -0.0039, -0.0371, 01.0147,    
 0000.968262, 000532,  2.660, X,    -00323, -00065, 008298,    -00323.00, -00065.00, 008298.00,    -0.0079, -0.0388, 01.0142,    
 0000.968872, 000531,  2.655, X,    -00323, -00065, 008298,    -00323.00, -00065.00, 008298.00,    -0.0079, -0.0388, 01.0142,    
 0000.969482, 000525,  2.625, X,    -00323, -00065, 008298,    -00323.00, -00065.00, 008298.00,    -0.0079, -0.0388, 01.0142,    
 0000.970093, 000532,  2.660, X,    -00323, -00065, 008298,    -00323.00, -00065.00, 008298.00,    -0.0079, -0.0388, 01.0142,    
 0000.970703, 000531,  2.655, X,    -00323, -00065, 008298,    -00323.00, -00065.00, 008298.00,    -0.0079, -0.0388, 01.0142,    
 0000.971313, 000532,  2.660, X,    -00323, -00065, 008298,    -00323.00, -00065.00, 008298.00,    -0.0079, -0.0388, 01.0142,    
 0000.971924, 000531,  2.655, X,    -00323, -00065, 008298,    -00323.00, -00065.00, 008298.00,    -0.0079, -0.0388, 01.0142,    
 0000.972412, 000530,  2.650, X,    -00323, -00065, 008298,    -00323.00, -00065.00, 008298.00,    -0.0079, -0.0388, 01.0142,    
 0000.973022, 000530,  2.650, X,    -00323, -00065, 008298,    -00323.00, -00065.00, 008298.00,    -0.0079, -0.0388, 01.0142,    
 0000.973633, 000532,  2.660, X,    -00326, -00066, 008298,    -00326.00, -00066.00, 008298.00,    -0.0080, -0.0391, 01.0142,    
 0000.974243, 000530,  2.650, X,    -00326, -00066, 008298,    -00326.00, -00066.00, 008298.00,    -0.0080, -0.0391, 01.0142,    
 0000.974854, 000530,  2.650, X,    -00326, -00066, 008298,    -00326.00, -00066.00, 008298.00,    -0.0080, -0.0391, 01.0142,    
 0000.975464, 000530,  2.650, X,    -00326, -00066, 008298,    -00326.00, -00066.00, 008298.00,    -0.0080, -0.0391, 01.0142,    
 0000.976074, 000530,  2.650, X,    -00326, -00066, 008298,    -00326.00, -00066.00, 008298.00,    -0.0080, -0.0391, 01.0142,    
 0000.976685, 000530,  2.650, X,    -00326, -00066, 008298,    -00326.00, -00066.00, 008298.00,    -0.0080, -0.0391, 01.0142,    
 0000.977295, 000530,  2.650, X,    -00326, -00066, 008298,    -00326.00, -00066.00, 008298.00,    -0.0080, -0.0391, 01.0142,    
 0000.977905, 000530,  2.650, X,    -00326, -00066, 008298,    -00326.00, -00066.00, 008298.00,    -0.0080, -0.0391, 01.0142,    
 0000.978516, 000531,  2.655, X,    -00307, -00066, 008316,    -00307.00, -00066.00, 008316.00,    -0.0080, -0.0368, 01.0163,    
 0000.979004, 000530,  2.650, X,    -00307, -00066, 008316,    -00307.00, -00066.00, 008316.00,    -0.0080, -0.0368, 01.0163,    
 0000.979614, 000531,  2.655, X,    -00307, -00066, 008316,    -00307.00, -00066.00, 008316.00,    -0.0080, -0.0368, 01.0163,    
 0000.980225, 000530,  2.650, X,    -00307, -00066, 008316,    -00307.00, -00066.00, 008316.00,    -0.0080, -0.0368, 01.0163,    
 0000.980835, 000530,  2.650, X,    -00307, -00066, 008316,    -00307.00, -00066.00, 008316.00,    -0.0080, -0.0368, 01.0163,    
 0000.981445, 000531,  2.655, X,    -00307, -00066, 008316,    -00307.00, -00066.00, 008316.00,    -0.0080, -0.0368, 01.0163,    
 0000.982056, 000530,  2.650, X,    -00307, -00066, 008316,    -00307.00, -00066.00, 008316.00,    -0.0080, -0.0368, 01.0163,    
 0000.982666, 000530,  2.650, X,    -00307, -00066, 008316,    -00307.00, -00066.00, 008316.00,    -0.0080, -0.0368, 01.0163,    
 0000.983276, 000530,  2.650, X,    -00320, -00066, 008319,    -00320.00, -00066.00, 008319.00,    -0.0080, -0.0384, 01.0167,    
 0000.983887, 000529,  2.645, X,    -00320, -00066, 008319,    -00320.00, -00066.00, 008319.00,    -0.0080, -0.0384, 01.0167,    
 0000.984497, 000529,  2.645, X,    -00320, -00066, 008319,    -00320.00, -00066.00, 008319.00,    -0.0080, -0.0384, 01.0167,    
 0000.985107, 000530,  2.650, X,    -00320, -00066, 008319,    -00320.00, -00066.00, 008319.00,    -0.0080, -0.0384, 01.0167,    
 0000.985596, 000529,  2.645, X,    -00320, -00066, 008319,    -00320.00, -00066.00, 008319.00,    -0.0080, -0.0384, 01.0167,    
 0000.986206, 000530,  2.650, X,    -00320, -00066, 008319,    -00320.00, -00066.00, 008319.00,    -0.0080, -0.0384, 01.0167,    
 0000.986938, 000533,  2.665, X,    -00320, -00066, 008319,    -00320.00, -00066.00, 008319.00,    -0.0080, -0.0384, 01.0167,    
 0000.987549, 000530,  2.650, X,    -00320, -00066, 008319,    -00320.00, -00066.00, 008319.00,    -0.0080, -0.0384, 01.0167,    
 0000.988159, 000530,  2.650, X,    -00288, -00057, 008281,    -00288.00, -00057.00, 008281.00,    -0.0069, -0.0345, 01.0121,    
 0000.988770, 000530,  2.650, X,    -00288, -00057, 008281,    -00288.00, -00057.00, 008281.00,    -0.0069, -0.0345, 01.0121,    
 0000.989380, 000530,  2.650, X,    -00288, -00057, 008281,    -00288.00, -00057.00, 008281.00,    -0.0069, -0.0345, 01.0121,    
 0000.989868, 000544,  2.720, X,    -00288, -00057, 008281,    -00288.00, -00057.00, 008281.00,    -0.0069, -0.0345, 01.0121,    
 0000.990479, 000530,  2.650, X,    -00288, -00057, 008281,    -00288.00, -00057.00, 008281.00,    -0.0069, -0.0345, 01.0121,    
 0000.991089, 000530,  2.650, X,    -00288, -00057, 008281,    -00288.00, -00057.00, 008281.00,    -0.0069, -0.0345, 01.0121,    
 0000.991699, 000530,  2.650, X,    -00288, -00057, 008281,    -00288.00, -00057.00, 008281.00,    -0.0069, -0.0345, 01.0121,    
 0000.992310, 000529,  2.645, X,    -00288, -00057, 008281,    -00288.00, -00057.00, 008281.00,    -0.0069, -0.0345, 01.0121,    
 0000.992920, 000530,  2.650, X,    -00288, -00057, 008281,    -00288.00, -00057.00, 008281.00,    -0.0069, -0.0345, 01.0121,    
 0000.993530, 000529,  2.645, X,    -00315, -00033, 008326,    -00315.00, -00033.00, 008326.00,    -0.0040, -0.0378, 01.0175,    
 0000.994141, 000530,  2.650, X,    -00315, -00033, 008326,    -00315.00, -00033.00, 008326.00,    -0.0040, -0.0378, 01.0175,    
 0000.994751, 000531,  2.655, X,    -00315, -00033, 008326,    -00315.00, -00033.00, 008326.00,    -0.0040, -0.0378, 01.0175,    
 0000.995361, 000531,  2.655, X,    -00315, -00033, 008326,    -00315.00, -00033.00, 008326.00,    -0.0040, -0.0378, 01.0175,    
 0000.995972, 000530,  2.650, X,    -00315, -00033, 008326,    -00315.00, -00033.00, 008326.00,    -0.0040, -0.0378, 01.0175,    
 0000.996582, 000530,  2.650, X,    -00315, -00033, 008326,    -00315.00, -00033.00, 008326.00,    -0.0040, -0.0378, 01.0175,    
 0000.997070, 000530,  2.650, X,    -00315, -00033, 008326,    -00315.00, -00033.00, 008326.00,    -0.0040, -0.0378, 01.0175,    
 0000.997681, 000530,  2.650, X,    -00315, -00033, 008326,    -00315.00, -00033.00, 008326.00,    -0.0040, -0.0378, 01.0175,    
 0000.998291, 000530,  2.650, X,    -00305, -00076, 008318,    -00305.00, -00076.00, 008318.00,    -0.0093, -0.0366, 01.0166,    
 0000.998901, 000530,  2.650, X,    -00305, -00076, 008318,    -00305.00, -00076.00, 008318.00,    -0.0093, -0.0366, 01.0166,    
 0000.999512, 000517,  2.585, X,    -00305, -00076, 008318,    -00305.00, -00076.00, 008318.00,    -0.0093, -0.0366, 01.0166,    
 0001.000122, 000533,  2.665, X,    -00305, -00076, 008318,    -00305.00, -00076.00, 008318.00,    -0.0093, -0.0366, 01.0166,    
 0001.000732, 000532,  2.660, X,    -00305, -00076, 008318,    -00305.00, -00076.00, 008318.00,    -0.0093, -0.0366, 01.0166,    
 0001.001343, 000533,  2.665, X,    -00305, -00076, 008318,    -00305.00, -00076.00, 008318.00,    -0.0093, -0.0366, 01.0166,    
 0001.001953, 000532,  2.660, X,    -00305, -00076, 008318,    -00305.00, -00076.00, 008318.00,    -0.0093, -0.0366, 01.0166,    
 0001.002563, 000531,  2.655, X,    -00305, -00076, 008318,    -00305.00, -00076.00, 008318.00,    -0.0093, -0.0366, 01.0166,    
 0001.003052, 000532,  2.660, X,    -00305, -00045, 008242,    -00305.00, -00045.00, 008242.00,    -0.0055, -0.0366, 01.0075,    
 0001.003662, 000532,  2.660, X,    -00305, -00045, 008242,    -00305.00, -00045.00, 008242.00,    -0.0055, -0.0366, 01.0075,    
 0001.004272, 000532,  2.660, X,    -00305, -00045, 008242,    -00305.00, -00045.00, 008242.00,    -0.0055, -0.0366, 01.0075,    
 0001.004883, 000533,  2.665, X,    -00305, -00045, 008242,    -00305.00, -00045.00, 008242.00,    -0.0055, -0.0366, 01.0075,    
 0001.005615, 000534,  2.670, X,    -00305, -00045, 008242,    -00305.00, -00045.00, 008242.00,    -0.0055, -0.0366, 01.0075,    
 0001.006226, 000530,  2.650, X,    -00305, -00045, 008242,    -00305.00, -00045.00, 008242.00,    -0.0055, -0.0366, 01.0075,    
 0001.006836, 000531,  2.655, X,    -00305, -00045, 008242,    -00305.00, -00045.00, 008242.00,    -0.0055, -0.0366, 01.0075,    
 0001.007446, 000531,  2.655, X,    -00305, -00045, 008242,    -00305.00, -00045.00, 008242.00,    -0.0055, -0.0366, 01.0075,    
 0001.007935, 000533,  2.665, X,    -00305, -00045, 008242,    -00305.00, -00045.00, 008242.00,    -0.0055, -0.0366, 01.0075,    
 0001.008545, 000531,  2.655, X,    -00274, -00052, 008336,    -00274.00, -00052.00, 008336.00,    -0.0063, -0.0328, 01.0187,    
 0001.009155, 000530,  2.650, X,    -00274, -00052, 008336,    -00274.00, -00052.00, 008336.00,    -0.0063, -0.0328, 01.0187,    
 0001.009766, 000527,  2.635, X,    -00274, -00052, 008336,    -00274.00, -00052.00, 008336.00,    -0.0063, -0.0328, 01.0187,    
 0001.010376, 000530,  2.650, X,    -00274, -00052, 008336,    -00274.00, -00052.00, 008336.00,    -0.0063, -0.0328, 01.0187,    
 0001.010986, 000530,  2.650, X,    -00274, -00052, 008336,    -00274.00, -00052.00, 008336.00,    -0.0063, -0.0328, 01.0187,    
 0001.011597, 000530,  2.650, X,    -00274, -00052, 008336,    -00274.00, -00052.00, 008336.00,    -0.0063, -0.0328, 01.0187,    
 0001.012207, 000531,  2.655, X,    -00274, -00052, 008336,    -00274.00, -00052.00, 008336.00,    -0.0063, -0.0328, 01.0187,    
 0001.012817, 000531,  2.655, X,    -00274, -00052, 008336,    -00274.00, -00052.00, 008336.00,    -0.0063, -0.0328, 01.0187,    
 0001.013428, 000529,  2.645, X,    -00310, -00073, 008299,    -00310.00, -00073.00, 008299.00,    -0.0089, -0.0372, 01.0143,    
 0001.013916, 000529,  2.645, X,    -00310, -00073, 008299,    -00310.00, -00073.00, 008299.00,    -0.0089, -0.0372, 01.0143,    
 0001.014526, 000532,  2.660, X,    -00310, -00073, 008299,    -00310.00, -00073.00, 008299.00,    -0.0089, -0.0372, 01.0143,    
 0001.015137, 000529,  2.645, X,    -00310, -00073, 008299,    -00310.00, -00073.00, 008299.00,    -0.0089, -0.0372, 01.0143,    
 0001.015747, 000530,  2.650, X,    -00310, -00073, 008299,    -00310.00, -00073.00, 008299.00,    -0.0089, -0.0372, 01.0143,    
 0001.016357, 000531,  2.655, X,    -00310, -00073, 008299,    -00310.00, -00073.00, 008299.00,    -0.0089, -0.0372, 01.0143,    
 0001.016968, 000532,  2.660, X,    -00310, -00073, 008299,    -00310.00, -00073.00, 008299.00,    -0.0089, -0.0372, 01.0143,    
 0001.017578, 000529,  2.645, X,    -00310, -00073, 008299,    -00310.00, -00073.00, 008299.00,    -0.0089, -0.0372, 01.0143,    
 0001.018188, 000531,  2.655, X,    -00299, -00041, 008283,    -00299.00, -00041.00, 008283.00,    -0.0050, -0.0359, 01.0124,    
 0001.018799, 000531,  2.655, X,    -00299, -00041, 008283,    -00299.00, -00041.00, 008283.00,    -0.0050, -0.0359, 01.0124,    
 0001.019409, 000530,  2.650, X,    -00299, -00041, 008283,    -00299.00, -00041.00, 008283.00,    -0.0050, -0.0359, 01.0124,    
 0001.020020, 000532,  2.660, X,    -00299, -00041, 008283,    -00299.00, -00041.00, 008283.00,    -0.0050, -0.0359, 01.0124,    
 0001.020630, 000530,  2.650, X,    -00299, -00041, 008283,    -00299.00, -00041.00, 008283.00,    -0.0050, -0.0359, 01.0124,    
 0001.021118, 000532,  2.660, X,    -00299, -00041, 008283,    -00299.00, -00041.00, 008283.00,    -0.0050, -0.0359, 01.0124,    
 0001.021729, 000531,  2.655, X,    -00299, -00041, 008283,    -00299.00, -00041.00, 008283.00,    -0.0050, -0.0359, 01.0124,    
 0001.022339, 000530,  2.650, X,    -00299, -00041, 008283,    -00299.00, -00041.00, 008283.00,    -0.0050, -0.0359, 01.0124,    
 0001.022949, 000531,  2.655, X,    -00299, -00041, 008283,    -00299.00, -00041.00, 008283.00,    -0.0050, -0.0359, 01.0124,    
 0001.023560, 000530,  2.650, X,    -00271, -00057, 008261,    -00271.00, -00057.00, 008261.00,    -0.0069, -0.0324, 01.0097,    
 0001.024170, 000531,  2.655, X,    -00271, -00057, 008261,    -00271.00, -00057.00, 008261.00,    -0.0069, -0.0324, 01.0097,    
 0001.024902, 000544,  2.720, X,    -00271, -00057, 008261,    -00271.00, -00057.00, 008261.00,    -0.0069, -0.0324, 01.0097,    
 0001.025513, 000524,  2.620, X,    -00271, -00057, 008261,    -00271.00, -00057.00, 008261.00,    -0.0069, -0.0324, 01.0097,    
 0001.026001, 000529,  2.645, X,    -00271, -00057, 008261,    -00271.00, -00057.00, 008261.00,    -0.0069, -0.0324, 01.0097,    
 0001.026611, 000530,  2.650, X,    -00271, -00057, 008261,    -00271.00, -00057.00, 008261.00,    -0.0069, -0.0324, 01.0097,    
 0001.027222, 000530,  2.650, X,    -00271, -00057, 008261,    -00271.00, -00057.00, 008261.00,    -0.0069, -0.0324, 01.0097,    
 0001.027832, 000530,  2.650, X,    -00271, -00057, 008261,    -00271.00, -00057.00, 008261.00,    -0.0069, -0.0324, 01.0097,    
