 Gtime,       Gdur,    Gperc, G,    Grx1,   Gry1,   Grz1,      Gax1,      Gay1,      Gaz1          Gcx1,    Gcy1,    Gcz1   
 0000.146240, 000693,  3.465, X,    -00041, 000084, -00034,    -00041.00, 000084.00, -00034.00,    -0.0224, 00.0109, 00.0091,    
 0000.346191, 000560,  2.800, X,    -00041, 000082, -00032,    -00041.00, 000082.00, -00032.00,    -0.0218, 00.0109, 00.0085,    
 0000.346924, 000537,  2.685, X,    -00041, 000082, -00032,    -00041.00, 000082.00, -00032.00,    -0.0218, 00.0109, 00.0085,    
 0000.347412, 000531,  2.655, X,    -00041, 000082, -00032,    -00041.00, 000082.00, -00032.00,    -0.0218, 00.0109, 00.0085,    
 0000.348145, 000531,  2.655, X,    -00041, 000082, -00032,    -00041.00, 000082.00, -00032.00,    -0.0218, 00.0109, 00.0085,    
 0000.348633, 000531,  2.655, X,    -00042, 000081, -00033,    -00042.00, 000081.00, -00033.00,    -0.0216, 00.0112, 00.0088,    
 0000.349365, 000531,  2.655, X,    -00042, 000081, -00033,    -00042.00, 000081.00, -00033.00,    -0.0216, 00.0112, 00.0088,    
 0000.349854, 000529,  2.645, X,    -00042, 000081, -00033,    -00042.00, 000081.00, -00033.00,    -0.0216, 00.0112, 00.0088,    
 0000.350586, 000530,  2.650, X,    -00042, 000081, -00033,    -00042.00, 000081.00, -00033.00,    -0.0216, 00.0112, 00.0088,    
 0000.351074, 000530,  2.650, X,    -00042, 000081, -00033,    -00042.00, 000081.00, -00033.00,    -0.0216, 00.0112, 00.0088,    
 0000.351807, 000531,  2.655, X,    -00042, 000081, -00033,    -00042.00, 000081.00, -00033.00,    -0.0216, 00.0112, 00.0088,    
 0000.352295, 000530,  2.650, X,    -00042, 000081, -00033,    -00042.00, 000081.00, -00033.00,    -0.0216, 00.0112, 00.0088,    
 0000.352783, 000531,  2.655, X,    -00042, 000081, -00033,    -00042.00, 000081.00, -00033.00,    -0.0216, 00.0112, 00.0088,    
 0000.353516, 000531,  2.655, X,    -00041, 000080, -00032,    -00041.00, 000080.00, -00032.00,    -0.0213, 00.0109, 00.0085,    
 0000.354004, 000530,  2.650, X,    -00041, 000080, -00032,    -00041.00, 000080.00, -00032.00,    -0.0213, 00.0109, 00.0085,    
 0000.354736, 000530,  2.650, X,    -00041, 000080, -00032,    -00041.00, 000080.00, -00032.00,    -0.0213, 00.0109, 00.0085,    
 0000.355225, 000531,  2.655, X,    -00041, 000080, -00032,    -00041.00, 000080.00, -00032.00,    -0.0213, 00.0109, 00.0085,    
 0000.355957, 000530,  2.650, X,    -00041, 000080, -00032,    -00041.00, 000080.00, -00032.00,    -0.0213, 00.0109, 00.0085,    
 0000.356445, 000531,  2.655, X,    -00041, 000080, -00032,    -00041.00, 000080.00, -00032.00,    -0.0213, 00.0109, 00.0085,    
 0000.357178, 000530,  2.650, X,    -00041, 000080, -00032,    -00041.00, 000080.00, -00032.00,    -0.0213, 00.0109, 00.0085,    
 0000.357666, 000532,  2.660, X,    -00041, 000080, -00032,    -00041.00, 000080.00, -00032.00,    -0.0213, 00.0109, 00.0085,    
 0000.358398, 000530,  2.650, X,    -00047, 000084, -00035,    -00047.00, 000084.00, -00035.00,    -0.0224, 00.0125, 00.0093,    
 0000.358887, 000531,  2.655, X,    -00047, 000084, -00035,    -00047.00, 000084.00, -00035.00,    -0.0224, 00.0125, 00.0093,    
 0000.359375, 000540,  2.700, X,    -00047, 000084, -00035,    -00047.00, 000084.00, -00035.00,    -0.0224, 00.0125, 00.0093,    
 0000.360107, 000555,  2.775, X,    -00047, 000084, -00035,    -00047.00, 000084.00, -00035.00,    -0.0224, 00.0125, 00.0093,    
 0000.360840, 000535,  2.675, X,    -00047, 000084, -00035,    -00047.00, 000084.00, -00035.00,    -0.0224, 00.0125, 00.0093,    
 0000.361328, 000535,  2.675, X,    -00047, 000084, -00035,    -00047.00, 000084.00, -00035.00,    -0.0224, 00.0125, 00.0093,    
 0000.362061, 000537,  2.685, X,    -00047, 000084, -00035,    -00047.00, 000084.00, -00035.00,    -0.0224, 00.0125, 00.0093,    
 0000.362549, 000534,  2.670, X,    -00047, 000084, -00035,    -00047.00, 000084.00, -00035.00,    -0.0224, 00.0125, 00.0093,    
 0000.363037, 000534,  2.670, X,    -00047, 000084, -00035,    -00047.00, 000084.00, -00035.00,    -0.0224, 00.0125, 00.0093,    
 0000.363770, 000535,  2.675, X,    -00036, 000081, -00032,    -00036.00, 000081.00, -00032.00,    -0.0216, 00.0096, 00.0085,    
 0000.364502, 000551,  2.755, X,    -00036, 000081, -00032,    -00036.00, 000081.00, -00032.00,    -0.0216, 00.0096, 00.0085,    
 0000.365234, 000539,  2.695, X,    -00036, 000081, -00032,    -00036.00, 000081.00, -00032.00,    -0.0216, 00.0096, 00.0085,    
 0000.365967, 000538,  2.690, X,    -00036, 000081, -00032,    -00036.00, 000081.00, -00032.00,    -0.0216, 00.0096, 00.0085,    
 0000.366455, 000534,  2.670, X,    -00036, 000081, -00032,    -00036.00, 000081.00, -00032.00,    -0.0216, 00.0096, 00.0085,    
 0000.366943, 000538,  2.690, X,    -00036, 000081, -00032,    -00036.00, 000081.00, -00032.00,    -0.0216, 00.0096, 00.0085,    
 0000.367676, 000538,  2.690, X,    -00036, 000081, -00032,    -00036.00, 000081.00, -00032.00,    -0.0216, 00.0096, 00.0085,    
 0000.368164, 000538,  2.690, X,    -00039, 000083, -00030,    -00039.00, 000083.00, -00030.00,    -0.0221, 00.0104, 00.0080,    
 0000.368896, 000538,  2.690, X,    -00039, 000083, -00030,    -00039.00, 000083.00, -00030.00,    -0.0221, 00.0104, 00.0080,    
 0000.369385, 000550,  2.750, X,    -00039, 000083, -00030,    -00039.00, 000083.00, -00030.00,    -0.0221, 00.0104, 00.0080,    
 0000.370117, 000538,  2.690, X,    -00039, 000083, -00030,    -00039.00, 000083.00, -00030.00,    -0.0221, 00.0104, 00.0080,    
 0000.370605, 000543,  2.715, X,    -00039, 000083, -00030,    -00039.00, 000083.00, -00030.00,    -0.0221, 00.0104, 00.0080,    
 0000.371338, 000537,  2.685, X,    -00039, 000083, -00030,    -00039.00, 000083.00, -00030.00,    -0.0221, 00.0104, 00.0080,    
 0000.371826, 000537,  2.685, X,    -00039, 000083, -00030,    -00039.00, 000083.00, -00030.00,    -0.0221, 00.0104, 00.0080,    
 0000.372559, 000537,  2.685, X,    -00039, 000083, -00030,    -00039.00, 000083.00, -00030.00,    -0.0221, 00.0104, 00.0080,    
 0000.373047, 000542,  2.710, X,    -00044, 000082, -00026,    -00044.00, 000082.00, -00026.00,    -0.0218, 00.0117, 00.0069,    
 0000.373779, 000537,  2.685, X,    -00044, 000082, -00026,    -00044.00, 000082.00, -00026.00,    -0.0218, 00.0117, 00.0069,    
 0000.374268, 000538,  2.690, X,    -00044, 000082, -00026,    -00044.00, 000082.00, -00026.00,    -0.0218, 00.0117, 00.0069,    
 0000.375000, 000542,  2.710, X,    -00044, 000082, -00026,    -00044.00, 000082.00, -00026.00,    -0.0218, 00.0117, 00.0069,    
 0000.375488, 000538,  2.690, X,    -00044, 000082, -00026,    -00044.00, 000082.00, -00026.00,    -0.0218, 00.0117, 00.0069,    
 0000.376221, 000538,  2.690, X,    -00044, 000082, -00026,    -00044.00, 000082.00, -00026.00,    -0.0218, 00.0117, 00.0069,    
 0000.376709, 000538,  2.690, X,    -00044, 000082, -00026,    -00044.00, 000082.00, -00026.00,    -0.0218, 00.0117, 00.0069,    
 0000.377441, 000537,  2.685, X,    -00044, 000082, -00026,    -00044.00, 000082.00, -00026.00,    -0.0218, 00.0117, 00.0069,    
 0000.377930, 000537,  2.685, X,    -00044, 000082, -00026,    -00044.00, 000082.00, -00026.00,    -0.0218, 00.0117, 00.0069,    
 0000.378662, 000538,  2.690, X,    -00038, 000081, -00034,    -00038.00, 000081.00, -00034.00,    -0.0216, 00.0101, 00.0091,    
 0000.379150, 000538,  2.690, X,    -00038, 000081, -00034,    -00038.00, 000081.00, -00034.00,    -0.0216, 00.0101, 00.0091,    
