 Gtime,       Gdur,    Gperc, G,    Grx1,   Gry1,   Grz1,      Gax1,      Gay1,      Gaz1          Gcx1,    Gcy1,    Gcz1   
 0000.455566, 000696,  3.480, X,    -00045, 000084, -00032,    -00045.00, 000084.00, -00032.00,    -0.0224, 00.0120, 00.0085,    
 0000.655518, 000566,  2.830, X,    -00039, 000080, -00029,    -00039.00, 000080.00, -00029.00,    -0.0213, 00.0104, 00.0077,    
 0000.656250, 000534,  2.670, X,    -00039, 000080, -00029,    -00039.00, 000080.00, -00029.00,    -0.0213, 00.0104, 00.0077,    
 0000.656860, 000531,  2.655, X,    -00039, 000080, -00029,    -00039.00, 000080.00, -00029.00,    -0.0213, 00.0104, 00.0077,    
 0000.657471, 000531,  2.655, X,    -00039, 000080, -00029,    -00039.00, 000080.00, -00029.00,    -0.0213, 00.0104, 00.0077,    
 0000.658081, 000531,  2.655, X,    -00039, 000077, -00034,    -00039.00, 000077.00, -00034.00,    -0.0205, 00.0104, 00.0091,    
 0000.658691, 000534,  2.670, X,    -00039, 000077, -00034,    -00039.00, 000077.00, -00034.00,    -0.0205, 00.0104, 00.0091,    
 0000.659180, 000530,  2.650, X,    -00039, 000077, -00034,    -00039.00, 000077.00, -00034.00,    -0.0205, 00.0104, 00.0091,    
 0000.659790, 000532,  2.660, X,    -00039, 000077, -00034,    -00039.00, 000077.00, -00034.00,    -0.0205, 00.0104, 00.0091,    
 0000.660400, 000532,  2.660, X,    -00039, 000077, -00034,    -00039.00, 000077.00, -00034.00,    -0.0205, 00.0104, 00.0091,    
 0000.661011, 000531,  2.655, X,    -00039, 000077, -00034,    -00039.00, 000077.00, -00034.00,    -0.0205, 00.0104, 00.0091,    
 0000.661621, 000531,  2.655, X,    -00039, 000077, -00034,    -00039.00, 000077.00, -00034.00,    -0.0205, 00.0104, 00.0091,    
 0000.662231, 000530,  2.650, X,    -00039, 000077, -00034,    -00039.00, 000077.00, -00034.00,    -0.0205, 00.0104, 00.0091,    
 0000.662842, 000533,  2.665, X,    -00043, 000086, -00033,    -00043.00, 000086.00, -00033.00,    -0.0229, 00.0115, 00.0088,    
 0000.663452, 000531,  2.655, X,    -00043, 000086, -00033,    -00043.00, 000086.00, -00033.00,    -0.0229, 00.0115, 00.0088,    
 0000.664062, 000531,  2.655, X,    -00043, 000086, -00033,    -00043.00, 000086.00, -00033.00,    -0.0229, 00.0115, 00.0088,    
 0000.664673, 000531,  2.655, X,    -00043, 000086, -00033,    -00043.00, 000086.00, -00033.00,    -0.0229, 00.0115, 00.0088,    
 0000.665283, 000531,  2.655, X,    -00043, 000086, -00033,    -00043.00, 000086.00, -00033.00,    -0.0229, 00.0115, 00.0088,    
 0000.665894, 000531,  2.655, X,    -00043, 000086, -00033,    -00043.00, 000086.00, -00033.00,    -0.0229, 00.0115, 00.0088,    
 0000.666504, 000531,  2.655, X,    -00043, 000086, -00033,    -00043.00, 000086.00, -00033.00,    -0.0229, 00.0115, 00.0088,    
 0000.666992, 000527,  2.635, X,    -00043, 000086, -00033,    -00043.00, 000086.00, -00033.00,    -0.0229, 00.0115, 00.0088,    
 0000.667603, 000531,  2.655, X,    -00043, 000086, -00033,    -00043.00, 000086.00, -00033.00,    -0.0229, 00.0115, 00.0088,    
 0000.668213, 000530,  2.650, X,    -00043, 000081, -00030,    -00043.00, 000081.00, -00030.00,    -0.0216, 00.0115, 00.0080,    
 0000.668823, 000531,  2.655, X,    -00043, 000081, -00030,    -00043.00, 000081.00, -00030.00,    -0.0216, 00.0115, 00.0080,    
 0000.669434, 000537,  2.685, X,    -00043, 000081, -00030,    -00043.00, 000081.00, -00030.00,    -0.0216, 00.0115, 00.0080,    
 0000.670044, 000531,  2.655, X,    -00043, 000081, -00030,    -00043.00, 000081.00, -00030.00,    -0.0216, 00.0115, 00.0080,    
 0000.670654, 000528,  2.640, X,    -00043, 000081, -00030,    -00043.00, 000081.00, -00030.00,    -0.0216, 00.0115, 00.0080,    
 0000.671265, 000533,  2.665, X,    -00043, 000081, -00030,    -00043.00, 000081.00, -00030.00,    -0.0216, 00.0115, 00.0080,    
 0000.671875, 000527,  2.635, X,    -00043, 000081, -00030,    -00043.00, 000081.00, -00030.00,    -0.0216, 00.0115, 00.0080,    
 0000.672485, 000531,  2.655, X,    -00043, 000081, -00030,    -00043.00, 000081.00, -00030.00,    -0.0216, 00.0115, 00.0080,    
 0000.673096, 000530,  2.650, X,    -00039, 000083, -00031,    -00039.00, 000083.00, -00031.00,    -0.0221, 00.0104, 00.0083,    
 0000.673950, 000539,  2.695, X,    -00039, 000083, -00031,    -00039.00, 000083.00, -00031.00,    -0.0221, 00.0104, 00.0083,    
 0000.674561, 000532,  2.660, X,    -00039, 000083, -00031,    -00039.00, 000083.00, -00031.00,    -0.0221, 00.0104, 00.0083,    
 0000.675171, 000532,  2.660, X,    -00039, 000083, -00031,    -00039.00, 000083.00, -00031.00,    -0.0221, 00.0104, 00.0083,    
 0000.675659, 000526,  2.630, X,    -00039, 000083, -00031,    -00039.00, 000083.00, -00031.00,    -0.0221, 00.0104, 00.0083,    
 0000.676270, 000531,  2.655, X,    -00039, 000083, -00031,    -00039.00, 000083.00, -00031.00,    -0.0221, 00.0104, 00.0083,    
 0000.676880, 000531,  2.655, X,    -00039, 000083, -00031,    -00039.00, 000083.00, -00031.00,    -0.0221, 00.0104, 00.0083,    
 0000.677490, 000530,  2.650, X,    -00039, 000083, -00031,    -00039.00, 000083.00, -00031.00,    -0.0221, 00.0104, 00.0083,    
 0000.678101, 000531,  2.655, X,    -00042, 000086, -00037,    -00042.00, 000086.00, -00037.00,    -0.0229, 00.0112, 00.0099,    
 0000.678711, 000527,  2.635, X,    -00042, 000086, -00037,    -00042.00, 000086.00, -00037.00,    -0.0229, 00.0112, 00.0099,    
 0000.679321, 000550,  2.750, X,    -00042, 000086, -00037,    -00042.00, 000086.00, -00037.00,    -0.0229, 00.0112, 00.0099,    
 0000.679932, 000642,  3.210, X,    -00042, 000086, -00037,    -00042.00, 000086.00, -00037.00,    -0.0229, 00.0112, 00.0099,    
 0000.680664, 000539,  2.695, X,    -00042, 000086, -00037,    -00042.00, 000086.00, -00037.00,    -0.0229, 00.0112, 00.0099,    
