 Atime,       Adur,      Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0000.258789, 000718,    -00521, -08136, 000219,    -00010.22, -00159.53, 000004.29,    00.0194, 00.0019, 00.0173,    
 0000.458984, 000585,    -00574, -08150, 000302,    -00021.27, -00316.21, 000010.13,    00.0385, 00.0032, 00.0180,    
 0000.459961, 000550,    -00583, -08149, 000267,    -00032.28, -00469.79, 000015.17,    00.0572, 00.0045, 00.0187,    
 0000.460938, 000542,    -00569, -08156, 000234,    -00042.81, -00620.50, 000019.46,    00.0756, 00.0058, 00.0192,    
 0000.461914, 000547,    -00564, -08161, 000237,    -00053.03, -00768.35, 000023.72,    00.0936, 00.0071, 00.0197,    
 0000.462891, 000542,    -00562, -08149, 000250,    -00063.01, -00913.07, 000028.16,    00.1112, 00.0083, 00.0202,    
 0000.463867, 000541,    -00548, -08120, 000231,    -00072.52, -01054.38, 000032.14,    00.1284, 00.0095, 00.0207,    
 0000.464844, 000541,    -00547, -08104, 000200,    -00081.82, -01192.61, 000035.43,    00.1453, 00.0106, 00.0211,    
 0000.465820, 000540,    -00532, -08136, 000187,    -00090.65, -01328.76, 000038.40,    00.1618, 00.0117, 00.0214,    
 0000.466797, 000856,    -00520, -08143, 000196,    -00526.47, -08136.72, 000221.15,    00.9911, 00.0648, 00.0434,    
 0000.467773, 000542,    -00526, -08128, 000233,    -00569.94, -08148.04, 000289.47,    00.9925, 00.0701, 00.0516,    
 0000.468750, 000534,    -00556, -08153, 000223,    -00577.05, -08147.31, 000259.45,    00.9924, 00.0710, 00.0480,    
 0000.469727, 000543,    -00574, -08171, 000199,    -00565.50, -08153.52, 000231.20,    00.9931, 00.0696, 00.0446,    
 0000.470947, 000542,    -00566, -08209, 000205,    -00561.41, -08158.71, 000233.14,    00.9938, 00.0691, 00.0448,    
 0000.471924, 000541,    -00547, -08224, 000228,    -00559.49, -08150.15, 000243.71,    00.9927, 00.0688, 00.0461,    
 0000.472900, 000542,    -00552, -08192, 000255,    -00547.86, -08127.18, 000228.34,    00.9899, 00.0674, 00.0443,    
 0000.473877, 000541,    -00573, -08169, 000280,    -00547.53, -08114.87, 000203.93,    00.9884, 00.0674, 00.0413,    
 0000.474854, 000540,    -00552, -08157, 000276,    -00535.31, -08141.95, 000194.67,    00.9917, 00.0659, 00.0402,    
 0000.475830, 000540,    -00546, -08173, 000250,    -00525.68, -08148.30, 000203.14,    00.9925, 00.0647, 00.0412,    
 0000.476807, 000854,    -00565, -08192, 000278,    -00531.37, -08136.85, 000234.96,    00.9911, 00.0654, 00.0451,    
 0000.477783, 000540,    -00570, -08176, 000310,    -00556.74, -08158.13, 000228.23,    00.9937, 00.0685, 00.0443,    
 0000.478760, 000541,    -00580, -08172, 000296,    -00571.96, -08173.17, 000209.87,    00.9955, 00.0704, 00.0421,    
 0000.479736, 000539,    -00576, -08181, 000288,    -00565.48, -08204.49, 000216.32,    00.9993, 00.0696, 00.0428,    
 0000.480957, 000541,    -00568, -08156, 000264,    -00549.94, -08215.85, 000236.13,    01.0007, 00.0677, 00.0452,    
 0000.481934, 000540,    -00582, -08140, 000215,    -00554.67, -08188.11, 000257.86,    00.9973, 00.0683, 00.0478,    
 0000.482910, 000542,    -00567, -08138, 000184,    -00572.14, -08168.26, 000276.92,    00.9949, 00.0704, 00.0501,    
 0000.483887, 000540,    -00551, -08152, 000214,    -00554.50, -08158.09, 000272.41,    00.9937, 00.0682, 00.0496,    
 0000.484863, 000569,    -00550, -08149, 000259,    -00549.49, -08171.04, 000250.82,    00.9953, 00.0676, 00.0470,    
 0000.485840, 000542,    -00511, -08120, 000284,    -00564.32, -08185.63, 000274.44,    00.9970, 00.0694, 00.0498,    
 0000.486816, 000854,    -00497, -08126, 000287,    -00567.10, -08171.33, 000300.93,    00.9953, 00.0698, 00.0530,    
 0000.487793, 000541,    -00530, -08140, 000265,    -00574.58, -08167.44, 000288.74,    00.9948, 00.0707, 00.0515,    
 0000.488770, 000543,    -00541, -08132, 000262,    -00570.64, -08174.13, 000281.66,    00.9956, 00.0702, 00.0507,    
 0000.489746, 000543,    -00494, -08143, 000245,    -00562.57, -08153.01, 000261.25,    00.9931, 00.0692, 00.0482,    
 0000.490967, 000541,    -00460, -08168, 000252,    -00572.04, -08140.18, 000220.87,    00.9915, 00.0704, 00.0434,    
 0000.491943, 000548,    -00470, -08153, 000286,    -00557.74, -08138.79, 000196.72,    00.9913, 00.0686, 00.0405,    
 0000.492920, 000542,    -00479, -08128, 000269,    -00543.07, -08150.06, 000222.75,    00.9927, 00.0668, 00.0436,    
 0000.493896, 000540,    -00479, -08114, 000236,    -00540.99, -08146.89, 000259.92,    00.9923, 00.0666, 00.0481,    
 0000.494873, 000542,    -00489, -08132, 000229,    -00507.98, -08122.81, 000279.82,    00.9894, 00.0626, 00.0505,    
 0000.495850, 000545,    -00509, -08167, 000239,    -00496.51, -08128.60, 000281.48,    00.9901, 00.0612, 00.0507,    
 0000.496826, 000854,    -00510, -08166, 000247,    -00523.85, -08140.82, 000262.76,    00.9916, 00.0645, 00.0484,    
 0000.497803, 000541,    -00480, -08153, 000242,    -00532.01, -08134.49, 000259.89,    00.9908, 00.0655, 00.0481,    
 0000.498779, 000542,    -00479, -08132, 000225,    -00492.42, -08143.47, 000245.26,    00.9919, 00.0607, 00.0463,    
 0000.499756, 000543,    -00491, -08133, 000234,    -00464.50, -08163.77, 000250.78,    00.9944, 00.0573, 00.0470,    
 0000.500732, 000541,    -00501, -08133, 000253,    -00473.42, -08150.86, 000278.72,    00.9928, 00.0583, 00.0503,    
 0000.501953, 000540,    -00506, -08100, 000226,    -00481.44, -08129.36, 000263.74,    00.9902, 00.0593, 00.0485,    
 0000.502930, 000542,    -00497, -08094, 000225,    -00481.75, -08117.18, 000235.91,    00.9887, 00.0594, 00.0452,    
 0000.503906, 000540,    -00499, -08111, 000217,    -00490.29, -08131.82, 000229.80,    00.9905, 00.0604, 00.0444,    
 0000.504883, 000541,    -00504, -08132, 000222,    -00506.96, -08160.54, 000237.85,    00.9940, 00.0624, 00.0454,    
 0000.505859, 000540,    -00518, -08158, 000268,    -00508.00, -08159.67, 000245.00,    00.9939, 00.0626, 00.0463,    
 0000.506836, 000854,    -00500, -08141, 000270,    -00483.23, -08148.64, 000241.39,    00.9925, 00.0595, 00.0458,    
 0000.507812, 000541,    -00494, -08126, 000269,    -00482.62, -08130.97, 000227.98,    00.9904, 00.0595, 00.0442,    
 0000.508789, 000542,    -00525, -08142, 000311,    -00493.30, -08132.00, 000236.99,    00.9905, 00.0608, 00.0453,    
 0000.509766, 000542,    -00567, -08157, 000316,    -00502.95, -08132.49, 000254.13,    00.9906, 00.0619, 00.0474,    
 0000.510742, 000540,    -00565, -08193, 000270,    -00508.27, -08106.61, 000232.29,    00.9874, 00.0626, 00.0447,    
 0000.511963, 000540,    -00556, -08179, 000258,    -00501.82, -08103.11, 000231.98,    00.9870, 00.0618, 00.0447,    
 0000.512939, 000541,    -00579, -08151, 000234,    -00504.97, -08117.99, 000225.45,    00.9888, 00.0622, 00.0439,    
 0000.513916, 000541,    -00575, -08156, 000242,    -00510.45, -08135.96, 000229.88,    00.9910, 00.0629, 00.0445,    
 0000.514893, 000540,    -00577, -08148, 000296,    -00523.24, -08157.53, 000268.91,    00.9936, 00.0644, 00.0491,    
 0000.515869, 000542,    -00578, -08162, 000334,    -00509.54, -08143.67, 000271.83,    00.9919, 00.0627, 00.0495,    
 0000.516846, 000854,    -00590, -08209, 000271,    -00506.20, -08132.65, 000270.99,    00.9906, 00.0623, 00.0494,    
 0000.517822, 000540,    -00616, -08210, 000220,    -00533.78, -08147.29, 000304.45,    00.9924, 00.0657, 00.0534,    
 0000.518799, 000540,    -00625, -08176, 000242,    -00570.03, -08160.16, 000307.32,    00.9939, 00.0701, 00.0538,    
 0000.519775, 000543,    -00613, -08186, 000271,    -00569.23, -08190.20, 000268.88,    00.9976, 00.0700, 00.0491,    
 0000.520752, 000541,    -00614, -08198, 000328,    -00562.72, -08178.86, 000260.19,    00.9962, 00.0692, 00.0481,    
 0000.521729, 000540,    -00634, -08203, 000322,    -00582.99, -08156.37, 000241.71,    00.9935, 00.0717, 00.0459,    
 0000.522949, 000541,    -00647, -08197, 000269,    -00580.96, -08161.27, 000248.81,    00.9941, 00.0715, 00.0467,    
 0000.523926, 000540,    -00661, -08208, 000294,    -00584.17, -08155.62, 000294.00,    00.9934, 00.0719, 00.0522,    
 0000.524902, 000540,    -00672, -08208, 000338,    -00586.72, -08168.13, 000326.03,    00.9949, 00.0722, 00.0560,    
 0000.525879, 000546,    -00694, -08196, 000355,    -00598.66, -08207.23, 000274.92,    00.9997, 00.0736, 00.0499,    
 0000.526855, 000855,    -00686, -08202, 000339,    -00621.70, -08207.95, 000234.34,    00.9998, 00.0764, 00.0450,    
 0000.527832, 000541,    -00658, -08180, 000282,    -00629.80, -08179.51, 000253.32,    00.9963, 00.0774, 00.0473,    
 0000.528809, 000540,    -00669, -08163, 000275,    -00620.72, -08187.39, 000277.54,    00.9972, 00.0763, 00.0502,    
 0000.529785, 000543,    -00691, -08171, 000314,    -00622.92, -08196.91, 000325.01,    00.9984, 00.0766, 00.0559,    
 0000.530762, 000542,    -00683, -08172, 000354,    -00640.51, -08200.53, 000320.66,    00.9988, 00.0787, 00.0554,    
 0000.531738, 000541,    -00681, -08201, 000343,    -00651.97, -08195.61, 000277.62,    00.9982, 00.0801, 00.0502,    
 0000.532959, 000540,    -00657, -08223, 000293,    -00663.55, -08205.17, 000298.43,    00.9994, 00.0815, 00.0527,    
 0000.533936, 000540,    -00650, -08186, 000261,    -00672.31, -08204.80, 000333.79,    00.9994, 00.0826, 00.0569,    
 0000.534912, 000541,    -00659, -08176, 000285,    -00690.09, -08194.39, 000346.78,    00.9981, 00.0848, 00.0585,    
 0000.535889, 000540,    -00622, -08174, 000317,    -00682.20, -08198.91, 000333.07,    00.9986, 00.0838, 00.0569,    
 0000.536865, 000855,    -00587, -08162, 000275,    -00657.36, -08180.14, 000285.17,    00.9964, 00.0808, 00.0511,    
 0000.537842, 000540,    -00603, -08156, 000219,    -00665.32, -08165.72, 000278.13,    00.9946, 00.0817, 00.0503,    
 0000.538818, 000541,    -00634, -08158, 000224,    -00682.75, -08172.13, 000309.06,    00.9954, 00.0839, 00.0540,    
 0000.539795, 000543,    -00601, -08174, 000217,    -00674.59, -08172.99, 000340.07,    00.9955, 00.0829, 00.0577,    
 0000.540771, 000541,    -00586, -08156, 000185,    -00671.21, -08196.45, 000328.01,    00.9983, 00.0825, 00.0563,    
 0000.541748, 000540,    -00586, -08149, 000237,    -00649.85, -08213.57, 000285.20,    01.0004, 00.0799, 00.0511,    
 0000.542969, 000541,    -00553, -08192, 000248,    -00642.21, -08182.79, 000258.22,    00.9967, 00.0789, 00.0479,    
 0000.543945, 000541,    -00529, -08168, 000159,    -00647.37, -08174.29, 000275.97,    00.9957, 00.0796, 00.0500,    
 0000.544922, 000540,    -00500, -08124, 000151,    -00614.13, -08171.67, 000299.77,    00.9953, 00.0755, 00.0529,    
 0000.545898, 000541,    -00516, -08135, 000174,    -00583.49, -08161.11, 000262.85,    00.9940, 00.0718, 00.0484,    
 0000.546875, 000853,    -00546, -08164, 000162,    -00595.88, -08156.24, 000214.93,    00.9935, 00.0733, 00.0427,    
 0000.547852, 000541,    -00520, -08193, 000193,    -00619.83, -08158.60, 000218.60,    00.9937, 00.0762, 00.0431,    
 0000.548828, 000541,    -00527, -08196, 000248,    -00590.93, -08172.46, 000213.44,    00.9954, 00.0727, 00.0425,    
 0000.549805, 000543,    -00564, -08175, 000227,    -00578.10, -08157.74, 000187.45,    00.9936, 00.0711, 00.0394,    
 0000.550781, 000542,    -00587, -08117, 000220,    -00578.27, -08151.20, 000230.75,    00.9928, 00.0711, 00.0446,    
 0000.551758, 000540,    -00579, -08096, 000261,    -00551.22, -08185.39, 000240.36,    00.9970, 00.0678, 00.0457,    
 0000.552734, 000541,    -00562, -08143, 000265,    -00531.74, -08164.88, 000167.84,    00.9945, 00.0655, 00.0370,    
 0000.553955, 000542,    -00551, -08152, 000285,    -00508.33, -08128.53, 000163.57,    00.9901, 00.0626, 00.0365,    
 0000.554932, 000541,    -00556, -08146, 000344,    -00522.39, -08137.89, 000185.98,    00.9912, 00.0643, 00.0392,    
 0000.555908, 000542,    -00578, -08159, 000343,    -00548.09, -08162.10, 000179.21,    00.9942, 00.0674, 00.0384,    
 0000.556885, 000846,    -00582, -08160, 000283,    -00527.43, -08185.85, 000206.68,    00.9971, 00.0649, 00.0417,    
 0000.557861, 000541,    -00576, -08177, 000280,    -00534.12, -08188.13, 000253.23,    00.9973, 00.0657, 00.0473,    
 0000.558838, 000540,    -00580, -08189, 000317,    -00565.37, -08170.92, 000237.26,    00.9952, 00.0696, 00.0453,    
 0000.559814, 000543,    -00591, -08194, 000356,    -00584.74, -08123.80, 000233.84,    00.9895, 00.0719, 00.0449,    
 0000.560791, 000543,    -00569, -08191, 000339,    -00577.87, -08107.89, 000269.54,    00.9876, 00.0711, 00.0492,    
 0000.561768, 000541,    -00580, -08156, 000293,    -00563.97, -08147.39, 000273.28,    00.9924, 00.0694, 00.0497,    
 0000.562744, 000541,    -00585, -08132, 000300,    -00555.36, -08154.47, 000290.21,    00.9932, 00.0683, 00.0517,    
 0000.563965, 000541,    -00569, -08144, 000310,    -00559.73, -08149.34, 000339.00,    00.9926, 00.0689, 00.0576,    
 0000.564941, 000541,    -00593, -08153, 000301,    -00578.43, -08160.08, 000337.43,    00.9939, 00.0711, 00.0574,    
 0000.565918, 000540,    -00591, -08166, 000294,    -00581.95, -08161.01, 000287.36,    00.9940, 00.0716, 00.0514,    
 0000.566895, 000854,    -00575, -08185, 000321,    -00576.90, -08175.43, 000285.56,    00.9958, 00.0710, 00.0511,    
 0000.567871, 000541,    -00586, -08165, 000310,    -00580.35, -08185.07, 000316.39,    00.9970, 00.0714, 00.0549,    
 0000.568848, 000540,    -00561, -08149, 000276,    -00589.00, -08188.47, 000347.59,    00.9974, 00.0724, 00.0586,    
 0000.569824, 000540,    -00549, -08166, 000316,    -00570.17, -08185.56, 000333.03,    00.9970, 00.0701, 00.0569,    
 0000.570801, 000541,    -00583, -08171, 000309,    -00579.44, -08156.56, 000294.82,    00.9935, 00.0713, 00.0523,    
 0000.571777, 000541,    -00580, -08140, 000231,    -00583.56, -08136.55, 000299.31,    00.9911, 00.0718, 00.0528,    
 0000.572754, 000540,    -00546, -08114, 000198,    -00569.69, -08145.95, 000305.53,    00.9922, 00.0701, 00.0535,    
 0000.573730, 000541,    -00538, -08118, 000191,    -00588.76, -08152.79, 000295.90,    00.9930, 00.0724, 00.0524,    
 0000.574951, 000541,    -00567, -08116, 000223,    -00586.69, -08162.73, 000288.73,    00.9942, 00.0722, 00.0515,    
 0000.575928, 000541,    -00597, -08137, 000285,    -00573.77, -08177.81, 000310.80,    00.9961, 00.0706, 00.0542,    
 0000.576904, 000856,    -00576, -08180, 000252,    -00582.84, -08161.45, 000300.63,    00.9941, 00.0717, 00.0530,    
 0000.577881, 000542,    -00549, -08185, 000231,    -00561.66, -08148.79, 000271.37,    00.9925, 00.0691, 00.0494,    
 0000.578857, 000540,    -00538, -08160, 000288,    -00551.36, -08162.95, 000304.51,    00.9943, 00.0678, 00.0534,    
 0000.579834, 000543,    -00509, -08137, 000297,    -00578.42, -08166.55, 000298.62,    00.9947, 00.0711, 00.0527,    
 0000.580811, 000541,    -00512, -08114, 000257,    -00574.65, -08140.08, 000233.82,    00.9915, 00.0707, 00.0449,    
 0000.581787, 000541,    -00537, -08125, 000252,    -00546.02, -08118.46, 000207.10,    00.9889, 00.0672, 00.0417,    
 0000.582764, 000540,    -00537, -08161, 000259,    -00539.28, -08122.58, 000202.38,    00.9894, 00.0664, 00.0412,    
 0000.583740, 000543,    -00544, -08165, 000267,    -00563.17, -08121.77, 000229.90,    00.9893, 00.0693, 00.0445,    
 0000.584961, 000540,    -00569, -08163, 000284,    -00587.89, -08139.80, 000281.82,    00.9914, 00.0723, 00.0507,    
 0000.585938, 000542,    -00562, -08167, 000241,    -00570.16, -08175.61, 000253.95,    00.9958, 00.0701, 00.0473,    
 0000.586914, 000853,    -00552, -08143, 000188,    -00547.65, -08179.07, 000235.43,    00.9962, 00.0674, 00.0451,    
 0000.587891, 000541,    -00572, -08131, 000203,    -00539.11, -08157.62, 000281.55,    00.9936, 00.0664, 00.0507,    
 0000.588867, 000540,    -00582, -08153, 000238,    -00516.16, -08138.66, 000288.08,    00.9913, 00.0636, 00.0515,    
 0000.589844, 000535,    -00552, -08166, 000263,    -00519.32, -08120.33, 000254.77,    00.9891, 00.0639, 00.0474,    
 0000.590820, 000542,    -00548, -08174, 000276,    -00540.39, -08130.41, 000251.09,    00.9903, 00.0665, 00.0470,    
 0000.591797, 000542,    -00587, -08177, 000258,    -00541.31, -08160.85, 000256.97,    00.9940, 00.0666, 00.0477,    
 0000.592773, 000541,    -00578, -08170, 000249,    -00547.77, -08164.31, 000263.37,    00.9944, 00.0674, 00.0485,    
 0000.593750, 000540,    -00541, -08144, 000261,    -00568.14, -08162.27, 000277.27,    00.9942, 00.0699, 00.0502,    
 0000.594971, 000543,    -00547, -08128, 000274,    -00561.99, -08164.88, 000241.93,    00.9945, 00.0691, 00.0459,    
 0000.595947, 000542,    -00585, -08144, 000277,    -00554.23, -08144.79, 000199.14,    00.9921, 00.0682, 00.0408,    
 0000.596924, 000853,    -00588, -08141, 000270,    -00571.30, -08134.87, 000212.84,    00.9908, 00.0703, 00.0424,    
 0000.597900, 000541,    -00556, -08138, 000247,    -00579.21, -08152.98, 000242.22,    00.9931, 00.0712, 00.0459,    
 0000.598877, 000541,    -00557, -08154, 000280,    -00554.16, -08163.66, 000263.47,    00.9944, 00.0682, 00.0485,    
 0000.599854, 000542,    -00556, -08149, 000319,    -00550.92, -08169.94, 000275.22,    00.9951, 00.0678, 00.0499,    
 0000.600830, 000541,    -00564, -08140, 000273,    -00583.17, -08171.81, 000260.41,    00.9953, 00.0717, 00.0481,    
 0000.601807, 000540,    -00565, -08140, 000236,    -00575.43, -08165.44, 000252.55,    00.9946, 00.0708, 00.0472,    
 0000.602783, 000540,    -00560, -08145, 000257,    -00544.77, -08143.71, 000262.48,    00.9919, 00.0670, 00.0484,    
 0000.603760, 000542,    -00583, -08157, 000266,    -00550.44, -08130.85, 000273.22,    00.9904, 00.0677, 00.0497,    
 0000.604736, 000540,    -00620, -08161, 000252,    -00582.98, -08144.57, 000275.26,    00.9920, 00.0717, 00.0499,    
 0000.605957, 000540,    -00631, -08153, 000284,    -00586.38, -08142.27, 000269.69,    00.9918, 00.0721, 00.0492,    
 0000.606934, 000853,    -00610, -08175, 000305,    -00560.59, -08140.45, 000251.51,    00.9915, 00.0690, 00.0471,    
 0000.607910, 000540,    -00633, -08179, 000230,    -00562.83, -08154.33, 000278.16,    00.9932, 00.0692, 00.0503,    
 0000.608887, 000540,    -00669, -08174, 000196,    -00564.10, -08150.62, 000308.55,    00.9928, 00.0694, 00.0539,    
 0000.609863, 000542,    -00656, -08179, 000228,    -00572.46, -08143.79, 000269.23,    00.9919, 00.0704, 00.0492,    
 0000.610840, 000541,    -00640, -08174, 000235,    -00574.60, -08144.38, 000238.21,    00.9920, 00.0707, 00.0455,    
 0000.611816, 000541,    -00644, -08194, 000250,    -00571.86, -08149.46, 000255.66,    00.9926, 00.0703, 00.0476,    
 0000.612793, 000540,    -00626, -08193, 000280,    -00591.79, -08160.15, 000263.53,    00.9939, 00.0728, 00.0485,    
 0000.613770, 000540,    -00613, -08181, 000263,    -00622.56, -08163.84, 000252.03,    00.9944, 00.0765, 00.0471,    
 0000.614746, 000540,    -00627, -08177, 000228,    -00631.67, -08157.54, 000277.81,    00.9936, 00.0776, 00.0502,    
 0000.615967, 000541,    -00629, -08174, 000234,    -00614.39, -08175.91, 000294.18,    00.9958, 00.0755, 00.0522,    
 0000.616943, 000846,    -00610, -08160, 000215,    -00633.18, -08178.88, 000231.10,    00.9962, 00.0778, 00.0446,    
 0000.617920, 000542,    -00594, -08170, 000201,    -00661.94, -08174.60, 000202.62,    00.9957, 00.0813, 00.0412,    
 0000.618896, 000541,    -00586, -08188, 000241,    -00649.79, -08178.97, 000229.62,    00.9962, 00.0799, 00.0444,    
 0000.619873, 000542,    -00586, -08162, 000289,    -00635.41, -08174.53, 000236.53,    00.9957, 00.0781, 00.0453,    
 0000.620850, 000541,    -00594, -08135, 000299,    -00637.88, -08190.17, 000250.06,    00.9976, 00.0784, 00.0469,    
 0000.621826, 000540,    -00593, -08158, 000350,    -00622.23, -08188.71, 000276.63,    00.9974, 00.0765, 00.0501,    
 0000.622803, 000541,    -00599, -08178, 000304,    -00611.11, -08178.66, 000263.22,    00.9962, 00.0751, 00.0485,    
 0000.623779, 000542,    -00612, -08174, 000197,    -00622.61, -08175.29, 000233.21,    00.9958, 00.0765, 00.0449,    
 0000.624756, 000540,    -00597, -08198, 000227,    -00623.75, -08173.27, 000238.01,    00.9955, 00.0767, 00.0454,    
 0000.625732, 000541,    -00573, -08200, 000266,    -00607.17, -08162.31, 000222.97,    00.9942, 00.0747, 00.0436,    
 0000.626953, 000853,    -00578, -08180, 000299,    -00593.47, -08170.86, 000212.98,    00.9952, 00.0730, 00.0424,    
 0000.627930, 000540,    -00576, -08159, 000260,    -00586.57, -08185.40, 000246.71,    00.9970, 00.0721, 00.0465,    
 0000.628906, 000541,    -00560, -08150, 000193,    -00586.05, -08163.37, 000285.04,    00.9943, 00.0721, 00.0511,    
 0000.629883, 000541,    -00574, -08155, 000206,    -00592.37, -08141.06, 000291.69,    00.9916, 00.0729, 00.0519,    
 0000.630859, 000543,    -00583, -08151, 000248,    -00591.37, -08160.12, 000332.67,    00.9939, 00.0727, 00.0568,    
 0000.631836, 000540,    -00558, -08162, 000273,    -00595.64, -08176.56, 000293.77,    00.9959, 00.0732, 00.0521,    
 0000.632812, 000540,    -00523, -08187, 000302,    -00604.88, -08173.49, 000206.15,    00.9956, 00.0744, 00.0416,    
 0000.633789, 000541,    -00517, -08190, 000313,    -00590.85, -08193.50, 000232.86,    00.9980, 00.0727, 00.0448,    
 0000.634766, 000540,    -00544, -08173, 000267,    -00570.24, -08194.74, 000265.52,    00.9981, 00.0702, 00.0487,    
 0000.635742, 000541,    -00565, -08160, 000271,    -00574.24, -08177.65, 000292.70,    00.9961, 00.0706, 00.0520,    
 0000.636963, 000850,    -00553, -08173, 000271,    -00572.18, -08160.33, 000260.28,    00.9940, 00.0704, 00.0481,    
 0000.637939, 000541,    -00556, -08204, 000284,    -00558.74, -08153.81, 000205.78,    00.9932, 00.0687, 00.0416,    
 0000.638916, 000541,    -00572, -08183, 000315,    -00570.49, -08158.48, 000218.59,    00.9937, 00.0702, 00.0431,    
 0000.639893, 000542,    -00534, -08163, 000292,    -00577.15, -08155.29, 000254.48,    00.9933, 00.0710, 00.0474,    
 0000.640869, 000540,    -00498, -08158, 000300,    -00555.09, -08164.36, 000275.88,    00.9944, 00.0683, 00.0500,    
 0000.641846, 000540,    -00527, -08156, 000321,    -00525.83, -08184.71, 000300.56,    00.9969, 00.0647, 00.0530,    
 0000.642822, 000541,    -00573, -08186, 000288,    -00521.83, -08187.20, 000309.33,    00.9972, 00.0642, 00.0540,    
 0000.643799, 000540,    -00588, -08182, 000224,    -00545.28, -08173.15, 000269.92,    00.9955, 00.0671, 00.0493,    
 0000.644775, 000541,    -00569, -08156, 000196,    -00562.97, -08162.15, 000271.76,    00.9942, 00.0693, 00.0495,    
 0000.645752, 000540,    -00542, -08140, 000235,    -00552.72, -08172.38, 000271.04,    00.9954, 00.0680, 00.0494,    
 0000.646729, 000854,    -00552, -08144, 000241,    -00555.16, -08197.25, 000281.11,    00.9984, 00.0683, 00.0506,    
 0000.647949, 000540,    -00576, -08166, 000224,    -00568.70, -08179.41, 000305.42,    00.9963, 00.0700, 00.0535,    
 0000.648926, 000540,    -00567, -08164, 000233,    -00537.49, -08162.70, 000285.13,    00.9942, 00.0662, 00.0511,    
 0000.649902, 000543,    -00564, -08139, 000235,    -00508.48, -08158.14, 000290.71,    00.9937, 00.0626, 00.0518,    
 0000.650879, 000543,    -00560, -08146, 000286,    -00533.28, -08156.26, 000307.85,    00.9935, 00.0656, 00.0538,    
 0000.651855, 000540,    -00526, -08150, 000286,    -00570.87, -08180.75, 000280.35,    00.9964, 00.0702, 00.0505,    
 0000.652832, 000540,    -00530, -08128, 000254,    -00582.38, -08176.43, 000227.33,    00.9959, 00.0716, 00.0442,    
 0000.653809, 000541,    -00548, -08131, 000250,    -00566.12, -08154.21, 000204.80,    00.9932, 00.0696, 00.0414,    
 0000.654785, 000541,    -00555, -08136, 000262,    -00543.75, -08140.73, 000237.92,    00.9916, 00.0669, 00.0454,    
 0000.655762, 000541,    -00572, -08131, 000258,    -00552.51, -08143.82, 000243.24,    00.9919, 00.0680, 00.0461,    
 0000.656738, 000854,    -00561, -08141, 000215,    -00572.36, -08161.81, 000228.74,    00.9941, 00.0704, 00.0443,    
 0000.657959, 000533,    -00560, -08176, 000182,    -00564.73, -08160.45, 000235.20,    00.9940, 00.0695, 00.0451,    
 0000.658936, 000540,    -00575, -08207, 000204,    -00562.48, -08140.85, 000236.23,    00.9916, 00.0692, 00.0452,    
 0000.659912, 000542,    -00594, -08189, 000228,    -00559.81, -08147.54, 000277.91,    00.9924, 00.0689, 00.0502,    
 0000.660889, 000541,    -00611, -08168, 000232,    -00532.92, -08151.22, 000277.01,    00.9928, 00.0656, 00.0501,    
 0000.661865, 000540,    -00617, -08173, 000258,    -00537.85, -08133.60, 000250.38,    00.9907, 00.0662, 00.0469,    
 0000.662842, 000541,    -00615, -08174, 000293,    -00554.13, -08136.85, 000247.94,    00.9911, 00.0682, 00.0466,    
 0000.663818, 000543,    -00618, -08178, 000300,    -00561.13, -08141.76, 000258.80,    00.9917, 00.0690, 00.0479,    
 0000.664795, 000543,    -00627, -08196, 000311,    -00576.36, -08138.72, 000256.55,    00.9913, 00.0709, 00.0477,    
 0000.665771, 000540,    -00639, -08198, 000337,    -00568.57, -08148.09, 000222.85,    00.9925, 00.0699, 00.0436,    
 0000.666748, 000851,    -00643, -08184, 000310,    -00569.21, -08177.51, 000197.49,    00.9960, 00.0700, 00.0406,    
 0000.667969, 000541,    -00620, -08187, 000288,    -00582.51, -08203.12, 000217.31,    00.9992, 00.0716, 00.0429,    
 0000.668945, 000540,    -00618, -08207, 000270,    -00598.79, -08188.43, 000238.03,    00.9974, 00.0736, 00.0454,    
 0000.669922, 000543,    -00632, -08208, 000291,    -00613.39, -08171.59, 000242.35,    00.9953, 00.0754, 00.0460,    
 0000.670898, 000542,    -00659, -08201, 000338,    -00619.21, -08176.27, 000265.55,    00.9959, 00.0761, 00.0487,    
 0000.671875, 000541,    -00682, -08192, 000300,    -00618.80, -08177.40, 000294.94,    00.9960, 00.0761, 00.0523,    
 0000.672852, 000541,    -00644, -08163, 000236,    -00621.75, -08180.40, 000299.53,    00.9964, 00.0764, 00.0528,    
 0000.673828, 000540,    -00612, -08180, 000226,    -00628.94, -08195.15, 000307.11,    00.9982, 00.0773, 00.0537,    
 0000.674805, 000540,    -00627, -08193, 000245,    -00638.75, -08196.75, 000327.22,    00.9984, 00.0785, 00.0562,    
 0000.675781, 000541,    -00621, -08162, 000270,    -00641.68, -08184.59, 000303.95,    00.9969, 00.0789, 00.0534,    
 0000.676758, 000854,    -00595, -08166, 000291,    -00621.90, -08186.68, 000285.65,    00.9972, 00.0765, 00.0512,    
 0000.677734, 000542,    -00579, -08161, 000274,    -00619.42, -08202.58, 000270.65,    00.9991, 00.0761, 00.0494,    
