 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0001.013901, 000693,  0.693, _,    -00331, -00053, 008214,    000000.00, 000000.00, 000004.00,    
 0001.213928, 000570,  0.570, _,    -00343, -00089, 008365,    000000.00, 000000.00, 000008.00,    
 0001.214920, 000545,  0.545, _,    -00312, -00094, 008395,    000000.00, 000000.00, 000012.00,    
 0001.215912, 000542,  0.542, _,    -00268, -00069, 008364,    000000.00, 000000.00, 000016.00,    
 0001.216919, 000543,  0.543, _,    -00259, -00078, 008313,    000000.00, 000000.00, 000020.00,    
 0001.217911, 000542,  0.542, _,    -00266, -00087, 008315,    000000.00, 000000.00, 000024.00,    
 0001.218918, 000543,  0.543, _,    -00286, -00072, 008352,    000000.00, 000000.00, 000028.00,    
 0001.219910, 000542,  0.542, _,    -00302, -00079, 008384,    000000.00, 000000.00, 000032.00,    
 0001.220917, 000545,  0.545, _,    -00288, -00074, 008385,    000000.00, 000000.00, 000036.00,    
 0001.221909, 000544,  0.544, _,    -00276, -00064, 008305,    000000.00, 000000.00, 000040.00,    
 0001.222916, 000543,  0.543, _,    -00288, -00065, 008254,    000000.00, 000000.00, 000044.00,    
 0001.223907, 000544,  0.544, _,    -00295, -00066, 008233,    000000.00, 000000.00, 000048.00,    
 0001.224915, 000543,  0.543, _,    -00282, -00066, 008239,    000000.00, 000000.00, 000052.00,    
 0001.225906, 000542,  0.542, _,    -00283, -00034, 008311,    000000.00, 000000.00, 000056.00,    
 0001.226913, 000544,  0.544, _,    -00289, -00025, 008342,    000000.00, 000000.00, 000060.00,    
 0001.227921, 000543,  0.543, _,    -00296, -00045, 008338,    000000.00, 000000.00, 000064.00,    
 0001.228912, 000544,  0.544, _,    -00324, -00050, 008312,    000000.00, 000000.00, 000068.00,    
 0001.229919, 000543,  0.543, _,    -00336, -00061, 008291,    000000.00, 000000.00, 000072.00,    
 0001.230911, 000544,  0.544, _,    -00317, -00052, 008273,    000000.00, 000000.00, 000076.00,    
 0001.231918, 000544,  0.544, _,    -00318, -00049, 008283,    -00317.00, -00049.00, 008214.00,    
 0001.232910, 000544,  0.544, _,    -00323, -00065, 008286,    -00325.00, -00072.00, 008349.00,    
 0001.233917, 000544,  0.544, _,    -00287, -00064, 008292,    -00298.00, -00075.00, 008376.00,    
 0001.234909, 000545,  0.545, _,    -00255, -00068, 008304,    -00265.00, -00059.00, 008347.00,    
 0001.235916, 000545,  0.545, _,    -00255, -00054, 008298,    -00257.00, -00063.00, 008303.00,    
 0001.236923, 000626,  0.626, _,    -00282, -00058, 008277,    -00264.00, -00068.00, 008303.00,    
 0001.237915, 000546,  0.546, _,    -00291, -00043, 008284,    -00281.00, -00058.00, 008335.00,    
 0001.238907, 000544,  0.544, _,    -00267, -00033, 008266,    -00290.00, -00061.00, 008366.00,    
 0001.239914, 000542,  0.542, _,    -00250, -00039, 008226,    -00280.00, -00058.00, 008366.00,    
 0001.240921, 000545,  0.545, _,    -00256, -00053, 008248,    -00271.00, -00053.00, 008292.00,    
 0001.241913, 000544,  0.544, _,    -00273, -00075, 008267,    -00279.00, -00054.00, 008250.00,    
 0001.242920, 000543,  0.543, _,    -00293, -00060, 008268,    -00284.00, -00054.00, 008232.00,    
 0001.243912, 000544,  0.544, _,    -00286, -00044, 008293,    -00276.00, -00053.00, 008238.00,    
 0001.244919, 000544,  0.544, _,    -00274, -00036, 008312,    -00276.00, -00033.00, 008296.00,    
 0001.245911, 000543,  0.543, _,    -00275, -00041, 008303,    -00279.00, -00025.00, 008323.00,    
 0001.246918, 000546,  0.546, _,    -00279, -00055, 008280,    -00283.00, -00041.00, 008319.00,    
 0001.247910, 000545,  0.545, _,    -00278, -00047, 008265,    -00307.00, -00043.00, 008295.00,    
 0001.248917, 000543,  0.543, _,    -00294, -00039, 008298,    -00317.00, -00049.00, 008279.00,    
 0001.249908, 000546,  0.546, _,    -00275, -00029, 008348,    -00300.00, -00043.00, 008267.00,    
 0001.250916, 000544,  0.544, _,    -00246, -00050, 008354,    -00300.00, -00041.00, 008276.00,    
 0001.251907, 000544,  0.544, _,    -00265, -00051, 008325,    -00304.00, -00051.00, 008278.00,    
 0001.252930, 000551,  0.551, _,    -00266, -00028, 008321,    -00274.00, -00050.00, 008283.00,    
 0001.253922, 000548,  0.548, _,    -00255, -00044, 008351,    -00253.00, -00050.00, 008293.00,    
 0001.254913, 000544,  0.544, _,    -00265, -00063, 008355,    -00253.00, -00044.00, 008289.00,    
 0001.255920, 000543,  0.543, _,    -00286, -00068, 008351,    -00270.00, -00046.00, 008271.00,    
 0001.256912, 000544,  0.544, _,    -00290, -00073, 008353,    -00276.00, -00037.00, 008278.00,    
 0001.257919, 000544,  0.544, _,    -00287, -00084, 008332,    -00263.00, -00031.00, 008264.00,    
 0001.258911, 000544,  0.544, _,    -00307, -00090, 008307,    -00249.00, -00036.00, 008226.00,    
 0001.259918, 000542,  0.542, _,    -00324, -00083, 008290,    -00255.00, -00045.00, 008248.00,    
 0001.260910, 000545,  0.545, _,    -00324, -00093, 008322,    -00268.00, -00063.00, 008266.00,    
 0001.261917, 000544,  0.544, _,    -00311, -00062, 008374,    -00282.00, -00049.00, 008267.00,    
 0001.262909, 000544,  0.544, _,    -00288, -00045, 008360,    -00276.00, -00039.00, 008290.00,    
 0001.263916, 000544,  0.544, _,    -00297, -00063, 008314,    -00269.00, -00034.00, 008306.00,    
 0001.264908, 000544,  0.544, _,    -00308, -00033, 008305,    -00270.00, -00037.00, 008299.00,    
 0001.265915, 000544,  0.544, _,    -00284, -00023, 008308,    -00272.00, -00046.00, 008279.00,    
 0001.266907, 000544,  0.544, _,    -00276, -00054, 008337,    -00272.00, -00042.00, 008265.00,    
 0001.267914, 000540,  0.540, _,    -00272, -00055, 008319,    -00284.00, -00035.00, 008297.00,    
 0001.268906, 000544,  0.544, _,    -00272, -00046, 008288,    -00270.00, -00027.00, 008336.00,    
 0001.269913, 000545,  0.545, _,    -00286, -00042, 008321,    -00246.00, -00044.00, 008340.00,    
 0001.270920, 000543,  0.543, _,    -00273, -00042, 008318,    -00264.00, -00044.00, 008318.00,    
 0001.271912, 000544,  0.544, _,    -00259, -00063, 008294,    -00264.00, -00027.00, 008314.00,    
 0001.272919, 000544,  0.544, _,    -00282, -00097, 008308,    -00255.00, -00042.00, 008337.00,    
 0001.273911, 000544,  0.544, _,    -00288, -00105, 008332,    -00264.00, -00054.00, 008338.00,    
 0001.274918, 000537,  0.537, _,    -00264, -00055, 008345,    -00279.00, -00057.00, 008336.00,    
 0001.275909, 000543,  0.543, _,    -00277, -00022, 008382,    -00280.00, -00061.00, 008338.00,    
 0001.276917, 000544,  0.544, _,    -00296, -00028, 008367,    -00279.00, -00069.00, 008320.00,    
 0001.277908, 000544,  0.544, _,    -00301, -00048, 008327,    -00294.00, -00074.00, 008303.00,    
 0001.278915, 000544,  0.544, _,    -00300, -00066, 008303,    -00306.00, -00067.00, 008289.00,    
 0001.279907, 000545,  0.545, _,    -00290, -00072, 008277,    -00305.00, -00076.00, 008314.00,    
 0001.280914, 000544,  0.544, _,    -00287, -00067, 008302,    -00294.00, -00051.00, 008357.00,    
 0001.281906, 000546,  0.546, _,    -00307, -00064, 008357,    -00280.00, -00040.00, 008344.00,    
 0001.282913, 000544,  0.544, _,    -00309, -00074, 008369,    -00286.00, -00052.00, 008306.00,    
 0001.283920, 000544,  0.544, _,    -00281, -00066, 008342,    -00293.00, -00030.00, 008302.00,    
 0001.284912, 000544,  0.544, _,    -00273, -00040, 008348,    -00276.00, -00022.00, 008303.00,    
 0001.285919, 000543,  0.543, _,    -00259, -00056, 008360,    -00270.00, -00047.00, 008327.00,    
 0001.286911, 000544,  0.544, _,    -00250, -00081, 008332,    -00268.00, -00048.00, 008313.00,    
 0001.287918, 000543,  0.543, _,    -00242, -00078, 008335,    -00267.00, -00041.00, 008287.00,    
 0001.288910, 000543,  0.543, _,    -00234, -00069, 008371,    -00276.00, -00040.00, 008315.00,    
 0001.289917, 000546,  0.546, _,    -00260, -00049, 008384,    -00266.00, -00040.00, 008313.00,    
 0001.290909, 000544,  0.544, _,    -00281, -00054, 008354,    -00256.00, -00055.00, 008293.00,    
 0001.291916, 000544,  0.544, _,    -00277, -00052, 008303,    -00274.00, -00079.00, 008304.00,    
 0001.292908, 000544,  0.544, _,    -00281, -00037, 008345,    -00278.00, -00086.00, 008327.00,    
 0001.293915, 000549,  0.549, _,    -00282, -00051, 008398,    -00260.00, -00049.00, 008338.00,    
 0001.294907, 000544,  0.544, _,    -00282, -00066, 008367,    -00271.00, -00022.00, 008367.00,    
 0001.295914, 000545,  0.545, _,    -00277, -00084, 008300,    -00281.00, -00028.00, 008354.00,    
 0001.296921, 000544,  0.544, _,    -00276, -00102, 008285,    -00284.00, -00046.00, 008321.00,    
 0001.297913, 000543,  0.543, _,    -00313, -00086, 008287,    -00284.00, -00058.00, 008299.00,    
 0001.298920, 000544,  0.544, _,    -00332, -00049, 008266,    -00278.00, -00061.00, 008276.00,    
 0001.299911, 000543,  0.543, _,    -00308, -00036, 008301,    -00277.00, -00057.00, 008298.00,    
 0001.300919, 000544,  0.544, _,    -00303, -00045, 008308,    -00293.00, -00054.00, 008345.00,    
 0001.301910, 000545,  0.545, _,    -00314, -00050, 008291,    -00295.00, -00061.00, 008354.00,    
 0001.302917, 000544,  0.544, _,    -00306, -00047, 008299,    -00275.00, -00054.00, 008331.00,    
