 Gtime,       Gdur,      Grx1,   Gry1,   Grz1,      Gax1,      Gay1,      Gaz1          Gcx1,    Gcy1,    Gcz1   
 0000.465347, 000744,    -00045, 000062, -00033,    -00000.88, 000001.22, -00000.65,    00.0003, -0.0002, 00.0002,    
 0000.665359, 000584,    -00043, 000085, 000020,    -00001.71, 000002.86, -00000.24,    00.0008, -0.0005, 00.0001,    
 0000.666351, 000544,    -00034, 000082, 000014,    -00002.34, 000004.41, 000000.04,    00.0012, -0.0006, -0.0000,    
 0000.667343, 000542,    -00035, 000078, 000011,    -00002.98, 000005.85, 000000.25,    00.0016, -0.0008, -0.0001,    
 0000.668335, 000540,    -00037, 000079, 000007,    -00003.65, 000007.29, 000000.38,    00.0019, -0.0010, -0.0001,    
 0000.669342, 000540,    -00039, 000081, -00002,    -00004.34, 000008.73, 000000.34,    00.0023, -0.0012, -0.0001,    
 0000.670349, 000541,    -00042, 000083, -00009,    -00005.08, 000010.19, 000000.15,    00.0027, -0.0014, -0.0000,    
 0000.671341, 000540,    -00042, 000087, -00012,    -00005.80, 000011.70, -00000.08,    00.0031, -0.0015, 00.0000,    
 0000.672348, 000540,    -00042, 000088, -00013,    -00006.51, 000013.19, -00000.34,    00.0035, -0.0017, 00.0001,    
 0000.673340, 000853,    -00041, 000085, -00014,    -00044.11, 000065.46, -00027.68,    00.0174, -0.0117, 00.0074,    
 0000.674347, 000541,    -00038, 000080, -00014,    -00042.35, 000084.61, 000016.07,    00.0225, -0.0113, -0.0043,    
 0000.675339, 000540,    -00030, 000076, -00015,    -00034.72, 000081.98, 000010.54,    00.0218, -0.0092, -0.0028,    
 0000.676346, 000540,    -00027, 000074, -00014,    -00035.39, 000078.55, 000007.60,    00.0209, -0.0094, -0.0020,    
 0000.677338, 000540,    -00029, 000073, -00013,    -00036.90, 000079.26, 000003.91,    00.0211, -0.0098, -0.0010,    
 0000.678345, 000540,    -00036, 000074, -00018,    -00038.53, 000080.80, -00003.90,    00.0215, -0.0103, 00.0010,    
 0000.679337, 000540,    -00039, 000076, -00020,    -00041.00, 000082.34, -00009.96,    00.0219, -0.0109, 00.0027,    
 0000.680344, 000542,    -00035, 000073, -00017,    -00040.88, 000085.44, -00012.56,    00.0228, -0.0109, 00.0033,    
 0000.681335, 000539,    -00031, 000064, -00017,    -00040.69, 000085.84, -00013.47,    00.0229, -0.0108, 00.0036,    
 0000.682343, 000540,    -00035, 000059, -00017,    -00039.75, 000082.85, -00014.36,    00.0221, -0.0106, 00.0038,    
 0000.683334, 000851,    -00041, 000065, -00020,    -00037.32, 000078.40, -00014.47,    00.0209, -0.0099, 00.0039,    
 0000.684341, 000540,    -00038, 000071, -00021,    -00030.77, 000074.97, -00015.41,    00.0200, -0.0082, 00.0041,    
 0000.685349, 000540,    -00033, 000071, -00021,    -00028.35, 000073.26, -00014.70,    00.0195, -0.0076, 00.0039,    
 0000.686340, 000539,    -00037, 000071, -00029,    -00030.16, 000072.39, -00014.16,    00.0193, -0.0080, 00.0038,    
 0000.687347, 000536,    -00037, 000070, -00032,    -00036.04, 000073.16, -00018.62,    00.0195, -0.0096, 00.0050,    
 0000.688339, 000538,    -00030, 000071, -00033,    -00038.38, 000074.76, -00020.54,    00.0199, -0.0102, 00.0055,    
 0000.689346, 000540,    -00026, 000074, -00032,    -00034.86, 000072.29, -00018.30,    00.0193, -0.0093, 00.0049,    
 0000.690338, 000540,    -00025, 000080, -00030,    -00031.38, 000065.06, -00018.53,    00.0173, -0.0084, 00.0049,    
 0000.691345, 000540,    -00024, 000084, -00034,    -00034.52, 000061.32, -00018.83,    00.0163, -0.0092, 00.0050,    
 0000.692337, 000542,    -00027, 000085, -00036,    -00039.29, 000066.71, -00021.63,    00.0178, -0.0105, 00.0058,    
 0000.693344, 000845,    -00034, 000086, -00036,    -00036.73, 000072.01, -00022.73,    00.0192, -0.0098, 00.0061,    
 0000.694336, 000539,    -00034, 000087, -00034,    -00032.57, 000072.31, -00022.96,    00.0193, -0.0087, 00.0061,    
 0000.695343, 000540,    -00034, 000088, -00034,    -00035.88, 000072.61, -00029.73,    00.0193, -0.0096, 00.0079,    
 0000.696335, 000539,    -00041, 000090, -00033,    -00035.98, 000072.13, -00032.26,    00.0192, -0.0096, 00.0086,    
