 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0001.076721, 000706,  0.706, _,    -00260, -00038, 008276,    000000.00, 000000.00, 000004.00,    
 0001.276733, 000560,  0.560, _,    -00252, -00064, 008297,    000000.00, 000000.00, 000008.00,    
 0001.277740, 000536,  0.536, _,    -00240, -00044, 008318,    000000.00, 000000.00, 000012.00,    
 0001.278717, 000529,  0.529, _,    -00222, -00052, 008287,    000000.00, 000000.00, 000016.00,    
 0001.279724, 000535,  0.535, _,    -00233, -00074, 008255,    -00256.00, -00038.00, 008275.00,    
 0001.280731, 000532,  0.532, _,    -00228, -00059, 008277,    -00248.00, -00061.00, 008294.00,    
 0001.281738, 000533,  0.533, _,    -00208, -00005, 008347,    -00236.00, -00043.00, 008315.00,    
 0001.282745, 000526,  0.526, _,    -00205, -00021, 008354,    -00220.00, -00050.00, 008285.00,    
 0001.283722, 000531,  0.531, _,    -00223, -00075, 008329,    -00229.00, -00071.00, 008255.00,    
 0001.284729, 000532,  0.532, _,    -00242, -00066, 008295,    -00225.00, -00057.00, 008277.00,    
 0001.285736, 000532,  0.532, _,    -00248, -00035, 008295,    -00207.00, -00005.00, 008344.00,    
 0001.286743, 000532,  0.532, _,    -00246, -00066, 008315,    -00205.00, -00021.00, 008350.00,    
 0001.287720, 000532,  0.532, _,    -00237, -00113, 008291,    -00223.00, -00072.00, 008325.00,    
 0001.288727, 000533,  0.533, _,    -00234, -00092, 008275,    -00240.00, -00065.00, 008293.00,    
 0001.289734, 000528,  0.528, _,    -00238, -00042, 008301,    -00244.00, -00035.00, 008293.00,    
 0001.290741, 000533,  0.533, _,    -00255, -00039, 008325,    -00243.00, -00064.00, 008312.00,    
 0001.291718, 000532,  0.532, _,    -00270, -00052, 008284,    -00236.00, -00109.00, 008289.00,    
 0001.292725, 000533,  0.533, _,    -00274, -00043, 008240,    -00234.00, -00088.00, 008274.00,    
 0001.293732, 000532,  0.532, _,    -00262, -00036, 008258,    -00238.00, -00040.00, 008298.00,    
 0001.294739, 000532,  0.532, _,    -00220, -00044, 008310,    -00254.00, -00038.00, 008321.00,    
 0001.295746, 000532,  0.532, _,    -00203, -00043, 008358,    -00267.00, -00048.00, 008282.00,    
 0001.296722, 000532,  0.532, _,    -00231, -00033, 008359,    -00270.00, -00041.00, 008240.00,    
 0001.297729, 000533,  0.533, _,    -00239, -00040, 008325,    -00258.00, -00035.00, 008258.00,    
 0001.298737, 000532,  0.532, _,    -00244, -00056, 008325,    -00219.00, -00041.00, 008310.00,    
 0001.299744, 000572,  0.572, _,    -00275, -00075, 008346,    -00203.00, -00041.00, 008355.00,    
 0001.300720, 000534,  0.534, _,    -00268, -00068, 008312,    -00231.00, -00033.00, 008355.00,    
 0001.301727, 000533,  0.533, _,    -00240, -00047, 008303,    -00239.00, -00040.00, 008323.00,    
 0001.302734, 000533,  0.533, _,    -00239, -00035, 008339,    -00242.00, -00054.00, 008323.00,    
 0001.303741, 000533,  0.533, _,    -00246, -00043, 008364,    -00271.00, -00071.00, 008343.00,    
 0001.304718, 000533,  0.533, _,    -00239, -00058, 008347,    -00264.00, -00064.00, 008311.00,    
 0001.305725, 000533,  0.533, _,    -00241, -00053, 008346,    -00239.00, -00045.00, 008303.00,    
 0001.306732, 000533,  0.533, _,    -00247, -00044, 008339,    -00239.00, -00035.00, 008339.00,    
 0001.307739, 000532,  0.532, _,    -00226, -00043, 008310,    -00243.00, -00043.00, 008360.00,    
 0001.308716, 000532,  0.532, _,    -00211, -00038, 008298,    -00237.00, -00054.00, 008343.00,    
 0001.309723, 000534,  0.534, _,    -00218, -00006, 008300,    -00238.00, -00049.00, 008342.00,    
 0001.310730, 000533,  0.533, _,    -00241, 000003, 008330,    -00243.00, -00040.00, 008335.00,    
 0001.311737, 000533,  0.533, _,    -00251, -00034, 008339,    -00224.00, -00039.00, 008308.00,    
 0001.312744, 000533,  0.533, _,    -00232, -00055, 008370,    -00211.00, -00035.00, 008298.00,    
 0001.313721, 000532,  0.532, _,    -00233, -00066, 008358,    -00218.00, -00005.00, 008300.00,    
 0001.314728, 000532,  0.532, _,    -00254, -00073, 008304,    -00239.00, 000000.00, 008329.00,    
 0001.315735, 000543,  0.543, _,    -00246, -00054, 008302,    -00248.00, -00034.00, 008337.00,    
 0001.316742, 000530,  0.530, _,    -00257, -00042, 008344,    -00232.00, -00053.00, 008366.00,    
 0001.317719, 000537,  0.537, _,    -00273, -00051, 008337,    -00233.00, -00063.00, 008354.00,    
 0001.318726, 000534,  0.534, _,    -00249, -00052, 008317,    -00252.00, -00069.00, 008303.00,    
 0001.319733, 000535,  0.535, _,    -00224, -00045, 008297,    -00245.00, -00051.00, 008301.00,    
 0001.320740, 000533,  0.533, _,    -00236, -00059, 008274,    -00254.00, -00042.00, 008340.00,    
 0001.321716, 000533,  0.533, _,    -00261, -00052, 008309,    -00269.00, -00050.00, 008333.00,    
 0001.322723, 000532,  0.532, _,    -00241, -00014, 008327,    -00246.00, -00050.00, 008314.00,    
 0001.323730, 000532,  0.532, _,    -00232, -00022, 008317,    -00224.00, -00043.00, 008296.00,    
 0001.324738, 000535,  0.535, _,    -00275, -00050, 008301,    -00235.00, -00055.00, 008274.00,    
 0001.325745, 000532,  0.532, _,    -00287, -00039, 008348,    -00259.00, -00049.00, 008308.00,    
 0001.326721, 000532,  0.532, _,    -00249, -00010, 008340,    -00240.00, -00013.00, 008325.00,    
 0001.327728, 000533,  0.533, _,    -00237, -00004, 008263,    -00232.00, -00020.00, 008315.00,    
 0001.328735, 000532,  0.532, _,    -00251, -00016, 008266,    -00272.00, -00046.00, 008299.00,    
 0001.329742, 000534,  0.534, _,    -00237, -00023, 008277,    -00283.00, -00035.00, 008344.00,    
 0001.330719, 000533,  0.533, _,    -00214, -00029, 008308,    -00246.00, -00009.00, 008336.00,    
 0001.331726, 000534,  0.534, _,    -00230, -00017, 008371,    -00235.00, -00004.00, 008263.00,    
 0001.332733, 000532,  0.532, _,    -00257, -00037, 008369,    -00248.00, -00016.00, 008266.00,    
 0001.333740, 000533,  0.533, _,    -00249, -00073, 008303,    -00235.00, -00022.00, 008277.00,    
 0001.334717, 000532,  0.532, _,    -00236, -00059, 008251,    -00214.00, -00028.00, 008306.00,    
 0001.335724, 000533,  0.533, _,    -00237, -00054, 008236,    -00230.00, -00017.00, 008367.00,    
 0001.336731, 000532,  0.532, _,    -00234, -00063, 008261,    -00253.00, -00037.00, 008365.00,    
 0001.337738, 000533,  0.533, _,    -00232, -00057, 008313,    -00245.00, -00069.00, 008300.00,    
