 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0000.276245, 000530,  2.650, X,    -00309, -00094, 008293,    -00309.00, -00094.00, 008293.00,    -0.0114, -0.0371, 01.0136,    
 0000.276855, 000532,  2.660, X,    -00309, -00094, 008293,    -00309.00, -00094.00, 008293.00,    -0.0114, -0.0371, 01.0136,    
 0000.277710, 000538,  2.690, X,    -00309, -00094, 008293,    -00309.00, -00094.00, 008293.00,    -0.0114, -0.0371, 01.0136,    
 0000.278320, 000537,  2.685, X,    -00309, -00094, 008293,    -00309.00, -00094.00, 008293.00,    -0.0114, -0.0371, 01.0136,    
 0000.278931, 000529,  2.645, X,    -00309, -00094, 008293,    -00309.00, -00094.00, 008293.00,    -0.0114, -0.0371, 01.0136,    
 0000.279541, 000533,  2.665, X,    -00309, -00094, 008293,    -00309.00, -00094.00, 008293.00,    -0.0114, -0.0371, 01.0136,    
 0000.280151, 000531,  2.655, X,    -00309, -00094, 008293,    -00309.00, -00094.00, 008293.00,    -0.0114, -0.0371, 01.0136,    
 0000.280762, 000530,  2.650, X,    -00309, -00094, 008293,    -00309.00, -00094.00, 008293.00,    -0.0114, -0.0371, 01.0136,    
 0000.281372, 000531,  2.655, X,    -00315, -00050, 008298,    -00315.00, -00050.00, 008298.00,    -0.0061, -0.0378, 01.0142,    
 0000.281982, 000530,  2.650, X,    -00315, -00050, 008298,    -00315.00, -00050.00, 008298.00,    -0.0061, -0.0378, 01.0142,    
 0000.282593, 000531,  2.655, X,    -00315, -00050, 008298,    -00315.00, -00050.00, 008298.00,    -0.0061, -0.0378, 01.0142,    
 0000.283081, 000557,  2.785, X,    -00315, -00050, 008298,    -00315.00, -00050.00, 008298.00,    -0.0061, -0.0378, 01.0142,    
 0000.283813, 000566,  2.830, X,    -00315, -00050, 008298,    -00315.00, -00050.00, 008298.00,    -0.0061, -0.0378, 01.0142,    
 0000.284424, 000610,  3.050, X,    -00315, -00050, 008298,    -00315.00, -00050.00, 008298.00,    -0.0061, -0.0378, 01.0142,    
 0000.285156, 000532,  2.660, X,    -00315, -00050, 008298,    -00315.00, -00050.00, 008298.00,    -0.0061, -0.0378, 01.0142,    
 0000.285767, 000527,  2.635, X,    -00315, -00050, 008298,    -00315.00, -00050.00, 008298.00,    -0.0061, -0.0378, 01.0142,    
 0000.286255, 000531,  2.655, X,    -00298, -00059, 008280,    -00298.00, -00059.00, 008280.00,    -0.0072, -0.0357, 01.0120,    
 0000.286865, 000531,  2.655, X,    -00298, -00059, 008280,    -00298.00, -00059.00, 008280.00,    -0.0072, -0.0357, 01.0120,    
 0000.287476, 000532,  2.660, X,    -00298, -00059, 008280,    -00298.00, -00059.00, 008280.00,    -0.0072, -0.0357, 01.0120,    
 0000.288086, 000531,  2.655, X,    -00298, -00059, 008280,    -00298.00, -00059.00, 008280.00,    -0.0072, -0.0357, 01.0120,    
 0000.288696, 000532,  2.660, X,    -00298, -00059, 008280,    -00298.00, -00059.00, 008280.00,    -0.0072, -0.0357, 01.0120,    
 0000.289307, 000530,  2.650, X,    -00298, -00059, 008280,    -00298.00, -00059.00, 008280.00,    -0.0072, -0.0357, 01.0120,    
 0000.289917, 000535,  2.675, X,    -00298, -00059, 008280,    -00298.00, -00059.00, 008280.00,    -0.0072, -0.0357, 01.0120,    
 0000.290527, 000531,  2.655, X,    -00298, -00059, 008280,    -00298.00, -00059.00, 008280.00,    -0.0072, -0.0357, 01.0120,    
 0000.291138, 000532,  2.660, X,    -00301, -00052, 008308,    -00301.00, -00052.00, 008308.00,    -0.0063, -0.0361, 01.0154,    
 0000.291748, 000531,  2.655, X,    -00301, -00052, 008308,    -00301.00, -00052.00, 008308.00,    -0.0063, -0.0361, 01.0154,    
 0000.292358, 000530,  2.650, X,    -00301, -00052, 008308,    -00301.00, -00052.00, 008308.00,    -0.0063, -0.0361, 01.0154,    
 0000.292969, 000530,  2.650, X,    -00301, -00052, 008308,    -00301.00, -00052.00, 008308.00,    -0.0063, -0.0361, 01.0154,    
 0000.293457, 000530,  2.650, X,    -00301, -00052, 008308,    -00301.00, -00052.00, 008308.00,    -0.0063, -0.0361, 01.0154,    
 0000.294067, 000531,  2.655, X,    -00301, -00052, 008308,    -00301.00, -00052.00, 008308.00,    -0.0063, -0.0361, 01.0154,    
 0000.294678, 000531,  2.655, X,    -00301, -00052, 008308,    -00301.00, -00052.00, 008308.00,    -0.0063, -0.0361, 01.0154,    
 0000.295288, 000532,  2.660, X,    -00301, -00052, 008308,    -00301.00, -00052.00, 008308.00,    -0.0063, -0.0361, 01.0154,    
 0000.295898, 000530,  2.650, X,    -00301, -00052, 008308,    -00301.00, -00052.00, 008308.00,    -0.0063, -0.0361, 01.0154,    
 0000.296509, 000530,  2.650, X,    -00272, -00086, 008286,    -00272.00, -00086.00, 008286.00,    -0.0105, -0.0326, 01.0127,    
 0000.297241, 000541,  2.705, X,    -00272, -00086, 008286,    -00272.00, -00086.00, 008286.00,    -0.0105, -0.0326, 01.0127,    
 0000.297852, 000530,  2.650, X,    -00272, -00086, 008286,    -00272.00, -00086.00, 008286.00,    -0.0105, -0.0326, 01.0127,    
 0000.298462, 000534,  2.670, X,    -00272, -00086, 008286,    -00272.00, -00086.00, 008286.00,    -0.0105, -0.0326, 01.0127,    
 0000.299072, 000530,  2.650, X,    -00272, -00086, 008286,    -00272.00, -00086.00, 008286.00,    -0.0105, -0.0326, 01.0127,    
 0000.299683, 000542,  2.710, X,    -00272, -00086, 008286,    -00272.00, -00086.00, 008286.00,    -0.0105, -0.0326, 01.0127,    
 0000.300293, 000531,  2.655, X,    -00272, -00086, 008286,    -00272.00, -00086.00, 008286.00,    -0.0105, -0.0326, 01.0127,    
 0000.300903, 000530,  2.650, X,    -00272, -00086, 008286,    -00272.00, -00086.00, 008286.00,    -0.0105, -0.0326, 01.0127,    
 0000.301514, 000531,  2.655, X,    -00343, -00041, 008323,    -00343.00, -00041.00, 008323.00,    -0.0050, -0.0412, 01.0172,    
 0000.302124, 000531,  2.655, X,    -00343, -00041, 008323,    -00343.00, -00041.00, 008323.00,    -0.0050, -0.0412, 01.0172,    
 0000.302734, 000533,  2.665, X,    -00343, -00041, 008323,    -00343.00, -00041.00, 008323.00,    -0.0050, -0.0412, 01.0172,    
 0000.303345, 000530,  2.650, X,    -00343, -00041, 008323,    -00343.00, -00041.00, 008323.00,    -0.0050, -0.0412, 01.0172,    
 0000.303955, 000530,  2.650, X,    -00343, -00041, 008323,    -00343.00, -00041.00, 008323.00,    -0.0050, -0.0412, 01.0172,    
 0000.304443, 000530,  2.650, X,    -00343, -00041, 008323,    -00343.00, -00041.00, 008323.00,    -0.0050, -0.0412, 01.0172,    
 0000.305054, 000531,  2.655, X,    -00343, -00041, 008323,    -00343.00, -00041.00, 008323.00,    -0.0050, -0.0412, 01.0172,    
 0000.305664, 000530,  2.650, X,    -00343, -00041, 008323,    -00343.00, -00041.00, 008323.00,    -0.0050, -0.0412, 01.0172,    
 0000.306274, 000530,  2.650, X,    -00322, -00054, 008295,    -00322.00, -00054.00, 008295.00,    -0.0066, -0.0387, 01.0138,    
 0000.306885, 000527,  2.635, X,    -00322, -00054, 008295,    -00322.00, -00054.00, 008295.00,    -0.0066, -0.0387, 01.0138,    
 0000.307495, 000531,  2.655, X,    -00322, -00054, 008295,    -00322.00, -00054.00, 008295.00,    -0.0066, -0.0387, 01.0138,    
 0000.308105, 000530,  2.650, X,    -00322, -00054, 008295,    -00322.00, -00054.00, 008295.00,    -0.0066, -0.0387, 01.0138,    
 0000.308716, 000531,  2.655, X,    -00322, -00054, 008295,    -00322.00, -00054.00, 008295.00,    -0.0066, -0.0387, 01.0138,    
 0000.309326, 000530,  2.650, X,    -00322, -00054, 008295,    -00322.00, -00054.00, 008295.00,    -0.0066, -0.0387, 01.0138,    
 0000.309937, 000533,  2.665, X,    -00322, -00054, 008295,    -00322.00, -00054.00, 008295.00,    -0.0066, -0.0387, 01.0138,    
 0000.310547, 000531,  2.655, X,    -00322, -00054, 008295,    -00322.00, -00054.00, 008295.00,    -0.0066, -0.0387, 01.0138,    
 0000.311035, 000526,  2.630, X,    -00325, -00031, 008285,    -00325.00, -00031.00, 008285.00,    -0.0038, -0.0390, 01.0126,    
 0000.311646, 000530,  2.650, X,    -00325, -00031, 008285,    -00325.00, -00031.00, 008285.00,    -0.0038, -0.0390, 01.0126,    
 0000.312256, 000530,  2.650, X,    -00325, -00031, 008285,    -00325.00, -00031.00, 008285.00,    -0.0038, -0.0390, 01.0126,    
 0000.312866, 000530,  2.650, X,    -00325, -00031, 008285,    -00325.00, -00031.00, 008285.00,    -0.0038, -0.0390, 01.0126,    
 0000.313477, 000530,  2.650, X,    -00325, -00031, 008285,    -00325.00, -00031.00, 008285.00,    -0.0038, -0.0390, 01.0126,    
 0000.314087, 000531,  2.655, X,    -00325, -00031, 008285,    -00325.00, -00031.00, 008285.00,    -0.0038, -0.0390, 01.0126,    
 0000.314697, 000531,  2.655, X,    -00325, -00031, 008285,    -00325.00, -00031.00, 008285.00,    -0.0038, -0.0390, 01.0126,    
 0000.315308, 000532,  2.660, X,    -00325, -00031, 008285,    -00325.00, -00031.00, 008285.00,    -0.0038, -0.0390, 01.0126,    
 0000.316040, 000536,  2.680, X,    -00284, -00053, 008282,    -00284.00, -00053.00, 008282.00,    -0.0065, -0.0340, 01.0123,    
 0000.316650, 000530,  2.650, X,    -00284, -00053, 008282,    -00284.00, -00053.00, 008282.00,    -0.0065, -0.0340, 01.0123,    
 0000.317261, 000531,  2.655, X,    -00284, -00053, 008282,    -00284.00, -00053.00, 008282.00,    -0.0065, -0.0340, 01.0123,    
 0000.317749, 000530,  2.650, X,    -00284, -00053, 008282,    -00284.00, -00053.00, 008282.00,    -0.0065, -0.0340, 01.0123,    
 0000.318359, 000531,  2.655, X,    -00284, -00053, 008282,    -00284.00, -00053.00, 008282.00,    -0.0065, -0.0340, 01.0123,    
 0000.318970, 000531,  2.655, X,    -00284, -00053, 008282,    -00284.00, -00053.00, 008282.00,    -0.0065, -0.0340, 01.0123,    
 0000.319580, 000534,  2.670, X,    -00284, -00053, 008282,    -00284.00, -00053.00, 008282.00,    -0.0065, -0.0340, 01.0123,    
 0000.320190, 000532,  2.660, X,    -00284, -00053, 008282,    -00284.00, -00053.00, 008282.00,    -0.0065, -0.0340, 01.0123,    
 0000.320801, 000531,  2.655, X,    -00284, -00053, 008282,    -00284.00, -00053.00, 008282.00,    -0.0065, -0.0340, 01.0123,    
 0000.321411, 000531,  2.655, X,    -00283, -00067, 008256,    -00283.00, -00067.00, 008256.00,    -0.0082, -0.0339, 01.0091,    
 0000.322021, 000530,  2.650, X,    -00283, -00067, 008256,    -00283.00, -00067.00, 008256.00,    -0.0082, -0.0339, 01.0091,    
 0000.322632, 000530,  2.650, X,    -00283, -00067, 008256,    -00283.00, -00067.00, 008256.00,    -0.0082, -0.0339, 01.0091,    
 0000.323242, 000530,  2.650, X,    -00283, -00067, 008256,    -00283.00, -00067.00, 008256.00,    -0.0082, -0.0339, 01.0091,    
 0000.323853, 000531,  2.655, X,    -00283, -00067, 008256,    -00283.00, -00067.00, 008256.00,    -0.0082, -0.0339, 01.0091,    
 0000.324463, 000530,  2.650, X,    -00283, -00067, 008256,    -00283.00, -00067.00, 008256.00,    -0.0082, -0.0339, 01.0091,    
 0000.324951, 000530,  2.650, X,    -00283, -00067, 008256,    -00283.00, -00067.00, 008256.00,    -0.0082, -0.0339, 01.0091,    
 0000.325562, 000530,  2.650, X,    -00283, -00067, 008256,    -00283.00, -00067.00, 008256.00,    -0.0082, -0.0339, 01.0091,    
 0000.326172, 000530,  2.650, X,    -00303, -00042, 008294,    -00303.00, -00042.00, 008294.00,    -0.0051, -0.0363, 01.0137,    
 0000.326782, 000531,  2.655, X,    -00303, -00042, 008294,    -00303.00, -00042.00, 008294.00,    -0.0051, -0.0363, 01.0137,    
 0000.327393, 000530,  2.650, X,    -00303, -00042, 008294,    -00303.00, -00042.00, 008294.00,    -0.0051, -0.0363, 01.0137,    
 0000.328003, 000531,  2.655, X,    -00303, -00042, 008294,    -00303.00, -00042.00, 008294.00,    -0.0051, -0.0363, 01.0137,    
 0000.328613, 000532,  2.660, X,    -00303, -00042, 008294,    -00303.00, -00042.00, 008294.00,    -0.0051, -0.0363, 01.0137,    
 0000.329224, 000531,  2.655, X,    -00303, -00042, 008294,    -00303.00, -00042.00, 008294.00,    -0.0051, -0.0363, 01.0137,    
 0000.329834, 000532,  2.660, X,    -00303, -00042, 008294,    -00303.00, -00042.00, 008294.00,    -0.0051, -0.0363, 01.0137,    
 0000.330444, 000531,  2.655, X,    -00303, -00042, 008294,    -00303.00, -00042.00, 008294.00,    -0.0051, -0.0363, 01.0137,    
 0000.331055, 000531,  2.655, X,    -00287, -00060, 008285,    -00287.00, -00060.00, 008285.00,    -0.0073, -0.0344, 01.0126,    
 0000.331665, 000530,  2.650, X,    -00287, -00060, 008285,    -00287.00, -00060.00, 008285.00,    -0.0073, -0.0344, 01.0126,    
 0000.332153, 000530,  2.650, X,    -00287, -00060, 008285,    -00287.00, -00060.00, 008285.00,    -0.0073, -0.0344, 01.0126,    
 0000.332764, 000532,  2.660, X,    -00287, -00060, 008285,    -00287.00, -00060.00, 008285.00,    -0.0073, -0.0344, 01.0126,    
 0000.333374, 000531,  2.655, X,    -00287, -00060, 008285,    -00287.00, -00060.00, 008285.00,    -0.0073, -0.0344, 01.0126,    
 0000.333984, 000531,  2.655, X,    -00287, -00060, 008285,    -00287.00, -00060.00, 008285.00,    -0.0073, -0.0344, 01.0126,    
 0000.334595, 000530,  2.650, X,    -00287, -00060, 008285,    -00287.00, -00060.00, 008285.00,    -0.0073, -0.0344, 01.0126,    
 0000.335327, 000534,  2.670, X,    -00287, -00060, 008285,    -00287.00, -00060.00, 008285.00,    -0.0073, -0.0344, 01.0126,    
 0000.335938, 000530,  2.650, X,    -00318, -00047, 008342,    -00318.00, -00047.00, 008342.00,    -0.0057, -0.0382, 01.0195,    
 0000.336548, 000531,  2.655, X,    -00318, -00047, 008342,    -00318.00, -00047.00, 008342.00,    -0.0057, -0.0382, 01.0195,    
 0000.337036, 000534,  2.670, X,    -00318, -00047, 008342,    -00318.00, -00047.00, 008342.00,    -0.0057, -0.0382, 01.0195,    
 0000.337646, 000530,  2.650, X,    -00318, -00047, 008342,    -00318.00, -00047.00, 008342.00,    -0.0057, -0.0382, 01.0195,    
 0000.338257, 000530,  2.650, X,    -00318, -00047, 008342,    -00318.00, -00047.00, 008342.00,    -0.0057, -0.0382, 01.0195,    
 0000.338867, 000531,  2.655, X,    -00318, -00047, 008342,    -00318.00, -00047.00, 008342.00,    -0.0057, -0.0382, 01.0195,    
 0000.339478, 000534,  2.670, X,    -00318, -00047, 008342,    -00318.00, -00047.00, 008342.00,    -0.0057, -0.0382, 01.0195,    
 0000.340088, 000532,  2.660, X,    -00318, -00047, 008342,    -00318.00, -00047.00, 008342.00,    -0.0057, -0.0382, 01.0195,    
 0000.340698, 000531,  2.655, X,    -00318, -00047, 008342,    -00318.00, -00047.00, 008342.00,    -0.0057, -0.0382, 01.0195,    
 0000.341309, 000524,  2.620, X,    -00287, -00010, 008313,    -00287.00, -00010.00, 008313.00,    -0.0012, -0.0344, 01.0160,    
 0000.341919, 000531,  2.655, X,    -00287, -00010, 008313,    -00287.00, -00010.00, 008313.00,    -0.0012, -0.0344, 01.0160,    
 0000.342529, 000531,  2.655, X,    -00287, -00010, 008313,    -00287.00, -00010.00, 008313.00,    -0.0012, -0.0344, 01.0160,    
 0000.343140, 000530,  2.650, X,    -00287, -00010, 008313,    -00287.00, -00010.00, 008313.00,    -0.0012, -0.0344, 01.0160,    
 0000.343750, 000530,  2.650, X,    -00287, -00010, 008313,    -00287.00, -00010.00, 008313.00,    -0.0012, -0.0344, 01.0160,    
 0000.344238, 000531,  2.655, X,    -00287, -00010, 008313,    -00287.00, -00010.00, 008313.00,    -0.0012, -0.0344, 01.0160,    
 0000.344849, 000531,  2.655, X,    -00287, -00010, 008313,    -00287.00, -00010.00, 008313.00,    -0.0012, -0.0344, 01.0160,    
 0000.345459, 000531,  2.655, X,    -00287, -00010, 008313,    -00287.00, -00010.00, 008313.00,    -0.0012, -0.0344, 01.0160,    
 0000.346069, 000530,  2.650, X,    -00309, -00061, 008279,    -00309.00, -00061.00, 008279.00,    -0.0074, -0.0371, 01.0119,    
 0000.346680, 000531,  2.655, X,    -00309, -00061, 008279,    -00309.00, -00061.00, 008279.00,    -0.0074, -0.0371, 01.0119,    
 0000.347290, 000530,  2.650, X,    -00309, -00061, 008279,    -00309.00, -00061.00, 008279.00,    -0.0074, -0.0371, 01.0119,    
 0000.347900, 000530,  2.650, X,    -00309, -00061, 008279,    -00309.00, -00061.00, 008279.00,    -0.0074, -0.0371, 01.0119,    
 0000.348511, 000531,  2.655, X,    -00309, -00061, 008279,    -00309.00, -00061.00, 008279.00,    -0.0074, -0.0371, 01.0119,    
 0000.349121, 000530,  2.650, X,    -00309, -00061, 008279,    -00309.00, -00061.00, 008279.00,    -0.0074, -0.0371, 01.0119,    
 0000.349731, 000532,  2.660, X,    -00309, -00061, 008279,    -00309.00, -00061.00, 008279.00,    -0.0074, -0.0371, 01.0119,    
 0000.350342, 000531,  2.655, X,    -00309, -00061, 008279,    -00309.00, -00061.00, 008279.00,    -0.0074, -0.0371, 01.0119,    
 0000.350952, 000530,  2.650, X,    -00310, -00045, 008300,    -00310.00, -00045.00, 008300.00,    -0.0055, -0.0372, 01.0144,    
 0000.351440, 000531,  2.655, X,    -00310, -00045, 008300,    -00310.00, -00045.00, 008300.00,    -0.0055, -0.0372, 01.0144,    
 0000.352051, 000530,  2.650, X,    -00310, -00045, 008300,    -00310.00, -00045.00, 008300.00,    -0.0055, -0.0372, 01.0144,    
 0000.352661, 000530,  2.650, X,    -00310, -00045, 008300,    -00310.00, -00045.00, 008300.00,    -0.0055, -0.0372, 01.0144,    
 0000.353271, 000530,  2.650, X,    -00310, -00045, 008300,    -00310.00, -00045.00, 008300.00,    -0.0055, -0.0372, 01.0144,    
 0000.354004, 000533,  2.665, X,    -00310, -00045, 008300,    -00310.00, -00045.00, 008300.00,    -0.0055, -0.0372, 01.0144,    
 0000.354614, 000531,  2.655, X,    -00310, -00045, 008300,    -00310.00, -00045.00, 008300.00,    -0.0055, -0.0372, 01.0144,    
 0000.355225, 000530,  2.650, X,    -00310, -00045, 008300,    -00310.00, -00045.00, 008300.00,    -0.0055, -0.0372, 01.0144,    
 0000.355835, 000531,  2.655, X,    -00310, -00045, 008300,    -00310.00, -00045.00, 008300.00,    -0.0055, -0.0372, 01.0144,    
 0000.356445, 000531,  2.655, X,    -00315, -00047, 008289,    -00315.00, -00047.00, 008289.00,    -0.0057, -0.0378, 01.0131,    
 0000.356934, 000530,  2.650, X,    -00315, -00047, 008289,    -00315.00, -00047.00, 008289.00,    -0.0057, -0.0378, 01.0131,    
 0000.357544, 000530,  2.650, X,    -00315, -00047, 008289,    -00315.00, -00047.00, 008289.00,    -0.0057, -0.0378, 01.0131,    
 0000.358154, 000523,  2.615, X,    -00315, -00047, 008289,    -00315.00, -00047.00, 008289.00,    -0.0057, -0.0378, 01.0131,    
 0000.358765, 000531,  2.655, X,    -00315, -00047, 008289,    -00315.00, -00047.00, 008289.00,    -0.0057, -0.0378, 01.0131,    
 0000.359375, 000530,  2.650, X,    -00315, -00047, 008289,    -00315.00, -00047.00, 008289.00,    -0.0057, -0.0378, 01.0131,    
 0000.359985, 000987,  4.935, X,    -00315, -00047, 008289,    -00315.00, -00047.00, 008289.00,    -0.0057, -0.0378, 01.0131,    
 0000.361084, 000531,  2.655, X,    -00299, -00057, 008329,    -00299.00, -00057.00, 008329.00,    -0.0069, -0.0359, 01.0179,    
 0000.361694, 000531,  2.655, X,    -00299, -00057, 008329,    -00299.00, -00057.00, 008329.00,    -0.0069, -0.0359, 01.0179,    
 0000.362183, 000531,  2.655, X,    -00299, -00057, 008329,    -00299.00, -00057.00, 008329.00,    -0.0069, -0.0359, 01.0179,    
 0000.362793, 000533,  2.665, X,    -00299, -00057, 008329,    -00299.00, -00057.00, 008329.00,    -0.0069, -0.0359, 01.0179,    
 0000.363403, 000535,  2.675, X,    -00299, -00057, 008329,    -00299.00, -00057.00, 008329.00,    -0.0069, -0.0359, 01.0179,    
 0000.364014, 000535,  2.675, X,    -00299, -00057, 008329,    -00299.00, -00057.00, 008329.00,    -0.0069, -0.0359, 01.0179,    
 0000.364624, 000535,  2.675, X,    -00299, -00057, 008329,    -00299.00, -00057.00, 008329.00,    -0.0069, -0.0359, 01.0179,    
 0000.365234, 000535,  2.675, X,    -00299, -00057, 008329,    -00299.00, -00057.00, 008329.00,    -0.0069, -0.0359, 01.0179,    
 0000.365845, 000532,  2.660, X,    -00318, -00073, 008325,    -00318.00, -00073.00, 008325.00,    -0.0089, -0.0382, 01.0174,    
 0000.366455, 000530,  2.650, X,    -00318, -00073, 008325,    -00318.00, -00073.00, 008325.00,    -0.0089, -0.0382, 01.0174,    
 0000.367065, 000531,  2.655, X,    -00318, -00073, 008325,    -00318.00, -00073.00, 008325.00,    -0.0089, -0.0382, 01.0174,    
 0000.367676, 000531,  2.655, X,    -00318, -00073, 008325,    -00318.00, -00073.00, 008325.00,    -0.0089, -0.0382, 01.0174,    
 0000.368286, 000531,  2.655, X,    -00318, -00073, 008325,    -00318.00, -00073.00, 008325.00,    -0.0089, -0.0382, 01.0174,    
 0000.368896, 000531,  2.655, X,    -00318, -00073, 008325,    -00318.00, -00073.00, 008325.00,    -0.0089, -0.0382, 01.0174,    
 0000.369507, 000531,  2.655, X,    -00318, -00073, 008325,    -00318.00, -00073.00, 008325.00,    -0.0089, -0.0382, 01.0174,    
 0000.370117, 000531,  2.655, X,    -00318, -00073, 008325,    -00318.00, -00073.00, 008325.00,    -0.0089, -0.0382, 01.0174,    
 0000.370728, 000531,  2.655, X,    -00318, -00073, 008325,    -00318.00, -00073.00, 008325.00,    -0.0089, -0.0382, 01.0174,    
 0000.371338, 000530,  2.650, X,    -00346, -00066, 008305,    -00346.00, -00066.00, 008305.00,    -0.0080, -0.0416, 01.0150,    
 0000.371826, 000530,  2.650, X,    -00346, -00066, 008305,    -00346.00, -00066.00, 008305.00,    -0.0080, -0.0416, 01.0150,    
 0000.372437, 000530,  2.650, X,    -00346, -00066, 008305,    -00346.00, -00066.00, 008305.00,    -0.0080, -0.0416, 01.0150,    
 0000.373047, 000531,  2.655, X,    -00346, -00066, 008305,    -00346.00, -00066.00, 008305.00,    -0.0080, -0.0416, 01.0150,    
 0000.373779, 000535,  2.675, X,    -00346, -00066, 008305,    -00346.00, -00066.00, 008305.00,    -0.0080, -0.0416, 01.0150,    
 0000.374390, 000532,  2.660, X,    -00346, -00066, 008305,    -00346.00, -00066.00, 008305.00,    -0.0080, -0.0416, 01.0150,    
 0000.375000, 000531,  2.655, X,    -00346, -00066, 008305,    -00346.00, -00066.00, 008305.00,    -0.0080, -0.0416, 01.0150,    
 0000.375610, 000531,  2.655, X,    -00346, -00066, 008305,    -00346.00, -00066.00, 008305.00,    -0.0080, -0.0416, 01.0150,    
 0000.376221, 000531,  2.655, X,    -00303, -00080, 008331,    -00303.00, -00080.00, 008331.00,    -0.0097, -0.0363, 01.0181,    
 0000.376831, 000531,  2.655, X,    -00303, -00080, 008331,    -00303.00, -00080.00, 008331.00,    -0.0097, -0.0363, 01.0181,    
